,REF,pgm,pgi,gapC,zwf,rpe,wt_0_5h_1,wt_0_7h_1
b1524,0.798703135975514,1.30888915662712,2.11918063332326,1.62595114877816,1.25160947974208,0.747898574757499,2.04052187288124,2.59073992050728
b4124,1.37974015000291,1.04581064469572,0.516493367391468,1.27378002305725,1.47428651988976,1.8495321493882,0.629694018208982,0.675292683901998
b3593,1.21409194930319,1.35175077023245,1.10774222014248,0.876749081617641,1.19798919155785,1.9781987264743,0.925414921144469,0.984381241025055
b3344,1.01565877119632,1.18590948412182,1.40274958413632,1.24620240989677,1.331645710911,1.19606737545539,1.37031336460633,1.78101068629298
b1181,1.23413846776292,1.31774808544709,1.41748748291352,1.56913854655459,1.4477328711118,1.959514812709,1.1964933850556,1.43127373769476
b3973,1.18409998719964,1.11665779122342,1.29082580871522,1.26239718987637,1.24443385361451,0.885178471350955,1.33841577662387,1.92253969278804
b2299,1.07277137812358,1.30541695217926,1.76978878480836,1.55798139054814,1.20075774459417,1.51901942281516,1.4961509983361,2.45674476405378
b0338,1.33480078584188,1.20644385462546,0.967952819960914,1.22004864052951,1.34105102298696,0.861494580258694,1.34629334187632,1.34435901492815
b1606,1.31676995295614,1.43227225620779,1.21916796182257,1.32659929545727,1.26559486364055,1.67926608563989,1.2570043566139,1.19762434522697
b0817,0.580867969628427,0.500781670327088,0.718414737634985,0.618595415356807,0.631485186448873,0.491955247210784,0.674199742664357,0.869533444775622
b2682,0.986833009461798,1.49286079248382,1.4446564542598,1.06716034088584,1.19310970888277,0.80967184904692,2.75178170879676,3.26463092061515
b4240,0.994371970167824,0.330952492793796,1.35141993706426,0.646700447017486,2.00254710759293,10.7160724067351,0.424210896395905,0.201065764321719
b0387,1.07469336699684,1.29391746209038,1.33690509012924,1.48430541674074,1.28269600733793,1.27758833249315,1.54338053314139,1.84926811391323
b4374,0.50734829128003,0.561884705986162,0.667787217791893,0.514014617893972,0.496300203763716,0.936363786498293,0.430195781568566,0.712070305868107
b4042,1.03782432299998,1.09875600468769,1.2630092325752,0.947373608905801,1.28945669449559,1.13647762674369,1.25128029106132,1.35042320531395
b2301,0.622149157885694,0.537313207738444,0.8584110562983,0.404636359605207,0.528895972761936,1.17670316959265,0.588775687521024,0.736491864545112
b0570,1.08712895703806,0.647878194194239,0.970409209067568,1.29289232939587,0.845418221069101,0.829706765475115,1.4886055759156,1.47681477367908
b0596,1.34476954462771,1.3649355461592,1.80813065055247,1.58074739008326,1.18857392391684,0.531218182646093,1.58919470951278,2.59039676509091
b4396,1.32024239002109,0.747911643336316,0.948464492525963,0.925571160682621,0.706289479734348,2.03065587873597,0.720704482795281,0.681827829318619
b0010,0.936287247397877,1.09690245337563,0.745023300864426,1.01512561768654,0.908614426209558,0.985378438991607,0.681417504860369,0.759012469584807
b3004,0.995211866387534,1.08152861047991,1.25741190999199,1.09992053981949,1.19273752742122,1.0827998256896,1.0609521737637,1.81201104977483
b1675,0.734750863279306,0.581629408400405,0.499731280584181,0.402051294255474,0.430563236918581,1.19299336510503,0.607928293066526,0.53843315053754
b0515,1.48354129964917,1.15231726535845,1.50665733843316,1.25396290719306,1.69654947596533,1.03624518029127,1.65203425811933,1.00272600680118
b3966,1.0452624500723,1.09341899707678,0.975047495566027,1.45455335798534,1.10707987475223,1.21032190702976,1.29689019762589,1.9536486191138
b1593,1.2919976946132,0.963465705230625,0.818862008843282,1.08888980328826,1.03477315128179,2.25232908781986,2.48065222574542,0.561817437946224
b3826,0.487426055145343,0.661823495015201,1.18729925479074,0.516004394523022,0.538726024642749,0.66250319090933,0.720157630862183,0.953132210337444
b3425,0.964813405734054,1.02698333416929,2.19634290145116,1.05378254484138,1.5178047624715,1.09708358505747,1.52809376331744,2.32538314464299
b0802,1.22403261777138,0.86671438472174,1.30908038345677,0.707786678161666,0.775654579743597,1.65868895097252,0.615434344415085,1.14934166186323
b4005,0.522532843562002,0.593346681363582,0.771874634393161,0.442024755238644,0.410252962167602,0.33302194296828,1.01087841299647,1.59282934551986
b0286,0.800639329335577,0.769217830425888,0.719684547920224,0.564200314128397,1.03813032803129,0.428724869742702,0.337628928417151,0.685609072107157
b2346,0.361483603584578,0.345064505600939,0.258806543907429,0.292438429673876,0.374778078554357,0.476044857540065,0.55529365366494,0.49434620393813
b2593,1.12936123530323,1.27811853812184,1.25454208135556,0.988582386464982,1.14399945226494,1.35955563619244,1.18231211587265,1.55517068258084
b0624,1.1947750741329,1.55683865039426,1.6019213421537,1.18929653134047,1.12048876614878,1.46563704770533,1.01912944145463,1.79772156193005
b0035,1.06139186510645,1.3113571135198,1.07341601609214,1.15761124796797,0.992513302859815,0.978322667166373,0.731654512876765,0.95182862517086
b1998,1.15333571110107,1.0277465628659,0.894162769744215,0.90762703006578,0.953396863420025,1.54835662027823,0.873502322467996,0.657509432351364
b1623,1.30461144612055,0.992089774439583,2.01173802145211,1.5248009464121,0.995686506542011,0.522872789232807,0.692421137575386,0.583859484449562
b1500,0.788177455185254,1.1875791557815,2.34514711967774,1.00471923319575,1.04564844381109,1.11232206729645,0.881013812913802,0.869850105489959
b4395,1.09924833224419,1.03302443408324,1.16899209890117,1.44624372064131,1.22092895084455,1.03249790493585,1.22134322521367,1.18715736730687
b1631,1.21887389998049,1.11666892400662,1.48503050277101,1.26275549038579,1.31673047488316,0.638339126576664,0.993075954627706,1.77473600190726
b2902,1.22842593222632,1.68188119638327,1.22742548286985,1.27176748281923,1.11100226977043,1.54752451567051,1.07724722229206,1.72817761630639
b2257,1.3863002927272,1.13058431857278,1.14639350366938,0.915981483595131,1.07280342042748,2.57183040562156,0.590679542403089,0.581151459346303
b1206,1.40065406144359,1.0209522344748,1.12613418542467,1.08092929579518,1.07176281698803,0.954095324654399,1.26852648042337,1.08204415720455
b2544,0.595534452840813,0.634873763687992,0.592879624457434,0.548431789306218,0.567821572330044,0.630157524647942,0.52163535923023,0.491160602055617
b1430,1.25576915019465,1.10944756277805,1.50139022994133,1.19845871593173,1.19807304598063,0.914821473865034,1.36919111109417,1.67296409480428
b1806,1.3474054175391,1.23567097329062,0.892147470515353,1.18614752868435,0.972137095323643,1.34745747294507,0.785714299554062,0.95668440447627
b3643,0.679044253428653,1.04174495017516,1.41229529248212,1.189938758983,1.11360621682046,0.510079309202479,1.77286516435967,2.9733631117741
b1314,1.24823258028326,1.26175236245902,1.45323652765852,1.09881938903277,0.970740592889891,1.59305058812182,0.925019719528995,1.07475564680812
b4114,1.2935046268507,1.03810417765913,0.801552503519442,0.655026011462765,0.926036356807656,2.57413914258348,0.650752998652794,0.47997571683052
b2818,1.02793137965405,1.01954931350327,1.8003334219456,1.23835082438247,1.25849360794902,0.189747545708289,1.5408393637256,2.80124299535296
b3937,0.662101782302097,0.472425325000221,0.906201368046783,0.702516261077765,0.693424264616786,0.417309260514867,1.11554826195393,1.4829976256973
b0321,0.57945797682397,0.828960583666799,0.444772107908173,0.493933847295605,0.529598500287855,0.470122170307494,0.358899096846534,0.589577231555384
b1382,1.39049447199189,1.01796598266105,1.06654814223835,1.22476305854495,1.12543933209877,1.33587880712206,1.29629960175007,1.240873635015
b2399,0.66063281186014,0.618870840435628,0.650818908584822,0.752508862005952,0.808324431244836,0.875022282336274,0.566369107733521,0.474625554013033
b2663,1.51409024918378,1.10952048815778,1.36916556448143,1.23534926382991,1.39931569976336,2.43751952936306,0.551942805966626,0.396290212575113
b2248,1.67631612520379,1.54846365098751,0.378426249222146,1.60935490681993,1.37529894648968,1.40168880546557,0.284901350173522,0.0331025841755285
b2293,0.996118204646726,1.03461194515376,1.20039032678275,0.904481390288683,1.13094977663655,2.13712337682798,1.38253746597571,1.41251136100856
b1379,0.670327842323378,1.05598009715627,0.836570759784542,0.576625161160863,0.66266370341267,0.738101149809921,0.321963063766357,0.442542951771933
b0933,0.581895002436213,0.527021352799439,1.13741214244801,0.518638507661949,0.279188567255799,0.516614659471216,0.479661555176403,0.459833245431464
b2633,0.600470378804742,0.342099973349291,0.593844067176072,0.370685781509386,0.460129814135893,0.831191846647815,0.367566046199893,0.281486611178886
b0207,1.24415090665285,1.21709642296765,1.23888484730831,1.34868402434405,1.27408871228767,1.23550282753206,1.31201487931901,1.14649842829182
b0564,0.428363247082273,0.343608707307886,0.360410474120349,0.438718328884518,0.39242722851939,0.413513590674491,1.60174992626727,2.96467944958817
b1956,1.02673150576702,1.1151346675266,0.962433347652977,0.730200662835667,1.04226049626994,1.30988472291278,0.768071213759609,0.68453544559726
b2132,1.33329632587885,0.939244514894367,1.37458030051703,1.28208574927019,1.309662694307,0.815567819128899,1.67028436630734,1.73706078017978
b4111,0.496608406533856,0.44986902459738,0.636426628080398,0.494633534301937,0.333882350141882,0.683201682818717,0.672063084169135,1.18486368037038
b1193,1.13149397994658,1.1423950382546,1.31290205295627,2.31383869004962,1.28601086581804,0.824465465545191,1.53094739559185,2.02668853878406
b2186,0.0849605284622109,0.0891600836816648,0.113861192091594,0.107929205001514,0.102184789304225,0.0638056257997163,0.08506392445416,0.0843442784237649
b2625,1.18982832366414,1.00289575509336,0.922581126716829,1.04813234832274,1.06577351030764,1.68937628161976,0.633415625942294,0.784266152521451
b2395,1.23937660659542,1.13046242438514,1.31484372968855,1.34159923378058,1.22728423644677,0.625911463856536,1.18582591158455,1.62452204685815
b4004,1.22117522937063,1.25027599681558,1.43688909346702,1.3576795724903,1.14588464859852,1.59021006770302,1.35753424767798,1.19782166420848
b2243,0.762491452662532,0.872534142444072,1.07049093299547,1.12973648911822,1.16317489450339,0.266402716718043,1.93990680595236,1.94910557141325
b0461,0.485984304964428,0.97274662735995,0.582691193213881,0.234605169786251,1.0092655722681,0.25668888268218,0.685139905255823,0.512612986715819
b1630,1.2365800466476,1.14851253552569,1.05464249401995,1.21467937309925,1.07393960819026,0.789505825226934,0.880054485477174,1.37781928202162
b3553,0.260876569794432,0.295094787204164,0.438956224532864,0.267079366029563,0.302096142571787,0.0996165283314301,0.541007881313406,0.735257713247116
b2844,1.28752986957443,1.56347445686693,0.673919032595102,2.14283408034463,2.0785926416838,1.49313994641078,0.813220907698861,0.405022755126765
b1961,0.624157361775781,0.638067729656055,0.544711449430631,0.743211777621015,0.669306434729765,0.54435716151374,0.679941536170798,0.716130625940721
b1452,0.552756610362728,0.488744337542411,0.488582193997062,0.650335344667061,0.554406799895812,0.589398496764906,1.41819959783754,1.32504374051445
b2137,1.40311421176857,1.40006028796629,1.3279024884011,0.571075967789017,1.02919263674343,2.67564203249251,0.59589181425386,0.607757950583336
b4308,0.956474651725334,0.943233235607951,0.97986108505481,1.00594594147148,1.00520587247082,1.26207330434758,0.810167845350684,0.859461101448276
b1727,1.12188382402313,0.864026746739784,1.75545226552002,1.21519006637738,1.12000075732535,0.905177484452374,1.94588589842347,1.88561739516146
b0895,1.10220899326328,0.825127981354198,0.543561156115496,1.14489829214678,1.07622385339929,1.29733473363031,2.73561643010986,0.651243768365408
b2431,0.567146833254663,0.446283096854619,0.605903661064741,0.58728574657256,0.668085707158897,0.499077102511252,0.84872966095371,0.546093077987952
b3709,1.14327822045669,1.1911901320022,0.481406446923826,0.789357287993444,0.986937239680046,0.438820475052382,1.26322838743029,1.49148338996926
b0976,1.03100715080596,0.590657516466421,0.793954538847472,1.07987684597292,0.648962104754247,1.16695539548166,1.96748875199508,1.0863363295444
b1969,0.985321132569106,1.56217299949193,1.5605919582034,1.52475767095641,1.2619035113171,0.724931905520562,1.78693907919735,3.20289127991204
b1624,0.944691231537343,0.652850271987843,1.28192819716412,0.957220165186448,1.04992089362971,0.987191225811432,0.970255541486526,0.948993573393892
b1570,1.01973910769314,1.47105857571054,1.51294660792064,1.46674788192052,1.18071364897881,1.10666631468907,1.00155343551406,1.5354738086687
b2964,0.700071126542026,0.641562745259836,0.345964673344778,0.663999240271167,0.481942109763526,0.69270095154097,0.384443622777925,0.298570156309557
b1438,0.945742104309725,1.64260086618658,1.45691616938219,1.58721852061147,1.34453794202446,1.15016694770097,1.2553216780423,1.23643161973247
b2615,1.01722630428295,0.993442944501732,1.6393548650232,1.02075210844002,1.16080505666405,1.23740495545938,1.19658729646937,1.18621628058974
b3654,0.697392322746565,1.06832600171225,1.1199747360296,1.61321762503495,1.63674816241067,0.258058233215269,1.33201447784132,1.6958918707344
b4322,1.13664600290534,1.27531507947103,0.907594374482496,1.33782613493946,1.25320382334449,1.11856978693358,0.754871781848684,0.551619939540049
b1040,0.821234309695242,0.665071478968061,1.68176864633618,0.749483294115548,1.04350213881856,2.11781855804262,2.89952237218984,2.42202306509049
b3393,1.08576296802362,0.795984677215839,1.35474130334086,0.90668239217819,1.01578750254703,0.700941178828566,1.75591911337889,2.20969228050234
b1867,1.14689902206053,1.81056854358847,1.39964183494736,1.32057279751746,1.57138667650343,0.966667811795182,1.36357615834975,1.50142855841554
b0276,1.39188350457328,1.03836722372881,0.729186796079491,1.38824945756547,0.884312567495125,1.3888258322864,0.608208152075043,0.654521026377641
b4129,0.53225037025938,0.545186496893836,0.681593511933672,0.451838718900839,0.58806284702914,0.623491286043358,0.745838797206418,0.730534809214146
b4357,1.37110561917969,1.49377595230397,0.584058272180204,2.51240059620521,1.87890349627778,2.09052659859299,0.528118650521343,0.190295208793534
b3563,0.495606886324587,0.71150481736738,0.452506686402044,0.504587595311799,0.583412419677808,0.718917245760376,0.499477881476563,0.470114919056176
b0119,1.37415397291567,1.1620248784777,1.15771011303298,1.24104962326046,1.04590667203592,1.49573017546525,0.762924338129189,0.837440679193671
b4316,0.746648619687638,0.610330306989429,0.510398263295618,1.04129102414197,1.14808318698372,0.543027440540734,7.80225790328855,2.99179201367242
b4018,0.878043362987418,0.853163522793024,1.224080596742,0.956223725162548,1.13282203580409,0.756831086518007,0.87359482259458,1.48213663786283
b2836,1.3269765658838,1.10397165554824,1.49239997990672,0.856206236058191,0.758068035714404,1.68923577145306,0.994613595082475,0.977533439473434
b2794,0.945063435374692,1.29939880683959,1.478194279975,1.28485994467081,1.34611168711344,0.937702533773135,1.29884832043719,1.64465633739334
b1272,1.03027161718044,0.995266900107743,1.06330188233109,1.00168062431739,0.700225225506748,0.951554334291079,1.07689775013748,1.20477432303841
b1622,1.12367270337918,1.38574179436707,1.05337151982531,1.49311846291764,1.33216512037569,0.847504640035481,1.44750924553566,1.1937994518448
b3402,0.325852477236846,0.325143689840643,0.353780936157685,0.331911090570841,0.317574781940575,0.34476035229876,0.286296582551121,0.311856217165344
b2202,1.21280352255276,1.10126526575189,0.977440595961421,1.06492119296344,0.955773621291844,1.29325820230366,0.95275423815848,0.581276874067626
b1424,1.27068060072191,1.00656375454214,0.783330737405327,1.05093670680426,1.18508303672743,1.67854787483848,0.940853759893634,0.976588692545953
b2182,0.685861957321933,0.479475400128198,0.478239660539115,0.534353419469094,0.534562714485343,0.731670128620366,0.588152701440937,0.677548969700043
b0826,0.952961557006558,0.781250413244686,1.90860257046203,1.00795393779285,1.01599648924309,0.847123011163074,1.47631382699676,1.85442690683078
b3645,1.12039445204779,0.84485339004673,0.698157515892415,1.41855813158657,0.988476200742108,3.32082487092363,0.741639858617902,0.563638740712595
b1626,0.943210232230237,1.15113348679754,1.41715849736104,1.41981639597413,1.40047504588149,0.879415502424256,1.25583930412726,1.81393355327297
b2128,1.1587783258551,1.2306437098111,1.18447846173347,0.622075273552952,1.06351455780221,0.85466508784692,0.591523930654757,0.582807200022876
b3352,0.578821894624426,0.589946238210486,0.499349144647075,0.655399285921615,0.667473898782212,0.36533611543984,0.751237814773225,0.869910281044573
b2221,0.750232317397391,0.657169576815225,0.906111558480678,0.822599218682626,0.938300683202031,0.910969333970817,0.745516442239496,0.644644458591654
b4151,0.676749620648749,0.681050026425683,0.426026203693733,0.494805758153839,0.631234115931893,1.56963315425132,0.284781426219106,0.11725783105328
b0464,1.17795746386465,1.21102843165556,1.21072978615543,1.22784821763888,1.21942621168826,1.19998024557594,1.59446352477497,1.88777271710406
b2419,1.14827368730906,1.83696945503047,0.867157868856247,1.36699778755776,0.946241566267396,1.23910201126267,0.421670099146253,0.46771430568376
b0250,1.18541522275023,0.817672020609543,0.599702582213683,5.79200831295572,1.01709122391702,0.856201370676125,0.565823332598926,0.341358929181219
b3625,1.0266849460453,0.920221698599235,1.21755490865879,0.806113978510299,0.883030574582586,0.858247573280444,0.775060979276197,1.01874547743906
b2790,1.14380933623698,0.826563972623633,1.10776021102073,0.961804850188833,1.00808656684283,1.76313879169198,1.28014954336005,0.899466283253395
b3884,0.988463214539479,0.955604249490304,0.906983711280249,1.12567581626141,1.04236047316081,1.74262496709312,1.24057639042687,1.13881438846202
b2379,0.92352268814235,0.951508034796216,2.01205345435721,0.768695381468559,0.307487168450294,1.42404892842473,1.11141732712509,1.01288067398952
b2098,1.20876519107958,1.05295125243384,1.09591292499325,1.1476916371789,1.16549454052628,0.874033624475044,1.06918002154812,0.617319012120058
b2010,1.17471026626628,0.980198353576747,1.04890427508159,1.11124289679439,1.06653618653469,1.20975816434738,0.975721421156708,1.10192930581343
b3785,1.00669156050071,1.13435717012513,0.93701466359546,1.02018794386865,0.963236258307386,1.01148553799201,1.30206214616847,1.59149120027291
b0261,0.637095720716052,0.569910123228018,0.638621560953448,0.690043405049167,0.620466247329824,1.20145585381862,0.442436516178258,0.518594156907137
b2079,0.960669502467729,0.978279980675154,1.61112972421892,0.794149202523763,0.910602910287555,1.17426731152249,1.45626139933574,1.3775981993193
b2174,0.869729316423869,0.793125670229076,0.623574098130744,1.18249738747686,1.05585616132502,0.832056946071735,1.76605551150728,3.49876819427567
b2726,1.03808723705006,1.2605720988652,0.841100862145353,1.29673690995913,1.31314548082541,1.38304273520061,2.01797781025975,0.844027524627436
b1009,0.896223704720832,0.860093257598617,1.03902267384716,0.851417737098809,0.665125508216757,0.916112595047487,0.716326566065994,0.985728956949801
b1427,1.11229555418041,1.1003376405652,1.04037373325806,0.771804912712816,1.01623926316158,1.77283275221946,0.678264994800064,0.729447878921291
b4113,0.956294333915695,0.749075225153266,0.800528898457481,0.610390955509131,0.83279603987214,1.78414659147392,1.291757074607,0.824292855600981
b2929,0.931140943636358,0.910317436209859,1.53477982252069,1.19672547502568,1.08733961500852,1.35895369819113,1.09648606941576,1.34515438965679
b2756,0.710934276721636,0.89588313604932,0.855595514009467,0.733524681884795,0.622084630079554,0.281254920165785,1.3870617157793,1.54944369416177
b0247,0.39932696080841,0.723169066531003,0.521349817316734,0.56106651498032,0.177509114304595,0.393578408702862,0.648982514376333,0.595683971835567
b4265,0.540125713524736,0.653266510264234,0.554689850500706,0.621235973050214,0.669047946552481,0.568465035175915,0.626732524184339,0.646135094864438
b0164,1.04850870228667,0.672057776286897,0.785864203660575,1.0895745078929,0.886454728319264,0.773308834514212,0.840059520870908,1.01643377996658
b1803,1.21569251238487,1.16215355649855,0.929893961923087,0.982224512451296,1.15237123822196,1.03917339948054,0.860019133384875,0.838636249066468
b1511,1.64585382359953,1.25094785648739,0.419652244744792,0.814857583593493,1.11472664062656,2.04512776494669,0.148334894586286,0.163256007974399
b2812,0.56967680184922,0.466929694660996,0.626352327179508,0.483651422789095,0.575764949356927,0.496767484862416,0.689057197601394,0.589257974092303
b1128,1.12063660202221,1.18907516748083,1.35037934506252,1.08683476178551,0.9630469394325,1.63260888221176,1.00957460895268,0.997756136619742
b0959,1.14009188137336,1.03396026695906,1.08707594940405,0.995208622262486,0.9262065687148,1.29560313084194,0.882004434209712,0.856655750563441
b2439,1.1106709404023,1.11256514825918,1.69539141550433,1.3591723276888,0.899954210131007,1.22612854259468,1.1419723504845,0.990333910014911
b0762,1.02015239306183,1.11378024990197,1.38996272255588,1.13693943033197,1.00942639567871,1.52474046080883,0.98221089615737,0.962712575653293
b3892,0.606406743138842,0.417755080935028,0.345363087072953,0.558991715972712,0.518379733970072,0.846457015618822,0.726339295233739,0.58644733743575
b4358,0.435239244052063,0.505485485019994,0.503237066304059,0.512236787572942,0.469190929056122,0.317156198302599,0.4256509918246,0.347197062743074
b1442,1.38857885177831,1.77295113760719,0.546452256191409,0.707968966703664,1.55510471535669,1.801519593323,0.27370091346903,0.176908683087874
b2768,0.989988619070307,1.00308330619514,0.846631693877748,0.892722652076309,0.835237961888772,1.69161614817739,0.871283195060178,0.685267221357343
b0117,1.00734150604972,0.791058720885364,1.41713443609845,0.933510119823287,1.02779853102719,0.483542662203811,0.352581069987199,1.12514539332129
b0187,1.03320002397391,1.26529950538148,1.45846153159088,0.820571417934301,0.941990489135219,1.76152918971093,1.1397484652908,1.1489454004307
b3096,0.944892676829469,1.01679699319005,1.03197630103518,1.14586632423978,1.20166339013551,1.15255266135073,1.23879771869932,2.24071022409026
b2822,1.10707707910179,1.42857506844182,1.49455325851146,1.05937062286964,1.00037319844783,0.878639099330924,0.694223690163082,1.19137045658596
b3467,0.894121588256264,1.31931323412977,1.19148655876103,1.23215738365348,0.837051091972709,0.896076048615756,1.17085920417697,1.12626626125702
b0475,1.17714572441346,0.844234849329746,0.899757430213734,0.812341751313753,1.01823672945793,1.70142171238888,1.0508949615066,1.12683537862636
b0691,1.15332673847241,1.3279235506254,1.15868963046191,0.710282528687454,0.891333750418921,1.45478849221013,0.776768525122793,1.16523547806503
b4304,1.56489729259419,0.528008594658915,1.21696481960672,2.25382938199334,0.586864078249084,1.62536368856867,0.168386258644132,0.19775477484289
b0774,0.97881435405997,1.39684767926722,1.29548154465959,1.31464323758842,1.20676315225036,0.806623339108505,1.67515571285834,2.11587496093904
b2230,0.984729985180813,0.676832003481011,0.696804079043052,1.04965219894058,0.970593397313706,0.612761480394353,1.27338095501298,1.11192360482014
b4063,1.0667367474788,0.882829237611355,0.506013703620417,0.879774376439332,0.989796496228249,1.36751332952478,0.921219726196811,0.890096519279036
b0776,1.04751827396945,1.41069745550698,1.15752014649874,0.915984166568697,0.907858397810948,0.503470471980331,2.05850855625316,2.88779743358257
b0964,0.745747051662845,0.448112939683669,0.635602955764135,0.372233869013993,0.41676174037629,1.11678518835872,0.275485886072904,0.256817128739475
b1340,1.061260889687,1.32520159360079,1.6327447333446,1.06447425274382,1.09769625111391,1.89461731939881,1.15949752935634,1.08614760119606
b0577,1.16894961075305,0.701846837615184,0.854425778423191,2.12418469218938,1.09093485237029,0.748139517790542,1.98533158095118,1.87305531278605
b4297,1.23609726521362,0.921957977835059,0.529519748153048,0.978257936076453,0.68333289927003,1.09373459529804,0.740855032679617,0.372444743353734
b3071,1.12259262984532,0.76763718608576,0.869848121591765,1.13776721398584,0.988422148287264,1.07284226916835,1.64776982259634,1.30480257985777
b0806,0.601019419298558,0.834784219216059,0.609152002517328,0.264398190292706,0.473634043527841,1.3702948608273,0.266730425074069,0.290750605791394
b2604,0.475571143253833,0.627854142269006,0.512476738880159,0.369783904576447,0.650232037896689,0.707626786776794,0.235243792334908,0.305663394389852
b0308,1.31559230948971,1.12741435841034,0.899132151147244,1.31042724694909,1.29117159174381,1.10700877593559,0.982725651368853,0.70347832476508
b0417,0.56744335869711,0.51525665242706,0.605330285562457,0.605605959392557,0.535043658931972,0.510020395742182,0.734583871701795,0.644827584615172
b1902,1.00610870387055,1.07493162910022,0.66241760531235,0.839403302222806,0.91965217706428,2.39530786273523,1.51666424345395,1.12722958703017
b2441,1.15477202821135,0.926982466652454,1.03659281809719,1.08959863384492,1.08683162178198,1.0989839928135,1.23885192416762,1.24300026047277
b0488,1.10663892515399,0.754549657734654,0.783532607654585,0.730025399006958,0.747698318729946,1.10970454195147,1.29282601248887,1.14801202100692
b1861,0.984245085994352,1.06097483451473,1.30497625303559,1.11571178338671,1.20276092669424,1.39884502432026,1.14780717512546,1.08976566457747
b4331,0.99925274424824,0.900269769927595,1.22370659593518,1.05366499721238,1.11244149723674,0.835232137629656,0.704411722608848,0.866658800912726
b3406,0.949349829062944,1.03121810429881,0.923685009661301,0.747117621195547,0.858028622826571,1.47961624097608,1.2699742566175,2.09686311115571
b3590,0.99930397554647,0.879249834181839,1.20744123027116,0.88876321892912,1.01376167616141,0.892077566748889,1.36983234137483,1.57723750111421
b0486,0.795492937957278,0.81537686698659,1.06025540830034,0.880799333220706,1.04795258254456,1.70538026492711,3.04230034457815,2.81578197963343
b3920,0.873062410692832,2.27343573895355,1.45053611628479,1.38276001903698,1.3369243616261,1.07000634018907,1.30142409914004,2.11653011683182
b1164,1.00485209300561,3.29294165031856,1.22314037578938,0.735306613951878,0.947872101846654,1.78774734723563,0.970872810122742,1.1408271213255
b3051,1.01659001468174,1.01103576757004,1.02345844097932,0.849114865537659,0.731344561411358,1.20955809418731,0.915709458142595,1.03462537778424
b2906,1.05238379687484,1.08619700594238,1.37753155742566,1.06695398888421,0.883641265110968,0.911541217705399,1.53586056412188,1.59818084193266
b1812,1.0272494779319,1.37076803377106,1.5558984463455,1.30506697374679,1.09927099108252,0.636958133064426,1.45865827858678,1.85351951770673
b0099,1.22702911423422,1.08748355833361,1.05714450006547,1.2487335981437,1.11597101581101,0.453173252919275,1.14960858499222,1.55751525518884
b0835,1.12818371005421,0.950175759408915,0.964115324143229,1.44273691156906,1.10226338220099,0.725103560894109,1.58034466700171,1.61556953802381
b2755,1.09649074284742,1.24234355741776,1.01374771114394,1.28694223524599,1.12651453385899,0.896725612053594,1.07389543479043,1.09468246091457
b2343,1.05003421559085,1.04178342541185,0.728369935133443,1.22560179884837,1.06892572892646,1.99261459836988,1.30805091649297,0.46489996121257
b1269,1.12827271356104,0.829722019607346,0.737944466366292,1.31498184220294,1.15002504922011,0.437231829334321,2.25422594084061,1.84651693727305
b2676,1.03006516540965,0.963169257066336,0.989872410034609,1.37142400630401,1.42070569038931,2.07715821453775,0.750321134608332,1.04922122316517
b0595,1.1632054364365,1.10020042091857,1.27570730228202,0.865405504910536,0.838715164038031,0.562021248464419,1.33047245346205,2.11070559237116
b0962,0.575992848861257,0.525264528974892,0.717882570765818,0.493599219752016,0.446808052897308,0.552094655781246,0.586120007750866,0.567593192806288
b2381,1.02264456691594,0.937714948911802,1.1701265375035,0.709104934605579,0.859266483971322,1.89181514717113,0.843953544356089,0.738360870555747
b2200,1.01012485249864,1.21913032264039,1.00665680578738,0.917187581072147,0.658740695794907,1.50287405589266,0.741217179348935,0.77194864129687
b1773,1.38422050428714,1.14868740040111,1.10504183929718,1.44316315359037,1.28150224977222,1.01689384883735,1.2023834069195,0.435636477987772
b1833,0.63851904499355,0.673574070442708,0.464425927834549,0.4452576247035,0.520995033336908,0.67657405318916,0.300992250912534,0.411822823793589
b3250,0.4654238896705,0.593015829653763,0.599538664184379,0.578459103511676,0.486061462012021,0.273056889936653,0.720510131578015,1.19383125873875
b3519,0.780086178795353,0.739186655363401,1.03477459876867,0.840182155912734,0.787280409827982,1.20822884082174,0.909939124810954,0.962505344799524
b1838,1.18403150310632,0.851592359090907,0.907451764403761,0.90326464573273,0.918020163181716,1.40212100566908,0.629819624658999,0.492798778651986
b0183,0.884902530543432,1.00833882647167,1.12903083356296,1.07108498689988,1.02578890449128,0.789935037780863,1.26802397212522,2.03173194945032
b1776,1.01592820547337,0.801616074217012,0.686026676256774,0.852536754392897,0.79572934720635,1.58590978296842,1.12427963519293,0.668497521131156
b1607,1.08483088092888,0.782198398787585,1.46553647454085,1.49574991541086,1.27045171655724,1.06217284234598,1.06282089298611,1.46605651529715
b3673,0.609435965674216,0.57610031812665,0.70340171932086,0.562965349372332,0.5543042152263,0.91614125872976,3.02409245545528,2.79029904376367
b1166,0.495417462134636,1.76518892327992,0.414985510906724,0.293869962482956,0.555435257807972,0.898438492093328,0.423148896920489,0.333427079215169
b2199,0.933423209256247,0.951765977884186,0.961865118885939,1.15639602480961,0.941974360463442,1.00413839544207,1.12953080327775,1.16085155016844
b0503,0.978773645734966,0.985298763718219,1.12537861595676,1.32891618280408,1.11983706496915,1.02940761360678,1.67320643560428,1.91559819188399
