Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
SRR9929277_2	(1, 35.93217204705426)	(2, 35.970247590767165)	(3, 36.48993898914763)	(4, 36.584863937898696)	(5, 36.63412499868953)	(6, 36.621762042532524)	(7, 36.6061974196039)	(8, 36.635505878082036)	(9, 36.63956330978272)	(10, 36.63562421470086)	(12, 36.63689045763518)	(14, 36.62372705052453)	(16, 36.62646363026921)	(18, 36.64199384113598)	(20, 36.63380543323993)	(22, 36.62619757718997)	(24, 36.62430938960884)	(26, 36.623479057792395)	(28, 36.61957448693077)	(30, 36.60890411698654)	(32, 36.601743036458714)	(34, 36.59875946223277)	(36, 36.599688740122005)	(38, 36.58753142494552)	(40, 36.57951206154985)	(42, 36.56654921084433)	(44, 36.53690598129475)	(46, 36.51588516932021)	(48, 36.50640598455475)	(50, 36.455137632591985)	(52, 36.42965507015083)	(54, 36.39489262211842)	(56, 36.344217010306274)	(58, 36.31219414323485)	(60, 36.26579917795966)	(62, 36.23136824476177)	(64, 36.176933238837535)	(66, 36.18830225809592)	(68, 36.13610030103253)	(70, 36.129549159815504)	(72, 36.112691059783586)	(74, 36.14753349576865)	(76, 36.108414430052534)	(78, 36.09457181769537)	(80, 36.01852733416513)	(82, 36.02763303963215)	(84, 35.99182587205218)	(86, 35.94797627107617)	(88, 35.91749238641091)	(90, 35.93085477321527)	(92, 35.888703536043025)	(94, 35.8742145748747)	(96, 35.89063961937212)	(98, 35.7865065743287)	(100, 35.693074465976395)
SRR9929278_1	(1, 36.3664108071534)	(2, 36.34959371949708)	(3, 36.49878062591855)	(4, 36.557370577771806)	(5, 36.64045669955792)	(6, 36.66951093089141)	(7, 36.66314012972891)	(8, 36.719351909033975)	(9, 36.744150775893196)	(10, 36.793051400945146)	(12, 36.8054954509235)	(14, 36.815970159408785)	(16, 36.81487170612203)	(18, 36.813584444253166)	(20, 36.81287875543773)	(22, 36.805258447633335)	(24, 36.799841300350806)	(26, 36.78477357067443)	(28, 36.77816619995892)	(30, 36.77711567869836)	(32, 36.7765537075085)	(34, 36.77235819974134)	(36, 36.76899182051615)	(38, 36.76772750463856)	(40, 36.761365488161324)	(42, 36.7544332607077)	(44, 36.75256964752856)	(46, 36.742795910979176)	(48, 36.746039594917946)	(50, 36.73850162890973)	(52, 36.735029964143436)	(54, 36.72292698948607)	(56, 36.720666812803856)	(58, 36.725412141513466)	(60, 36.716028673636906)	(62, 36.69332405008056)	(64, 36.68970946748661)	(66, 36.67039279828606)	(68, 36.62493708042636)	(70, 36.55943697438305)	(72, 36.5243882234343)	(74, 36.516645412969474)	(76, 36.44949402619717)	(78, 36.40050610121782)	(80, 36.3899200426028)	(82, 36.40259939823412)	(84, 36.359518111324405)	(86, 36.35396850198819)	(88, 36.34284936663644)	(90, 36.32417137588645)	(92, 36.288714940517835)	(94, 36.2943621020334)	(96, 36.25429801867696)	(98, 36.262641153341505)	(100, 36.16932251887946)
SRR9929278_2	(1, 35.93666638335249)	(2, 35.98449003411581)	(3, 36.50517497621357)	(4, 36.59966021862435)	(5, 36.649544019958654)	(6, 36.638184751712075)	(7, 36.62181158331832)	(8, 36.649719587798884)	(9, 36.65481580122155)	(10, 36.65372102016581)	(12, 36.653822553156374)	(14, 36.641925404608514)	(16, 36.64472951927834)	(18, 36.6587304584312)	(20, 36.65135326358882)	(22, 36.64386130275078)	(24, 36.64039176244442)	(26, 36.63993499550578)	(28, 36.636497716020756)	(30, 36.62438525021477)	(32, 36.6173941428365)	(34, 36.615131368790074)	(36, 36.61716519700367)	(38, 36.60454219129208)	(40, 36.597086699923175)	(42, 36.58507869428768)	(44, 36.55369565942715)	(46, 36.53428991295473)	(48, 36.52295358611386)	(50, 36.472336358870805)	(52, 36.45196279080986)	(54, 36.41769227943667)	(56, 36.364931049774185)	(58, 36.33799285585871)	(60, 36.29801093325216)	(62, 36.26022009622835)	(64, 36.20192869409614)	(66, 36.21528656272825)	(68, 36.16590086668496)	(70, 36.15863651223843)	(72, 36.14523432116355)	(74, 36.17887498534295)	(76, 36.142263195807196)	(78, 36.12872592007256)	(80, 36.048949920825834)	(82, 36.06231048838711)	(84, 36.03221057174146)	(86, 35.98945534917523)	(88, 35.95490939171465)	(90, 35.96915628795473)	(92, 35.92621170592905)	(94, 35.91136395095049)	(96, 35.92831472558856)	(98, 35.82576066128013)	(100, 35.72793068373383)
SRR9929279_1	(1, 36.404649719607605)	(2, 36.40179179539082)	(3, 36.545607856589776)	(4, 36.60142187185911)	(5, 36.67957125816347)	(6, 36.70235937002683)	(7, 36.69482854083394)	(8, 36.7457225962951)	(9, 36.76832384262991)	(10, 36.81529393915068)	(12, 36.825503156156245)	(14, 36.83354915945982)	(16, 36.83387675025918)	(18, 36.83232056502)	(20, 36.828742603944406)	(22, 36.821095980540264)	(24, 36.81263948686536)	(26, 36.79952996101386)	(28, 36.79643083904888)	(30, 36.79682365992257)	(32, 36.793904450247325)	(34, 36.79281428496175)	(36, 36.789717069294696)	(38, 36.78696185180334)	(40, 36.77863066986509)	(42, 36.77454957520577)	(44, 36.76899082071185)	(46, 36.7658422783507)	(48, 36.76807986377201)	(50, 36.76125422133271)	(52, 36.755146057963586)	(54, 36.74935482453215)	(56, 36.74798852377812)	(58, 36.744291813498336)	(60, 36.73809301678449)	(62, 36.7198206749958)	(64, 36.71610125817456)	(66, 36.69830025706507)	(68, 36.65725265750936)	(70, 36.60026706226677)	(72, 36.56830769729673)	(74, 36.55815930726865)	(76, 36.5053161241955)	(78, 36.46607177672512)	(80, 36.4534431325004)	(82, 36.45321455489791)	(84, 36.40568610089443)	(86, 36.400981090428644)	(88, 36.39795446368542)	(90, 36.37909537275228)	(92, 36.36077129565851)	(94, 36.347507296265476)	(96, 36.30767917345009)	(98, 36.31160192997042)	(100, 36.22010715142063)
SRR9929279_2	(1, 36.05717212917472)	(2, 36.10710898288619)	(3, 36.57164354873817)	(4, 36.6514862342394)	(5, 36.6924006643046)	(6, 36.67604032125959)	(7, 36.672652745649266)	(8, 36.688830240611715)	(9, 36.69697222830067)	(10, 36.692335806077374)	(12, 36.69051782128185)	(14, 36.68043218598213)	(16, 36.68443777185483)	(18, 36.69271968841143)	(20, 36.69016392378303)	(22, 36.68056366314548)	(24, 36.67654976950236)	(26, 36.67641111841033)	(28, 36.672707991190364)	(30, 36.66572554393811)	(32, 36.65735311274644)	(34, 36.65477787971382)	(36, 36.656113452468766)	(38, 36.6452494704748)	(40, 36.640949207454355)	(42, 36.626452202401246)	(44, 36.60288266578659)	(46, 36.58115897247241)	(48, 36.57190803566975)	(50, 36.52838132011743)	(52, 36.50336140527831)	(54, 36.47275914204974)	(56, 36.42630384275853)	(58, 36.39951893774253)	(60, 36.367181852322304)	(62, 36.342765990310625)	(64, 36.28211922524255)	(66, 36.288461971583196)	(68, 36.247124198071106)	(70, 36.23744175921408)	(72, 36.22107377885612)	(74, 36.25238372992384)	(76, 36.21965470566073)	(78, 36.20595796167005)	(80, 36.127980953211335)	(82, 36.13634530848758)	(84, 36.1083410034542)	(86, 36.07154662197243)	(88, 36.038789008283544)	(90, 36.047299714718704)	(92, 36.009479959733746)	(94, 35.99282935901368)	(96, 36.00409618861681)	(98, 35.90948445060924)	(100, 35.80916067857426)
SRR9929280_1	(1, 36.419210417904864)	(2, 36.40979864836264)	(3, 36.54685884644051)	(4, 36.600213311850375)	(5, 36.674707338533075)	(6, 36.70099346006434)	(7, 36.69681405014221)	(8, 36.74656519150729)	(9, 36.77021794221302)	(10, 36.814213799427435)	(12, 36.824233560998024)	(14, 36.83444558476796)	(16, 36.83252132212719)	(18, 36.83218805647924)	(20, 36.830032568626976)	(22, 36.822252966610094)	(24, 36.81521264448314)	(26, 36.80295254110706)	(28, 36.79807191585284)	(30, 36.799092288986955)	(32, 36.796607619857994)	(34, 36.794404909082104)	(36, 36.78987180680879)	(38, 36.78790123248083)	(40, 36.779354038837845)	(42, 36.773499145733524)	(44, 36.76969891764345)	(46, 36.76534146851449)	(48, 36.7681104007367)	(50, 36.76023734564694)	(52, 36.756658057372626)	(54, 36.74481810160417)	(56, 36.74427391702726)	(58, 36.74432749124583)	(60, 36.7341546870479)	(62, 36.71735085217813)	(64, 36.71385346147738)	(66, 36.69708217645026)	(68, 36.65523149460955)	(70, 36.59439917254274)	(72, 36.56397656285617)	(74, 36.55372556991845)	(76, 36.49735484051331)	(78, 36.45145037902162)	(80, 36.44436170407657)	(82, 36.44531730246089)	(84, 36.39902023604034)	(86, 36.39646641690851)	(88, 36.38847810134368)	(90, 36.36968914138952)	(92, 36.338987766299766)	(94, 36.343184392684606)	(96, 36.30134610364973)	(98, 36.30888718012893)	(100, 36.21544507166503)
SRR9929280_2	(1, 36.04913836886413)	(2, 36.06151010738281)	(3, 36.54518842162685)	(4, 36.62592988756453)	(5, 36.669153239092516)	(6, 36.65162824453945)	(7, 36.65069806111506)	(8, 36.664946049485955)	(9, 36.676168045415174)	(10, 36.66545058399001)	(12, 36.66648668524708)	(14, 36.65679978159936)	(16, 36.6598951742482)	(18, 36.67167895658683)	(20, 36.66584523980029)	(22, 36.65953664019986)	(24, 36.65680154657065)	(26, 36.65864877393452)	(28, 36.654261602821784)	(30, 36.64443999480549)	(32, 36.63767752447768)	(34, 36.63562267636098)	(36, 36.637297077074514)	(38, 36.625453084679705)	(40, 36.61975279571898)	(42, 36.60845301929379)	(44, 36.58000649157262)	(46, 36.56163337510404)	(48, 36.55220834118954)	(50, 36.50660956978385)	(52, 36.48612029362407)	(54, 36.45370622702734)	(56, 36.405987300926014)	(58, 36.380360515785966)	(60, 36.34063625134138)	(62, 36.30973767802028)	(64, 36.25503885936479)	(66, 36.26750113291161)	(68, 36.22256107962562)	(70, 36.21486588606696)	(72, 36.19951510065414)	(74, 36.231305966930165)	(76, 36.19438569937295)	(78, 36.18257211720966)	(80, 36.108183354467904)	(82, 36.12247335330285)	(84, 36.091597252497266)	(86, 36.05407647376213)	(88, 36.02450200101994)	(90, 36.03356651550803)	(92, 35.99986186221073)	(94, 35.98452150310047)	(96, 35.99677609541952)	(98, 35.90090161425448)	(100, 35.80870494746861)
SRR9929281_1	(1, 36.40144578989971)	(2, 36.40443643009926)	(3, 36.54695744120888)	(4, 36.60256414035704)	(5, 36.67772946792374)	(6, 36.69809254210408)	(7, 36.69254637053401)	(8, 36.74659185089692)	(9, 36.767206665029185)	(10, 36.81592956657208)	(12, 36.82453435320028)	(14, 36.83437956609504)	(16, 36.834104056110846)	(18, 36.83152016912386)	(20, 36.82958160558959)	(22, 36.82281582559922)	(24, 36.816092932636096)	(26, 36.80340267959458)	(28, 36.798463902609484)	(30, 36.798494200732904)	(32, 36.796070738093945)	(34, 36.79440256409108)	(36, 36.791385222942196)	(38, 36.78886450180897)	(40, 36.780745797181666)	(42, 36.775747758513305)	(44, 36.77122783871744)	(46, 36.76711764679119)	(48, 36.769241988576596)	(50, 36.76298201151234)	(52, 36.75881784438542)	(54, 36.74942198679466)	(56, 36.74833325226754)	(58, 36.74711734972608)	(60, 36.73993883208433)	(62, 36.721240187845595)	(64, 36.71660625138965)	(66, 36.70127780640921)	(68, 36.659345825359935)	(70, 36.60048395867341)	(72, 36.568302629185766)	(74, 36.56059761709369)	(76, 36.50352942207701)	(78, 36.461524302047046)	(80, 36.450289534865135)	(82, 36.454873099272206)	(84, 36.40816909365368)	(86, 36.40551135923312)	(88, 36.40050158865347)	(90, 36.38170240218534)	(92, 36.35248557856935)	(94, 36.349862790237)	(96, 36.31185888206453)	(98, 36.32035454560358)	(100, 36.227682637015505)
SRR9929281_2	(1, 36.057329479068514)	(2, 36.126555620249746)	(3, 36.58398736748508)	(4, 36.66379964593482)	(5, 36.69940011909943)	(6, 36.68397916105426)	(7, 36.68278569433679)	(8, 36.70145721043669)	(9, 36.71031914140637)	(10, 36.704573070817574)	(12, 36.70394882420294)	(14, 36.69050110228943)	(16, 36.69326583609916)	(18, 36.70441544983532)	(20, 36.69650811666095)	(22, 36.6877168272793)	(24, 36.684140508207484)	(26, 36.682309810315076)	(28, 36.679487254440545)	(30, 36.66927008574279)	(32, 36.65989347619783)	(34, 36.65766191594287)	(36, 36.660086159468484)	(38, 36.645501609822674)	(40, 36.639251615087886)	(42, 36.627952504076134)	(44, 36.59874233526515)	(46, 36.57952451582658)	(48, 36.56877082232219)	(50, 36.52128721186009)	(52, 36.49841200771783)	(54, 36.46708041690859)	(56, 36.41859342709408)	(58, 36.39309371148977)	(60, 36.360625564009524)	(62, 36.32649418841747)	(64, 36.2675129627494)	(66, 36.27741878782656)	(68, 36.23331990389091)	(70, 36.224667689535536)	(72, 36.20998807145095)	(74, 36.24120715243565)	(76, 36.20785059634697)	(78, 36.19535166310342)	(80, 36.10947431735487)	(82, 36.124132522131035)	(84, 36.09196903214584)	(86, 36.052456230400466)	(88, 36.018509616956834)	(90, 36.025792616386184)	(92, 35.98869036300736)	(94, 35.97077071366347)	(96, 35.98466385661365)	(98, 35.87955132543085)	(100, 35.79093235456345)
SRR9929282_1	(1, 36.37355812229072)	(2, 36.36691665701393)	(3, 36.51792576384139)	(4, 36.578421308505085)	(5, 36.65738260089504)	(6, 36.68335938867324)	(7, 36.678903223788176)	(8, 36.7339906437515)	(9, 36.75641114396329)	(10, 36.80673218689837)	(12, 36.81509528306752)	(14, 36.82644118440332)	(16, 36.824951284782315)	(18, 36.82301131245406)	(20, 36.82138961496723)	(22, 36.814322781914015)	(24, 36.80715827147023)	(26, 36.79353779518466)	(28, 36.78822089881692)	(30, 36.78831182361257)	(32, 36.78758010273708)	(34, 36.78516112202938)	(36, 36.78129171314522)	(38, 36.77822045181285)	(40, 36.77062947470333)	(42, 36.76579708585099)	(44, 36.76162279334199)	(46, 36.75621207793517)	(48, 36.75834073174364)	(50, 36.750754555933966)	(52, 36.74757385332141)	(54, 36.736142993350036)	(56, 36.736024853413355)	(58, 36.7362493253302)	(60, 36.727761751074055)	(62, 36.708566439366074)	(64, 36.70423377257371)	(66, 36.68777695085784)	(68, 36.64404790563686)	(70, 36.58263383561198)	(72, 36.55033146669176)	(74, 36.54067686259436)	(76, 36.476594530176854)	(78, 36.43350729448878)	(80, 36.42226463085401)	(82, 36.4285883645578)	(84, 36.38285383955116)	(86, 36.38145211121433)	(88, 36.37448895515485)	(90, 36.353813523338886)	(92, 36.32174112134277)	(94, 36.32223646562854)	(96, 36.28375539897231)	(98, 36.29460117638045)	(100, 36.19852677760696)
SRR9929282_2	(1, 36.04902877135192)	(2, 36.08990839060858)	(3, 36.572963096676446)	(4, 36.65343982061977)	(5, 36.69410404155101)	(6, 36.68180648477813)	(7, 36.67993996984965)	(8, 36.69711911080974)	(9, 36.708006111238404)	(10, 36.698577437625715)	(12, 36.70038667871779)	(14, 36.68799302297464)	(16, 36.690582586673386)	(18, 36.70425830568867)	(20, 36.6947435381766)	(22, 36.68852932474155)	(24, 36.68606172817222)	(26, 36.68513772341994)	(28, 36.68227380618519)	(30, 36.67263308961657)	(32, 36.66487622738228)	(34, 36.66219414953592)	(36, 36.66420959316717)	(38, 36.65138127932583)	(40, 36.64578412496225)	(42, 36.63629253645343)	(44, 36.60520280170487)	(46, 36.58948227545867)	(48, 36.57937339078308)	(50, 36.53323691101481)	(52, 36.51652844976577)	(54, 36.48439136733015)	(56, 36.437852339760916)	(58, 36.41396432899596)	(60, 36.381847114583096)	(62, 36.34847938103517)	(64, 36.29346794069107)	(66, 36.30762321280932)	(68, 36.26154578324729)	(70, 36.25824300598744)	(72, 36.243389623501294)	(74, 36.271513803354935)	(76, 36.2402073271048)	(78, 36.22894337406747)	(80, 36.14739794928879)	(82, 36.16291763203587)	(84, 36.134191897809266)	(86, 36.09418175648122)	(88, 36.06503917706742)	(90, 36.0740590571843)	(92, 36.03926994416008)	(94, 36.022209369888)	(96, 36.033260352187675)	(98, 35.93736286117568)	(100, 35.84409023054651)
SRR9929283_1	(1, 36.36427190868259)	(2, 36.36311149827418)	(3, 36.515406233139)	(4, 36.574550969255434)	(5, 36.65359817383145)	(6, 36.67897499348264)	(7, 36.67388957032847)	(8, 36.728733641459534)	(9, 36.75081482686015)	(10, 36.80210940538758)	(12, 36.812734122162304)	(14, 36.82262127259685)	(16, 36.82228981463663)	(18, 36.81981566523892)	(20, 36.81722800879895)	(22, 36.809809955141034)	(24, 36.80217543891147)	(26, 36.78821433232861)	(28, 36.783167266770576)	(30, 36.78473810992958)	(32, 36.78107331404753)	(34, 36.778804749578896)	(36, 36.77450407511151)	(38, 36.771571072227026)	(40, 36.76244147540124)	(42, 36.758132989687894)	(44, 36.75257934307561)	(46, 36.746975971050304)	(48, 36.75033045417034)	(50, 36.74268936830697)	(52, 36.738926618050314)	(54, 36.72635155097805)	(56, 36.725371212305674)	(58, 36.72481952228289)	(60, 36.71593398982292)	(62, 36.69834048043494)	(64, 36.69397564871145)	(66, 36.67314427501066)	(68, 36.62738450090323)	(70, 36.56457644300529)	(72, 36.5295608228692)	(74, 36.52239520779327)	(76, 36.462608192082186)	(78, 36.41464291658844)	(80, 36.40022267976507)	(82, 36.406216158043705)	(84, 36.3563873331426)	(86, 36.35290901682596)	(88, 36.340341580330886)	(90, 36.32048227788373)	(92, 36.29512379961923)	(94, 36.29912892603549)	(96, 36.258305857961076)	(98, 36.262466159160965)	(100, 36.16792151122692)
SRR9929283_2	(1, 36.05790179780062)	(2, 36.10225326616)	(3, 36.58474783876947)	(4, 36.66417839026394)	(5, 36.70500599293292)	(6, 36.69319406647133)	(7, 36.69296276376484)	(8, 36.7090778980885)	(9, 36.71943285527472)	(10, 36.71090838953146)	(12, 36.71389701270111)	(14, 36.70172956235507)	(16, 36.70390056614099)	(18, 36.714989573320075)	(20, 36.706273941736214)	(22, 36.699463735230815)	(24, 36.696063200735736)	(26, 36.69539836272406)	(28, 36.691433068481956)	(30, 36.68184108635907)	(32, 36.67413840905187)	(34, 36.67088933984678)	(36, 36.672153915223745)	(38, 36.65952331016523)	(40, 36.65301653046487)	(42, 36.64244627778514)	(44, 36.61306743047395)	(46, 36.596495468611735)	(48, 36.587941709440884)	(50, 36.54334415894095)	(52, 36.522670384423165)	(54, 36.491348762307524)	(56, 36.44673489753393)	(58, 36.42202517408215)	(60, 36.38730919145649)	(62, 36.35458981733608)	(64, 36.303852333504935)	(66, 36.31331189339441)	(68, 36.26807265101685)	(70, 36.26300721063308)	(72, 36.24791140329941)	(74, 36.27580045858191)	(76, 36.242995513391875)	(78, 36.228673091832775)	(80, 36.15441488328333)	(82, 36.166053861000734)	(84, 36.134941962143216)	(86, 36.097721087893206)	(88, 36.06612304505225)	(90, 36.07275546702785)	(92, 36.03827259250407)	(94, 36.024893248747425)	(96, 36.03682991688869)	(98, 35.94149878912522)	(100, 35.84759330313434)
SRR9929284_1	(1, 36.399351497612905)	(2, 36.39655982122947)	(3, 36.54079887294488)	(4, 36.59693662175794)	(5, 36.66932932387198)	(6, 36.69386750349428)	(7, 36.689350444150115)	(8, 36.7435530928737)	(9, 36.76289148823078)	(10, 36.811572836447056)	(12, 36.81853021157194)	(14, 36.8299223723982)	(16, 36.8271443332556)	(18, 36.82499443255422)	(20, 36.82598449248755)	(22, 36.818353677770645)	(24, 36.812139410342965)	(26, 36.80016730099533)	(28, 36.79380413065459)	(30, 36.7924508736688)	(32, 36.79227983754451)	(34, 36.79020277789709)	(36, 36.786971624509704)	(38, 36.77677853934401)	(40, 36.77297856158213)	(42, 36.76736315017896)	(44, 36.746822782239605)	(46, 36.7570947636755)	(48, 36.761038855460676)	(50, 36.75550694187481)	(52, 36.7532396347803)	(54, 36.73494108470236)	(56, 36.73212379563753)	(58, 36.731227738115365)	(60, 36.721386340393025)	(62, 36.698933593830745)	(64, 36.70094107654634)	(66, 36.67646371857001)	(68, 36.608874633788155)	(70, 36.53433006293381)	(72, 36.53247590118709)	(74, 36.54218504713873)	(76, 36.47569264201798)	(78, 36.426198941612874)	(80, 36.430082699102165)	(82, 36.440018491129514)	(84, 36.39684328023604)	(86, 36.394041783801114)	(88, 36.38341724352672)	(90, 36.36343185036429)	(92, 36.31658299261542)	(94, 36.33529233979185)	(96, 36.29588699490928)	(98, 36.307207621565055)	(100, 36.213658987429866)
SRR9929284_2	(1, 36.006117737522096)	(2, 36.09092599378907)	(3, 36.56941213024882)	(4, 36.643483732403645)	(5, 36.68474825991058)	(6, 36.68420532139769)	(7, 36.664154675649016)	(8, 36.663007909374585)	(9, 36.67835027427549)	(10, 36.661482470499294)	(12, 36.66323728513936)	(14, 36.64940206982928)	(16, 36.65407154738455)	(18, 36.674207736557165)	(20, 36.652163676238814)	(22, 36.658142075694165)	(24, 36.6521673327387)	(26, 36.64799629493049)	(28, 36.64747012265519)	(30, 36.635506168597075)	(32, 36.62868718971281)	(34, 36.62625354674968)	(36, 36.62860719382419)	(38, 36.61373575875529)	(40, 36.60327556238298)	(42, 36.59812513701303)	(44, 36.56105524959202)	(46, 36.548447820631864)	(48, 36.539043531204435)	(50, 36.48785729143131)	(52, 36.47061137959108)	(54, 36.43695374467787)	(56, 36.37950837409146)	(58, 36.35860022913409)	(60, 36.31715940133408)	(62, 36.27232677884798)	(64, 36.223167249774164)	(66, 36.24206786124483)	(68, 36.19296505165026)	(70, 36.19140006055984)	(72, 36.179833963322004)	(74, 36.21084019230716)	(76, 36.17663082620016)	(78, 36.163576139310315)	(80, 36.078800750851)	(82, 36.09828672926029)	(84, 36.06900936463606)	(86, 36.03093112290787)	(88, 36.014503101895144)	(90, 36.02793989238258)	(92, 35.99513892140908)	(94, 35.98337941350231)	(96, 35.9998889459994)	(98, 35.89431321045734)	(100, 35.798318064361666)
SRR9929285_1	(1, 36.3686921940177)	(2, 36.35994307420715)	(3, 36.51299422931872)	(4, 36.573557932984784)	(5, 36.64806928086565)	(6, 36.67365165538068)	(7, 36.67048644282722)	(8, 36.72798874868651)	(9, 36.75005526121031)	(10, 36.80168607792976)	(12, 36.811142028519335)	(14, 36.82374765607273)	(16, 36.82143941168625)	(18, 36.81854662353925)	(20, 36.81956308584848)	(22, 36.81247005021528)	(24, 36.80629277221759)	(26, 36.792040657887526)	(28, 36.786195969987915)	(30, 36.7856391755403)	(32, 36.785301912519)	(34, 36.782446133636974)	(36, 36.77870761908684)	(38, 36.77589094904242)	(40, 36.76829621054034)	(42, 36.76281412043551)	(44, 36.757865678379545)	(46, 36.75200430918565)	(48, 36.755407922580716)	(50, 36.74769029952742)	(52, 36.74589754163568)	(54, 36.72992610391333)	(56, 36.73009835886154)	(58, 36.73226564497342)	(60, 36.72201266476341)	(62, 36.70488661236895)	(64, 36.700284249149774)	(66, 36.68489603179519)	(68, 36.639760015941256)	(70, 36.57286328992451)	(72, 36.54392261985133)	(74, 36.537823812988876)	(76, 36.46686483167282)	(78, 36.41841458001577)	(80, 36.410776081537314)	(82, 36.420888799904915)	(84, 36.375567644100556)	(86, 36.3744711328559)	(88, 36.363855623319196)	(90, 36.33890087537483)	(92, 36.30175958501818)	(94, 36.31273771297557)	(96, 36.277984908457064)	(98, 36.283911875832594)	(100, 36.186690181882895)
SRR9929285_2	(1, 36.03421673142142)	(2, 36.076202414161244)	(3, 36.56373812963374)	(4, 36.64742538271713)	(5, 36.686339991637766)	(6, 36.674052496723455)	(7, 36.67168542026931)	(8, 36.68645406064462)	(9, 36.696873815314916)	(10, 36.68823909218495)	(12, 36.69068617885327)	(14, 36.67862751584997)	(16, 36.679976619425275)	(18, 36.69360920732973)	(20, 36.68315867750356)	(22, 36.67773094269129)	(24, 36.67509198338003)	(26, 36.67466701995025)	(28, 36.67145096161846)	(30, 36.66053988804441)	(32, 36.65353180800371)	(34, 36.65044678200939)	(36, 36.652840706570984)	(38, 36.63865908201454)	(40, 36.63094042764674)	(42, 36.6228852679424)	(44, 36.589293663413756)	(46, 36.57371904349911)	(48, 36.56295899801767)	(50, 36.51594819327891)	(52, 36.497023828610764)	(54, 36.46443942975942)	(56, 36.41658219172618)	(58, 36.39239722738536)	(60, 36.35686589137461)	(62, 36.3207088216509)	(64, 36.26526523266321)	(66, 36.28267299088955)	(68, 36.2302334522397)	(70, 36.22694899981608)	(72, 36.21432741845459)	(74, 36.24359322321456)	(76, 36.20982779196544)	(78, 36.19975772254348)	(80, 36.11760535832193)	(82, 36.13800013907924)	(84, 36.107603386083454)	(86, 36.06527541907929)	(88, 36.039470759404665)	(90, 36.0463276046515)	(92, 36.01331283300631)	(94, 35.996302520794565)	(96, 36.00836514151577)	(98, 35.9102939710949)	(100, 35.82359499986974)
SRR9929286_1	(1, 36.38307425190869)	(2, 36.373678366739476)	(3, 36.522804561531046)	(4, 36.57941341875995)	(5, 36.66117071826973)	(6, 36.685915592093465)	(7, 36.677038661010705)	(8, 36.73278293225671)	(9, 36.757282560056495)	(10, 36.80437022789768)	(12, 36.814786302777065)	(14, 36.82399620971145)	(16, 36.82373836274405)	(18, 36.82223719366584)	(20, 36.82062604039281)	(22, 36.81330765014887)	(24, 36.80553417703294)	(26, 36.79074682889548)	(28, 36.78681478988241)	(30, 36.785229135040424)	(32, 36.78491410628176)	(34, 36.78380084821221)	(36, 36.78070582659042)	(38, 36.77799409638773)	(40, 36.76983479057825)	(42, 36.76544306966045)	(44, 36.76162004623169)	(46, 36.756816778451245)	(48, 36.757923053304694)	(50, 36.75104111401332)	(52, 36.74760882377832)	(54, 36.736535599287244)	(56, 36.73621186986814)	(58, 36.73623402170118)	(60, 36.72830646758724)	(62, 36.70976439299072)	(64, 36.705713633908765)	(66, 36.68874589076162)	(68, 36.64559646347814)	(70, 36.58192425540672)	(72, 36.55179068731441)	(74, 36.54372562475119)	(76, 36.484652644448765)	(78, 36.43725657722175)	(80, 36.4295503400747)	(82, 36.4339278899064)	(84, 36.38788509926971)	(86, 36.38492573621844)	(88, 36.37932050552368)	(90, 36.3579863230206)	(92, 36.32921589224675)	(94, 36.326902760224534)	(96, 36.28970805385295)	(98, 36.29534959781347)	(100, 36.20000207003889)
SRR9929286_2	(1, 36.01137442809208)	(2, 36.05089706233138)	(3, 36.54598289825226)	(4, 36.6308816343315)	(5, 36.67384618776868)	(6, 36.66127391659663)	(7, 36.65748947795184)	(8, 36.67482668437238)	(9, 36.68429531836215)	(10, 36.67714384680538)	(12, 36.677311356589634)	(14, 36.66728810659157)	(16, 36.66925863191764)	(18, 36.68138419849618)	(20, 36.67382417931606)	(22, 36.66677023477004)	(24, 36.66403705405477)	(26, 36.66416214229735)	(28, 36.660817388402506)	(30, 36.6503462735904)	(32, 36.642664680016296)	(34, 36.64097099979132)	(36, 36.642548969073786)	(38, 36.629321698674296)	(40, 36.62366439637655)	(42, 36.61280899883697)	(44, 36.58217114392167)	(46, 36.56416215471495)	(48, 36.55436393625199)	(50, 36.50794554879022)	(52, 36.486595506997475)	(54, 36.454352556581696)	(56, 36.405051848651254)	(58, 36.37896621802261)	(60, 36.344532781000495)	(62, 36.31064481017158)	(64, 36.252374221127795)	(66, 36.26547754486543)	(68, 36.21902267066597)	(70, 36.21144429024674)	(72, 36.19818634482049)	(74, 36.229832966036454)	(76, 36.19503654344325)	(78, 36.18473976602726)	(80, 36.101980478563696)	(82, 36.11622642830487)	(84, 36.08638147660753)	(86, 36.045381173060626)	(88, 36.0134263548826)	(90, 36.01959777969023)	(92, 35.98535619681094)	(94, 35.96723776643059)	(96, 35.975684291080285)	(98, 35.87703817077512)	(100, 35.77950230695987)
