"","Acetate","Fructose","Galactose","Gluconate","Glucose","Glycerol","Pyruvate","Succinate"
"b2372",6.93182763193083,6.80125072070105,6.91355620761572,6.76107863852109,6.56672904919042,6.55548885313141,6.48170740434825,8.23924410204539
"b3077",7.8426226843955,6.59867332836589,7.9943919013195,6.72135083220306,7.43751050141868,7.76849224512217,7.29041422480809,7.3703766018466
"b3725",11.9680698648204,11.5440549842573,11.7339326409159,11.8255497860169,10.9153182684999,10.7797935101796,11.1050883161639,11.1450745563272
"b2510",10.3634440793602,10.5631709612974,10.5634209347156,10.5594553089088,10.8253760865761,10.9743312563182,10.8484507285193,11.3583560008999
"b3619",13.3766895929465,13.2880607206794,13.0274087466566,13.260868865057,12.6760620656123,12.7117939294646,12.873348428745,12.9053026999401
"b4080",6.08665380095833,6.12786321563165,6.00676566978708,6.19015135596646,6.04658009578529,5.93527711483825,5.8460117190369,6.01188915976461
"b4394",11.5660767669697,11.7599557457664,11.396876924234,11.7236655928327,11.5882994354651,11.4419854398903,11.9076538871198,11.781526806836
"b3326",7.59539458766521,8.03160192837578,7.50060731625667,8.13531543420619,7.22045128998316,7.07036171681123,7.7380853594514,7.28639277897668
"b3604",12.7120356258558,11.1498763921615,12.3873638035731,10.9667206974401,12.9288023970264,12.9822234845203,12.5441253720752,12.9516643805687
"b1848",11.3061370845258,11.2326107653473,11.3692248962689,11.1660851591654,11.1205028502514,10.3851337460401,10.589064592886,11.1621999315362
"b3402",9.40982431196414,9.04221334993124,9.22057505832764,9.04019316108168,9.14255626430193,9.68744279510039,9.42471612170701,10.0768237409122
"b1944",11.8215054307395,9.73109743234961,11.1832557140213,10.4877059158288,10.5784240805427,9.53945307894689,12.4968088638411,10.3656710169044
"b0896",6.87796425304009,6.78860408035898,6.95763800822249,6.78195892379301,7.20077297376418,7.36858265817678,7.15771107563041,7.61646344945749
"b1949",8.2972699284453,7.21132278857209,7.69250422345286,7.51359457632041,7.25260913982298,6.95370014701703,8.72605880156198,7.85832683525965
"b2741",15.4444585973831,15.0870354241389,15.8298462921299,15.1051503032219,16.3451573698419,16.3798805843283,15.0476859751664,15.3680766724714
"b1217",10.0762779933127,10.5640150414456,11.1281875131852,10.732758033024,11.045191571219,11.4514734840398,9.89124814754095,10.5325563618456
"b2375",7.11574019997783,6.35859565427737,6.73156958908178,7.06197805716572,6.31579841940357,6.55654182158226,6.7666982468998,7.50963382412345
"b1069",9.6565443162636,9.67860354647881,9.34447818726506,9.5105036021222,8.61463823923922,8.65428490078457,8.88791293735326,9.20189680784239
"b3376",11.0858408661524,11.2160565197562,11.2289244838474,11.994983645423,11.6484550220525,10.8436457372875,9.94101383751762,9.33356403273713
"b3746",10.1742895332677,10.3899555529574,10.7402201672792,10.4471513477003,10.5058886053439,10.3436161091299,9.92755635288213,10.2659344003587
"b3046",6.77904010654104,6.90795918231097,7.06551747716105,6.91528135208401,6.47197411977548,6.4469983014939,6.58270448548065,6.42223132668561
"b3399",11.5023340166802,11.4012208437907,11.2425006141255,11.1268788639223,11.0934308580896,10.7654144550955,10.6545719010448,10.3166782662742
"b2671",8.26666021279021,8.85377937906582,8.53698348926423,8.31960832094303,8.51589055406362,9.07995642567484,8.48235724786274,9.06204072862662
"b4049",11.2747105104281,11.3439055844622,11.1923144455444,11.3532632100088,10.9311324865324,10.8780371119338,11.4328381517407,11.8393159412551
"b2909",14.3474604862074,14.2090774234129,14.1048506751269,14.2905151538885,13.7483365914858,13.3777669889653,13.4916270522904,13.255125770467
"b2341",11.3364016796427,10.2681346450088,11.3487882118516,10.4189230734609,11.860283566307,12.1975872783589,10.6782920562177,11.3649668162708
"b0953",16.0998714563261,15.18008561452,16.6435623052132,15.2276806840126,17.6879485307665,17.5248460827838,16.025211910945,16.724313541296
"b0579",10.6502575905191,10.2921907245658,10.6672942000272,10.5624248680063,10.3749379547682,10.454979649197,10.345397895563,10.5234176748651
"b0658",12.2962094046662,12.5299820046357,12.1366124774972,12.4352868995315,11.9680215882791,12.1860048738153,12.5990377564801,12.7071499213482
"b4090",11.299808981825,9.80451671702466,11.0218652518191,9.73942004957989,11.1027533964753,10.3966079614489,10.5095846364631,9.91174040542056
"b4173",14.0185387693274,13.6986409335063,13.9646469583351,13.6509857231393,13.7418743294233,13.9927022225757,13.7315625101317,13.2178864063407
"b3002",10.8715946184647,10.7127953194107,10.3587772739647,10.3619668417219,9.56800329205983,9.76088849211479,10.3674740105408,10.1871356997695
"b1044",8.64968345178478,7.81248499830192,8.90975521448673,8.20515117930578,8.32057634740123,7.73304267623541,9.02541187975517,7.76278192660725
"b2420",7.54021110081366,7.84364064679434,7.94737148617463,7.69133420878874,7.66951223127946,7.91630112776216,7.7497082376313,8.20248970594985
"b3734",16.7475244401271,16.2924887992621,16.4555649441132,16.5786282828095,16.3044864495546,16.5729151447442,16.5434727304396,16.8911339672201
"b3586",7.86626039692499,7.97655535410658,7.8135715233619,7.91407914652742,7.10145697685685,8.54359805517872,8.62619875479623,9.11744039393984
"b1291",10.0652730551608,10.2856134761807,9.95130643977737,9.94396172562283,9.64996588493014,9.81753916674942,9.79742393774384,9.45680240046488
"b0789",8.61258528000752,9.6532788374104,9.71278261470863,9.46630590834009,9.62740211185023,9.92878359392599,8.74544422857872,8.94388625057931
"b4181",7.76855580500806,7.4132280027959,7.76268679997405,8.28382782705478,7.26723748053425,6.85467025596084,6.7569509608481,7.19696749499668
"b0248",10.3579818400338,10.3820946060668,10.1283406502393,10.520862150955,10.0809267879471,8.76846713544756,7.92658737767989,7.4188336930995
"b2716",7.2412257441384,7.70892561518583,7.63262198304646,7.50169685727339,7.55651184042758,7.39847541398503,7.3063645139994,7.31515270333847
"b0580",9.71828128851782,10.042236606967,9.94885285137332,10.0112475673656,9.73285908433407,10.0847696254745,9.71995605908986,10.5538729302217
"b0004",14.8323624589607,15.1294633431427,14.6833777408438,15.2737572948103,13.2396469235445,13.088661464637,14.3438025243019,14.5904161568983
"b3668",8.73748305920112,8.7778885826372,8.73669271966648,8.74735791411933,8.29992645469334,8.83505191462118,8.76134030119928,8.89467749111509
"b2698",7.62861933515606,7.85871297015145,7.65159104455378,7.8702169486342,7.4562471728589,7.66981969638282,7.7392902730507,8.20083502616711
"b1983",12.1119570345776,12.2185297197634,11.7191601389473,12.3112942048954,10.7464645176115,11.4623371960809,12.5623748623267,11.5402368459848
"b3203",14.0039372437763,14.0063016418983,14.2450919533596,14.1649931412077,14.4599486846478,14.1866411199339,13.8359351366391,13.9710720515047
"b0999",11.3665728714896,11.5293786222446,11.6072212250724,11.8263352530342,11.7180815552662,12.5300591912099,10.9620668784678,11.846300734315
"b2540",9.42388767069616,9.26080892142273,9.46286572779651,9.28369154595007,9.85743730389811,9.50672652470796,9.28785638225232,9.63814615687514
"b2032",13.4659697097829,13.0089770001537,12.9918488082452,13.1174297896158,12.6060490719253,12.1906025491493,12.1283503591933,12.1920723357564
"b3013",7.20673353695576,6.66434878569421,7.04561210017189,6.89579593993999,7.00681963820971,7.05272188061921,6.79357480498216,6.96056812839388
"b0327",6.50329245090997,6.33989636697516,6.4666619497632,6.77501698708397,7.21810129609332,6.48860896257131,6.2806966494046,6.31253558771222
"b1028",6.05316228917243,6.17434393683746,5.89834918713456,5.87766062863983,5.99959080580051,6.64291532818864,6.70915705386717,6.79053602286929
"b1053",6.65902453218126,6.93162434087382,6.58642736570758,6.78901943566555,6.1881727336315,6.89658186087162,6.80834919968981,6.55928893410893
"b4295",10.2930472706011,10.1440072784986,10.1543844627438,9.98282732802968,9.77639462692973,9.5347746234771,9.84848004401718,10.1246764472839
"b2477",13.2744903406024,13.6458956662716,13.2540377991493,13.6752356736737,12.5711553352534,12.7276955664833,13.6137904212036,13.2783125334053
"b1792",11.1398394842702,11.0622587574376,11.500705733829,11.1309919208796,11.6294635594018,10.9763964693438,10.2116851936032,9.79615777953493
"b2113",12.5201642872785,12.8869276928965,12.269526678791,12.5216658683866,11.7622919813119,11.5208834273789,11.8543628331833,11.8963614956638
"b1383",9.7018805999139,9.66691121829939,9.95896219045281,9.86279708790357,9.0161394834614,9.09151526569613,8.87228679825513,9.28981223519672
"b1978",6.77610705554862,7.31395502170318,7.2784771493504,7.22076357199833,7.08324702713266,6.44684348756206,6.35233966640662,6.30120807545182
"b1244",13.0079942459093,12.9319601653152,12.6315462359598,13.058478945972,11.7975274552855,12.0922967670604,13.2439343209236,12.8607567017019
"b1275",10.9974446636888,11.269162527113,11.3010071116185,11.4751709716717,10.6607607317528,10.9341478079238,11.7497609044878,11.0298929484503
"b2344",12.3115941983498,10.2194099456164,11.9145140485769,10.2535547180462,13.3499602622406,14.2013220587754,11.7728418820007,12.9510306856884
"b4029",8.50230874974293,8.62844771038772,8.53023369082282,8.35920179202585,9.15177312677847,8.93074362699839,7.79532812180736,8.13597065667308
"b0353",9.15608064956154,9.32151233976598,9.4591836348117,9.20355181000341,9.64979900655366,8.94152499827171,8.68042532909026,8.69009444407186
"b3132",8.76646763537815,6.91853777298061,8.46648556743942,7.30815328429205,8.69186305880006,8.71918623010312,8.31922361233755,8.12378073433115
"b3301",17.1150673812801,17.0924479396261,17.2166625583952,17.2378884865126,16.8508516105378,17.0858835957666,17.4572032264662,17.3293631424078
"b4374",10.862957410793,11.6095695976115,11.1041064329798,11.3960756233049,11.3761264990927,11.4624139204031,11.8827132357251,11.715366154847
"b0879",9.83101951652128,10.0711822465932,10.1482550241294,10.069343894597,9.93783470460208,10.0713741478047,10.220231868774,10.3827021760494
"b3828",12.1553469004759,11.7962944396932,11.6143228205739,11.9630200198649,12.3599603845575,11.4921115839139,12.012856645961,12.3919708472828
"b0045",7.94118122406049,8.02532624064821,7.73036888488998,7.5349175434463,7.36868790242298,7.04809791854657,6.6510824029514,6.68079092481962
"b2675",11.2776647147948,12.084186516389,12.1888822193398,11.152681236857,12.1440146647123,11.9913519089692,12.8723676849347,12.4278377138042
"b2347",8.89215567625669,9.29817153257338,9.78136552929977,9.27255617091779,10.1627565753064,10.465082052296,9.51574848754413,9.55821708800913
"b0304",6.09073841509112,6.64127488704359,6.52681260193076,6.28027211254768,6.60696154148034,6.42916545569394,6.26277049350898,6.07172253047301
"b3648",12.1383146956752,12.3167285984685,11.8743725704333,11.6630627429946,11.3728112359342,11.6357550548043,12.0106927952426,11.573826524541
"b1836",12.1732168630903,12.2663022544465,12.9729170534553,11.8581498022751,13.6613481356203,15.0714607952824,12.1924921159352,12.1006951979864
"b4359",11.076961029999,10.582612249838,10.620285312801,10.2969932512383,10.3267321034176,10.5003340235507,10.6335741303297,10.6045186986868
"b2076",8.15128112102038,8.26647862979174,8.24719796906865,8.06600957410696,7.84457989734583,8.05958234441482,8.06383538303543,8.17792253712638
"b4104",6.37577909384271,6.44230300193317,6.41249989753212,6.75022351117163,6.48295628347337,6.5816034033719,6.44860102884244,6.48359797404366
"b1184",8.38737157010105,8.83928245168489,8.67172659240228,9.12323442482542,9.15263296925138,8.47127492438767,8.2791159821562,8.1929967704097
"b1793",10.3872320143676,10.1102733064737,10.1424144739625,9.98888474594246,10.0358455317739,9.73475562670054,9.81955392501918,9.33435319886725
"b3465",13.0027609865669,13.1269666809871,12.908462488179,13.2293773582026,13.1749768409065,12.249038946604,11.771117856955,11.8571155990771
"b3193",13.3265142139002,13.2775470154905,13.1443078188412,13.1865602231428,12.9391862713585,13.1932718282544,13.1227150786966,12.9484697369593
"b3350",9.09508523300626,9.88057532136013,9.38712526630999,9.7460884679587,8.95285045069567,8.9176049649686,9.20378545591571,9.07365278295266
"b2206",8.29980348924182,7.84741987288854,8.215468947715,8.04168051525926,8.45644611131278,9.26045666050898,9.12721430795291,9.36326834245154
"b0497",9.32949807496746,9.22344433639427,9.44182005511329,8.92804029675719,8.68152643702911,8.34981869071792,8.28940903830532,8.04688709160576
"b1925",8.88302318423876,7.03434990714342,8.00320288176074,7.52098421642499,7.34569282007623,7.04515739679206,8.40580267625815,7.28109562512154
"b1347",7.40767185172205,7.30461305356038,7.55416262251953,7.8984205957002,7.88096401889849,7.54408317530726,8.09391427632246,8.26564013705502
"b3040",9.81700645826599,9.94189451858954,9.87400953708514,9.69595025351527,10.0494749399055,9.71467093435401,9.78504680661129,9.89735402778782
"b2350",11.5535618760793,11.8875601029805,11.4611612745098,11.448473457391,10.7201665581093,11.0604948669635,11.3806101521155,11.4589946414901
"b1703",11.3842288762518,11.0900652077817,11.0733557001559,11.0499565460012,10.5889381099721,11.1429177817073,10.8747171840482,11.1839985228528
"b1862",6.938896956729,6.78424669032741,7.02766809253244,6.70421175468108,6.58398633624479,6.85882531582511,6.75221434070348,6.92825310168586
"b0597",11.2963509618188,11.7339281565785,11.7569689626047,11.5906535693646,10.7958729313217,11.6868442638403,12.7005990734929,12.4189294082208
"b3992",7.71182243440898,7.79783654169768,8.25864747550573,7.98437369086792,7.31827806894637,7.94845761331272,8.34092919462603,8.69686737523462
"b1315",8.34336193494505,8.42898260995869,8.41616981914857,8.03380510315721,8.30357914547612,8.17539583673098,8.20974990722643,8.12520619383817
"b3162",9.83861881995554,10.373022118091,9.50297513923714,9.7248318801192,8.95738317720243,9.13196120403068,9.89386523724898,9.83665841017467
"b3480",7.45710039639202,7.55285879967463,7.262110505095,7.75156079236214,7.34597267297065,6.85238896643976,6.75599761348137,6.79723612791689
"b4159",9.25510808190896,9.10712020597905,8.93948539228933,8.88828867159319,8.29530689139822,8.63986409054933,8.73756828194315,9.08037195475193
"b2297",12.8208293053539,12.7596838697179,12.6592210669384,13.7629119290558,12.5950796778502,12.6240414622235,13.1904011622474,14.7548299360363
"b0829",12.8946892214058,12.8970366212203,12.5530599067284,12.6928893152645,12.4654157613798,12.2134927524449,12.3373659135541,12.150126601536
"b3717",8.93570466454411,8.79984512699621,8.98416197223025,9.02437447632559,8.91500157825873,8.77052633561704,9.15914401920376,10.2221061631861
"b2881",7.23072752759421,7.24934556670731,7.27228347908029,7.7257295810859,7.78484529657967,7.49029289508323,6.84915026917756,6.98772279388098
"b2324",9.93441198676915,10.0953285621944,9.64083078816576,10.0938473618494,9.11134236744503,9.43936627897132,9.99171062538083,9.98633404674418
"b3625",10.9845026226237,11.2372680799392,10.994034508176,11.1544133782362,10.5456321532482,10.5983722953384,11.0242764724623,11.1012000257236
"b2114",13.5961870117419,14.0661359581603,13.5483360339751,13.8979933469859,13.7635453069164,13.5992145589005,14.1790696690597,13.9671160827303
"b4221",11.8042861331152,11.7568739839629,11.7264768372136,11.3775719324505,11.3135239572865,11.2006719011995,11.528406310576,11.2787516863248
"b1740",13.0355561169897,13.7457766215274,13.5696488312343,13.5918203555278,13.1986755231014,13.6637741203874,13.7703674536021,14.1454468036922
"b1642",12.9799653743797,12.5516301264174,12.7948825888031,12.7418211220698,12.4426944731427,12.9216607322589,12.8747932897232,13.1683998803475
"b0313",12.0859044646178,12.2421771483519,12.1861888132683,12.5596195449044,11.1208797182535,12.410977282665,11.9293668594864,11.6436713769687
"b1798",7.72415676097661,7.54232413179832,7.6158646494453,7.51758787274948,7.03646206160123,8.2609572909538,8.13250417249339,8.84050254425933
"b0143",12.9632014397559,13.2451810611043,12.8351635789064,13.0747211200386,12.4910414568527,12.7670344025303,13.3592403846116,13.1891306839945
"b2869",7.68064978888903,6.0355891927524,7.75345740817594,6.62111278518362,8.38816164065531,9.03443041938177,7.72776493957327,8.10770966149866
"b2224",6.81991046192126,7.01827257505537,6.79228651165849,7.06785244277586,7.3497963334375,6.70007662025625,6.74252208435947,6.94495130548172
"b1886",9.95438366751402,6.55669728531305,9.23445758770592,8.29687554005659,6.83973793346696,6.1454661629178,8.90792688631315,7.06649902007069
"b1336",5.71260467712171,5.71823987933352,5.88795263819302,5.64022550667377,6.41170480043605,6.02008894265509,5.97463882454358,6.01538545556689
"b1721",5.97136691600144,6.1568782314678,6.16654386279446,5.89696467491566,6.16533106843309,5.91740550989947,5.64509207489458,5.80563213963585
"b2026",12.9183717239371,13.1763859124382,12.8859634546386,13.2378615047764,12.9647755518384,12.0729828791555,12.8169046661328,12.558580873741
"b1274",11.1760768173676,11.776350413377,11.4238819579289,11.5162564241438,10.8291802606038,11.6027681343354,11.5747093203878,11.0484530613931
"b4297",8.50602452947838,7.85773820831648,8.79410647269794,7.98298419561807,9.06062618212211,8.80349329214565,7.76716603357239,8.2109828784311
"b4102",6.49533679727027,6.54826142117457,6.47074146139565,6.72119603861893,6.56842133911343,6.18795578601714,6.29748462011715,6.22798124176286
"b2762",13.4784923359961,13.4082190541222,12.9772654162309,13.1552819882749,12.3183995241438,12.7282261149791,13.4779098749871,13.0969207711791
"b3101",8.28298444719004,8.77762445393258,8.7393795262947,8.95581395729052,8.38435453129227,9.01602662097467,8.19294081659797,8.6281698240104
"b1772",7.7538832460203,7.48361342157581,7.85658492627821,7.79513620528213,7.55071967735818,7.73565897231823,7.57711757365884,7.41415554738956
"b3541",14.0162607495991,13.5057336752866,13.877433264572,14.1755931082064,13.0142358575544,13.8572057721881,14.0123312592022,14.2300096344542
"b1207",14.773499816952,14.637134180589,14.4326554746878,14.5154233524446,13.9445978975505,14.0216297033957,14.6722463730573,14.957997415222
"b3213",14.1835379694951,15.615414450222,14.9964765143588,15.4792805323287,15.2449579877811,14.1226025901374,15.3064239581958,14.9610335888675
"b1015",11.2609611637375,11.1034811800566,10.879473278252,10.6261670213275,10.7450138334146,11.4039343530572,11.1165559233191,10.8664598555356
"b3700",11.2717844581666,11.4462664546553,10.7944482111786,11.0584874802779,9.98158551719334,10.6006386152849,11.0427392923704,10.5635562985704
"b3243",9.91531260918123,10.1726944615418,9.86126787541074,10.0682264233025,9.91988858548885,9.98926296828517,10.2938087341037,10.1484957388738
"b0956",8.95160585327836,8.5998253423393,9.15570998126159,8.82699409911471,8.91717985801357,9.25598741616157,9.20058257532879,10.3508107628683
"b4135",12.0776155289749,12.2297324131014,12.2878010082091,11.908235813161,12.7705693433859,12.3729524449677,11.4933957469089,11.7907927883511
"b2566",11.872405532552,11.9991145634908,11.7942162681655,11.872928720778,11.5091089217043,11.664748481894,11.9001973881118,11.8306776180539
"b3531",7.86668942552635,8.17318072583366,8.01720309125181,8.16042903705689,7.69247327819133,7.61266693570858,7.84604646749346,7.9878464310025
"b2842",9.79120961298007,9.30801874809963,9.9458385360194,9.38825645099775,9.8913544375643,10.0607043342729,10.1985742615472,9.8842287090634
"b0976",7.4985763374,7.83317420702376,7.62767217699168,7.47475209326521,7.57784947764329,7.79264807252944,7.67027625482835,7.7913068784423
"b3086",6.73753150250325,6.87646535175646,6.97143603112624,7.128476892484,6.89311108675267,6.23024152869905,6.08474887847843,6.30289634983185
"b0164",9.93710025819585,10.0851824004743,9.86505545319674,10.3156017894894,9.97757363024822,8.10374520601959,8.73098274369302,8.43006951337859
"b0173",10.1369716669686,10.219571702674,10.2258798903414,10.146764499454,10.2429403761493,9.9151076802446,9.45633829468152,9.86380512907357
"b3314",16.2615899058398,16.3618854559907,16.0027276299563,16.2902528272377,15.6246470734928,15.8167613081345,16.3895944758163,16.1568221052163
"b3498",12.0144126921074,12.2740921214383,11.9899788488742,11.8890460580096,11.8946628846515,12.3482261659014,12.1185404004387,12.1014241691767
"b3471",9.93743345575217,9.79502154982146,10.0252852046629,9.83397219065808,10.0495638174333,10.0413158363739,10.2729899499631,10.8004281637886
"b1668",9.52783116696745,10.0243430714263,10.3200913355984,10.044538787778,10.7633953096628,11.0845387911865,10.1502076848269,10.3177667232409
"b2758",7.93000499556062,7.91080345657126,7.80542708752357,8.09307657064459,8.00627691301382,8.01848283387402,8.45757257882424,8.66708563966577
"b4184",5.97699177820571,5.60214691798643,6.20116745698178,6.0013945781152,6.01334100981929,6.41192843273759,5.77308237993358,6.12845253303568
"b2106",11.2515611021596,11.820605724114,11.2601432089996,11.4325046750801,11.3691393220349,11.1101741432757,12.2342112280932,11.6794529325213
"b3410",10.0769302023631,10.2517045331787,10.4127609235494,10.1603887494816,10.1206371159793,10.1366172929595,11.0537592827855,11.0431833833134
"b1324",15.0282104902148,14.8449833235006,14.3889213735918,14.8254583545898,14.5353162774269,14.7057196912081,15.0323186626577,15.0754103058935
"b3404",10.0367784079603,9.78109413157171,10.1550511186688,9.86429305205344,9.63989499236794,10.2421398943309,9.67564064487933,10.3542500063513
"b0460",11.9668208147122,12.5729515849215,12.2106526613849,12.1418261829937,11.8523534142997,11.9546883801905,11.9966053077025,12.0096240996054
"b0166",12.3437128252426,13.1963700790238,12.4476863388916,12.506894847324,11.8711081265933,12.3555608297715,13.3184543202684,13.1562596673825
"b1672",7.1630745414739,7.13493636670256,7.12486183345774,6.79312948163505,7.29089317734167,7.3240181666738,6.93097047080123,6.86371487250972
"b0119",11.3394094018872,11.1205018289799,11.497493694135,11.2511480657463,11.4356206538399,11.6434852537427,11.2163156777235,11.2899380256149
"b0342",6.85175002556144,6.74311137415515,7.08882106419342,6.81649098024532,6.99921724234154,7.398292191414,7.13995044299178,7.15602731393398
"b0209",11.3598408147654,12.0153019003105,11.5268560168901,11.5702379285013,12.0247393798618,12.1204547213589,11.9780498821948,12.0827110910913
"b4162",10.4854661500119,10.1872421723658,10.1531204860182,10.4405522852386,9.56648762375272,10.1298541216508,10.2785475703193,10.7091689746957
"b1209",12.5207873610722,12.3755317973834,12.4766938662053,12.3530851129987,11.8611463989268,11.7312550993627,11.9545929325292,11.6272101400072
"b1432",11.1047603507166,11.3615082151948,11.0448458624058,11.6253247049171,11.0267667393999,10.30923039744,9.83092492984697,10.0698305198237
"b3694",10.320298059452,10.0371040180042,10.6632608938302,10.3687301546026,12.1487995426346,10.9612155298815,10.8827723029789,10.9507925192279
"b0625",9.3361546785154,9.46215393944749,9.87904331852652,9.47612176929402,9.8052328003289,9.90848642231953,8.97315535947525,9.16234769379276
"b4071",6.92775333991016,7.1758398454542,6.87535550642051,7.18135365584047,6.82583517367931,6.69287922890016,7.13632780450999,7.4113558358668
"b3856",9.32883252790015,9.55895037164781,9.30002402721014,9.04494389779601,8.89549179003158,8.09341912889842,8.39986539823591,8.0611320413877
"b0092",13.0917964540279,13.0445465209445,13.0527868891288,12.9550200379167,12.9567094396834,12.8159207663243,12.4905175031681,12.442602779118
"b1376",13.996091711117,11.2604175373884,13.7822347145354,12.0145630271631,14.1782201023884,14.3615333662173,12.421239686935,13.2280108191587
"b1206",9.5333535807758,9.4239737302009,9.31486631548441,9.96305137915347,8.61323872700516,8.59630985491717,9.59668689160476,10.7203151917444
"b2462",7.80340348295336,7.19248628547933,7.94402926085465,7.34384508452223,8.27155325307561,8.40555256678134,7.51932706704769,7.85984728641682
"b1501",7.82549170128674,8.16525748180624,8.22079342216065,8.16224369433005,8.10283795554276,8.31591141656178,8.28968281904227,9.19504338151821
"b4160",13.4684132491051,13.3988343106884,13.4102170587657,13.2971286838438,13.2717484217137,13.6621454253921,13.6632193846099,13.7101780674671
"b3842",9.70317042192368,9.97701999752808,9.66383316170117,9.9750779452308,9.43929951624638,10.0072384096192,10.4575110604172,10.3064024804283
"b2220",9.17411231928708,8.39707651353382,9.2671778537209,8.90155634941646,9.47165996996946,9.62133174424076,9.20638097852291,9.60191104717443
"b0233",8.03936167389056,8.50912595419826,8.10935064006972,8.42221946650671,7.82480844567156,7.97054163677438,8.05542116658421,7.80042047897304
"b1047",9.71409206195684,9.8220411431669,9.42509791000667,9.48054094881074,8.74594579651505,8.85852074037059,10.1956375061262,9.4390964931449
"b1492",10.0557676457168,11.0260379379552,11.0053195818234,10.7669549426393,11.0776826844155,13.5306643800383,9.37635362237748,9.8722144033606
"b0488",10.5705938583282,10.1229147462257,10.5096240776872,10.7353484149807,10.3959407662348,11.3927279056764,10.7842957013556,11.773337252082
"b2645",6.08174040935471,6.51598762770461,6.33100500418795,6.34878352980994,6.20014396260819,6.6017095511569,6.65506161084954,6.76794850791021
"b4298",9.31223679810586,7.93530492543989,9.14663585005377,8.10873581090663,9.82604298731523,9.47943880087009,8.43660700951764,8.42360372554257
"b0675",11.579271893451,11.4919557950845,11.417741016252,11.1606598402918,10.5006134454559,10.6919834131126,10.8823150275383,10.7920372636034
"b1583",14.4692442961501,14.2212144607961,14.6631791842053,14.5216876800413,14.7552948368697,14.3790124461353,14.3922279108565,14.1429456632816
"b0575",9.75723773749442,10.9236961834573,11.0536911468939,10.7370791891674,10.1557987763452,9.31241373732559,11.1983039096913,10.0699243198183
"b0514",8.97417470508007,9.33344124759279,9.58216402400026,9.49079030297638,9.13825214906417,9.49176534383871,9.36184906072553,9.13485997965844
"b2760",8.08778846063495,7.98182665123287,8.31615599712693,8.41298274042066,8.39113581225365,8.02967991949435,7.67603439920718,7.39931359366611
"b0523",13.0262823791744,13.5576891983754,12.8963329950099,13.5755953187074,12.4284461411903,12.6061412031695,13.8126708373636,14.0512006368834
"b3600",12.2479828595395,12.1770095588546,12.7603635195753,12.287286418743,12.6730996482924,12.7723738873839,12.2709790946157,12.5397874684902
"b0643",12.7009822781351,12.3589630240922,13.1099998653994,12.744292640873,13.602271180448,13.7178367929722,11.4666653615627,11.9104805579688
"b3460",15.9463223557723,16.0018458906412,16.437799222954,16.1395044075522,16.6296782808118,16.5155544650744,15.9225145779118,16.0827717706371
"b0194",9.73872325648993,10.2292492888961,10.0796606171342,9.9959492056765,9.35628693406918,9.36080968428429,10.549917245294,10.7085955366444
"b1461",11.8939913346933,11.483832372248,11.9023995532236,11.3619963690842,11.4654969621291,11.7304093580992,10.7805205306609,11.1273908667309
"b2926",15.3385724583244,15.3651594372609,15.4713919047551,15.5492149733669,15.1539413239681,15.4058593228216,15.6391111008054,15.6414048331232
"b0299",10.7480406059849,11.1149639362497,10.9168906795602,11.1994674890633,11.175124019245,11.1543580360363,11.2138351466536,10.9042525529451
"b1687",13.2713761099933,13.2879513583476,13.2908615707402,13.3457526296373,13.1194977950496,13.0988513566001,13.3712139074914,13.154354328852
"b2000",13.4372988880159,12.870534640928,12.6598778252707,12.7622329257354,13.2326140483382,13.2644006472517,13.5895038915355,13.728653469929
"b1328",8.58953584830401,8.95924739126033,8.67223100194603,8.7276646901969,8.49459965588614,9.0414206596767,9.17944146008814,9.43856584027447
"b1178",11.2348605296411,11.3249608055048,11.6702466669079,11.4607680243149,11.5712249947533,11.9806483778915,11.8441354570447,11.3740544722087
"b4248",9.99793060522879,10.2819752157634,10.7113284999737,10.2275061764222,10.9707391016597,11.0474786004943,9.91287297763239,9.79992250339184
"b3616",9.61999269512392,9.70641859547263,9.68683768302933,9.5923029341485,9.45656047704727,10.0263971876038,9.60479729899985,10.4684526418591
"b3318",16.4936401662598,16.6990135185072,16.5940445730134,16.984590141374,15.9741592466564,16.0450936390445,16.2951283701746,16.2639037945152
"b1519",11.1527847306464,11.047498682948,11.8155921633882,11.1720601403414,12.6421227940259,13.1627483613882,11.1831406800346,11.6068383204521
"b4264",9.39125268729565,10.0096268089523,10.0022552124293,12.0341110028895,10.0394171511695,9.89088226400914,10.4052132987955,9.84238103508985
"b2892",9.07488380709382,9.59145530843704,9.06551727207149,9.33200715399883,8.30045039634549,8.6529135204669,9.26698253730662,9.17511673749516
"b2249",10.2341061231113,11.0320066374785,10.6452086266628,11.0422807832448,10.9242145619643,10.5527285138921,10.6782219037861,10.800394271671
"b0039",8.68641180667458,8.66365625932599,8.63360943061077,8.95998462838068,8.69942568665549,8.62930875602632,8.59138178315634,8.53184063806616
"b1819",13.7106078631173,14.1776963568119,14.4934986376293,13.0624405894923,13.3326233648502,13.6103270785943,14.084170980324,12.9791052659076
"b0616",6.34464687214132,6.45147032568088,6.48680183508676,6.83111042958634,6.82055661909517,5.77749167762971,5.69629201180779,5.93964056792817
"b1082",10.318484902468,8.69421827123284,9.96567443380251,9.61736789847308,9.27781235240954,9.13785667740063,10.2782054949614,9.12491295185398
