"","mip6_20_vs_0_logFC","mip6_20_vs_0_padj","mip6_120_vs_20_logFC","mip6_120_vs_20_padj","WT_20_vs_0_logFC","WT_20_vs_0_padj","WT_120_vs_20_logFC","WT_120_vs_20_padj","0_mip6d_vs_WT_logFC","0_mip6d_vs_WT_padj","20_mip6d_vs_WT_logFC","20_mip6d_vs_WT_padj","120_mip6d_vs_WT_logFC","120_mip6d_vs_WT_padj"
"YKL156W",-0.802753026569627,8.19536092792752e-11,-0.104056092149759,0.51067865634277,-0.861522754996775,2.08465102367946e-12,0.0188219963422037,0.915047609920477,-0.0359006648524735,0.975463288375057,0.0228690635746745,0.911623353043112,-0.100009024917288,0.998144679239541
"YKL157W",0.527029265991692,1.81687848042432e-25,-0.486023271859709,1.83592623973983e-21,0.291020780174844,1.68788856548452e-08,-0.274790103417728,1.70960890529188e-07,0.10890743723979,0.517043667318665,0.344915923056637,6.01803182500265e-10,0.133682754614657,0.225616318511402
"YKL159C",0.0357355218537136,0.911650368504677,0.617949502291631,0.0289890016046713,0.138837668163125,0.652406947573997,0.639841899022347,0.0202485159396304,0.0898390955073267,0.97166162938309,-0.0132630508020842,0.974806713159634,-0.0351554475328004,0.998144679239541
"YKL160W",-0.680835471692042,2.28064168660152e-11,0.367332475355361,0.000778176194721555,-0.395762660698078,0.000124754379311148,0.22551610590156,0.0431304706663328,0.0614589354217642,0.920287411468532,-0.2236138755722,0.0773809330590735,-0.0817975061183998,0.998144679239541
"YKL161C",1.26516092870033,8.96171454341666e-19,-0.117754967883478,0.511727177804849,1.59803210764666,3.02220454731917e-30,-0.320898656094162,0.0369405015947127,0.064626085917681,0.956035801327564,-0.26824509302865,0.12855371240913,-0.0651014048179659,0.998144679239541
"YKL162C",0.277425891342805,0.180214741829246,-0.121662900197581,0.610586996998253,0.449700201875942,0.01960312755071,-0.273869646025137,0.189202294334728,0.0925326243968505,0.939071750114821,-0.0797416861362861,0.777816506839307,0.0724650596912695,0.998144679239541
"YKL162C-A",1.16679420397716,0.00691498690611535,0.41572485535213,0.357733292810856,1.34466506194345,0.000880311263823464,-0.466985503886324,0.275084718744051,-0.17417120770995,0.960702412869763,-0.352042065676242,0.497901162709003,0.530668293562212,NA
"YKL163W",3.1275931558279,2.1201162629105e-26,-0.88524164857991,0.00582259491546555,2.75241200865814,1.22095467219753e-20,-0.848307761259574,0.00768374513024374,0.21160867604729,0.903663198644933,0.586789823217047,0.111889313483933,0.549855935896711,0.662928286863702
"YKL164C",-0.0688148459803462,0.60217766335402,0.00302447698618576,0.985467076839009,0.108512823109145,0.391811121448597,-0.149494883567527,0.250910441600304,0.119483028481732,0.807505037945149,-0.0578446406077598,0.732850681417919,0.094674719945953,0.998144679239541
"YKL165C",-0.463986223055575,2.25896123857326e-07,0.308972769171723,0.00118930386836393,-0.579496813169245,3.69571272406089e-11,0.254113707433022,0.00761864352567769,-0.113911247788997,0.746276277551195,0.00159934232467374,0.98934862794923,0.0564584040633746,0.998144679239541
"YKL165C-A",0.235758947421073,0.560904177640936,0.0471136906307261,0.921255729824117,0.251394866604779,0.506281713549448,-0.0767326445058813,0.859223417945492,-0.151269153709036,0.954001200469806,-0.166905072892742,0.737582539904445,-0.0430587377561345,NA
"YKL166C",-0.249369452847465,0.00108737215172573,-0.0449985115313563,0.64083303155623,-0.20111563297384,0.00698018371320239,-0.0495741291788441,0.590334824323832,0.00390493546134485,0.996374681090247,-0.0443488844122803,0.689767965201668,-0.0397732667647925,0.998144679239541
"YKL167C",0.223066332089045,0.0638917148899309,0.150674285850506,0.2453225856461,0.315722227333428,0.00508682112916654,-0.0675517057466018,0.626615233156613,-0.0402208239515563,0.970040035586575,-0.132876719195939,0.363656639446339,0.0853492724011683,0.998144679239541
"YKL168C",0.0397903280884306,0.67661674173667,-0.101326054956835,0.276875038752202,0.0264304207960019,0.785426694123383,0.0710526590468242,0.450788400679894,0.142937679581784,0.630965508016913,0.156297586874212,0.106669452254573,-0.0160811271294465,0.998144679239541
"YKL169C",-0.0311515079715726,0.859839659959755,-0.166597573092698,0.334855238038718,0.174576531995495,0.264055182470272,-0.313979478338904,0.0400933040594536,0.0375933869884204,0.97620978832749,-0.168134652978647,0.37327959445778,-0.0207527477324412,0.998144679239541
"YKL170W",0.0136846243656037,0.93094508214428,-0.145479013283563,0.341990792401871,0.088738557371187,0.544914888508685,-0.285610883653823,0.0350806837082762,0.0637470747751525,0.935943636660146,-0.0113068582304308,0.958460637492805,0.128825012139829,0.984616905691601
"YKL171W",0.225767060661894,0.116087393728106,0.0041755753156107,0.983168048318352,0.236175054473288,0.0939991586977942,0.0729640576798166,0.671022342757535,0.139672862605601,0.813297531039978,0.129264868794206,0.476318283281518,0.0604763864300006,0.998144679239541
"YKL172W",-0.493315794485774,0.000264898529919799,0.0927163200088626,0.587942066269141,-0.310174680475867,0.0247564249079191,0.0116469122549645,0.951534287331173,-0.172485573026911,0.737245625943507,-0.355626687036817,0.0237762372826528,-0.274557279282919,0.498594886111042
"YKL173W",0.0557809313656045,0.280232930122634,-0.0250725288937067,0.672119193344997,0.0292443485079591,0.578802528400367,0.0398545394597811,0.461745835376135,-0.018561817345574,0.960702412869763,0.00797476551207135,0.914143712254044,-0.0569523028414164,0.924969537032124
"YKL174C",-0.144473364008727,0.258207479550086,0.247336312865721,0.0506937903714619,-0.257912599984267,0.030080733684573,0.319442180708144,0.0080363719430802,-0.0197923951062092,0.98491878690177,0.0936468408693314,0.561977513479019,0.0215409730269088,0.998144679239541
"YKL175W",0.226593837865689,0.00365068795749072,-0.340389727989708,1.19401155902294e-05,0.0203692337053282,0.829697919007883,-0.214431457019327,0.00728864542689171,0.0268114396539199,0.971380525899215,0.23303604381428,0.00802053978156682,0.107077772843899,0.877313218821792
"YKL176C",0.010555414201909,0.877273854583019,0.00309169125691789,0.968997082024561,-0.167300149402178,0.00300690688922344,0.175374843560054,0.00231527055975242,0.00730436779961253,0.992608784145551,0.185159931403699,0.00386982603056671,0.0128767791005631,0.998144679239541
"YKL177W",1.07327900618783,0.0892979981934108,1.65702408924683,0.000658141628512618,1.22921186171012,0.026972808794579,1.35852847788303,0.00220371155869808,-0.211170110875706,0.972454186936266,-0.367102966397994,0.599638948649584,-0.0686073550341912,NA
"YKL178C",1.12454164591895,1.62755601142726e-07,0.562281057327159,0.0116071283980504,1.27939566172016,2.21446979387706e-09,0.801899962846544,0.000133580271098465,0.392950482180806,0.64667436864641,0.238096466379594,0.392116107967207,-0.0015224391397913,0.998746252817338
"YKL179C",-0.115471490158972,0.189839750278596,-0.0905673205916507,0.34731031313526,-0.140759559429678,0.0938655003324965,-0.126509061689885,0.155721040659162,-0.0581438823309248,0.885538929512171,-0.0328558130602193,0.78767631534252,0.00308592803801454,0.998144679239541
"YKL180W",-1.45688520010179,5.57367157765948e-42,0.328955481011681,0.00645227422122537,-1.9174500618876,2.24872735443136e-72,0.749823558210681,1.65573054342847e-11,-0.00870771042908391,0.996374681090247,0.451857151356731,0.000387125302818913,0.0309890741577311,0.998144679239541
"YKL181W",-0.42246954285247,1.49830322007416e-11,0.0405269107759261,0.622371725116001,-0.609099953725594,2.20114368271183e-23,0.19982106916198,0.00281845237830679,-0.0973887430575707,0.693370336858343,0.0892416678155533,0.280459194480291,-0.0700524905705004,0.966427713683316
"YKL182W",-0.993813538467664,4.08291076249278e-33,0.789616969433816,9.35332811709136e-21,-1.58293398497401,6.10265252209033e-83,1.31273754508441,9.88590869812107e-57,-0.0306417035411306,0.971145800446048,0.558478742965212,1.58100280700363e-09,0.035358167314616,0.998144679239541
"YKL183C-A",-0.370410897126551,0.374970487813351,0.516526269032434,0.205254158369024,0.41934993055473,0.226495627698566,-0.214370397709499,0.569897143620807,-0.124773128185084,0.968753572191721,-0.914533955866364,0.0235102852584524,-0.183637289124431,NA
"YKL183W",-0.021782811441965,0.86987203470106,-0.238536000238899,0.046394030351777,-0.0702129273043282,0.575123458049547,-0.0933602301685266,0.476394464559829,-0.0717719337940056,0.904499252364313,-0.0233418179316424,0.89167136387292,-0.168517588002015,0.812851125652918
"YKL184W",-0.328638841679676,0.0042237645960867,-0.318749356841262,0.00822177910416122,-0.580655696521097,1.25552893645203e-07,0.0257246077126388,0.870219174218784,-0.00702113496234658,0.996374681090247,0.244995719879074,0.0703934329645033,-0.0994782446748263,0.998144679239541
"YKL185W",0.734383257871419,3.11192676172706e-05,-0.168618343860476,0.436787740244589,0.0799228631560542,0.706978979727212,0.353575265319031,0.0673932783944064,-0.045740064456044,0.976480396523758,0.608720330259321,0.00251575832472913,0.0865267210798142,0.998144679239541
"YKL186C",-0.0976001613821673,0.366006407019382,-0.0714944662373751,0.55155986528689,0.178666583911408,0.0729400358690582,-0.10402054086148,0.347763663484298,0.108706486103337,0.785625460081868,-0.167560259190238,0.155247481259036,-0.135034184566133,0.868217366736926
"YKL187C",0.380516214440431,0.00304702397882673,0.217681983102791,0.11764973510189,0.263993029269075,0.0425454717684043,0.338214781976072,0.00854362837962828,0.0911803187394805,0.890940481636604,0.207703503910837,0.179589996422915,0.0871707050375551,0.998144679239541
"YKL188C",0.743019701723059,1.42728860577571e-11,0.201909973115491,0.0858095908276901,0.490736725646908,5.79340524409021e-06,0.429501660274203,3.54850236925201e-05,-0.0929242956872487,0.870824376731385,0.159358680388902,0.237669632916355,-0.0682330067698102,0.998144679239541
"YKL189W",-0.0758203145592873,0.59530983807969,-0.136449158305683,0.350285862608127,0.0540418438469509,0.708544250841976,-0.235697606545605,0.0726054675296842,0.120906876696868,0.822042938629214,-0.00895528170937068,0.964952696303117,0.0902931665305516,0.998144679239541
"YKL190W",-0.14403130424277,0.110262916318376,-0.208503403992516,0.0219355907908949,0.180119992696767,0.0363303104202936,-0.408449324231005,7.46006689369354e-07,0.0826332664692531,0.823868120448736,-0.241518030470284,0.0125186635184665,-0.0415721102317953,0.998144679239541
"YKL191W",-0.552030542731992,3.46957707029294e-11,0.358408580062745,4.61252715280855e-05,-0.427997064760886,3.12393369479423e-07,0.255528420959212,0.004205222286083,0.0256869174494511,0.975463288375057,-0.0983465605216556,0.386034939290426,0.00453359858187785,0.998144679239541
"YKL192C",0.532152322440855,0.0495674099147618,-0.549264277601163,0.0523541190241749,-0.115423178967475,0.708544250841976,0.0612536819213038,0.863620372574626,0.0219263849975859,0.996333918045923,0.669501886405915,0.0262081916616208,0.0589839268834489,0.998144679239541
"YKL193C",0.423657989915826,0.0016525441884751,-0.119333863870953,0.462365290784854,0.303111539379166,0.0263508076587019,-0.212994243175497,0.14849825363478,-0.0151133964848467,0.996333918045923,0.105433054051813,0.567918317717201,0.199093433356358,0.832060094215691
"YKL194C",0.31296607130391,2.78333136147522e-06,-0.0767611744007066,0.325489606212826,0.207348103098843,0.00168348105021903,0.024354294684053,0.772984440201241,-0.0408363764772618,0.919618754072084,0.0647815917278057,0.464265420425109,-0.0363338773569538,0.998144679239541
"YKL195W",0.487448758896076,2.43267508129089e-07,-0.81309310907149,2.83151970715182e-18,0.772052795848223,3.21040741190377e-17,-1.09858411330801,1.80563841121523e-33,0.00731547304064013,0.996374681090247,-0.277288563911508,0.0119562281078703,0.00820244032501004,0.998144679239541
"YKL196C",0.0410123481598002,0.611196797692267,-0.30089473491161,1.88813233553102e-05,0.226496422664227,0.000955567511584756,-0.528943008491198,1.29198406845057e-15,-0.051780875027595,0.882045670294351,-0.237264949532022,0.00230329308996907,-0.00921667595243473,0.998144679239541
"YKL197C",0.21251572572889,0.0279593772155332,0.133553063927105,0.208476030232421,0.020625161718668,0.857035195980165,0.409812108765035,8.09940270621438e-06,0.04047785203813,0.953655852688587,0.232368416048352,0.0320043508376157,-0.0438906287895777,0.998144679239541
"YKL198C",0.482087957221457,0.00663121181267762,-0.36055067043003,0.0584639172784643,0.13914730764297,0.483730960245069,0.0268973774003999,0.910640437684387,0.134470392829443,0.878141582293744,0.47741104240793,0.0175452022274325,0.0899629945775008,0.998144679239541
"YKL201C",0.835269427105721,4.18731324268764e-07,-0.420754948473716,0.0195323759612882,0.24688097012924,0.170239362072917,0.203171641485028,0.295831756519158,-0.032189227347798,0.981747293892126,0.556199229628684,0.00356863059212774,-0.0677273603300598,0.998144679239541
"YKL202W",-0.467558827990192,0.570517674759891,1.64417488073912,0.0253174077681475,0.227267490740939,0.779501991368551,0.00929592967779946,0.99038428047926,-0.0495097157152268,0.996374681090247,-0.744336034446358,0.420365990429733,0.890542916614959,NA
