"rep1_mip_me_0"	"rep1_mip_me_15"	"rep1_mip_me_20"	"rep1_mip_sin_0"	"rep1_mip_sin_15"	"rep1_mip_sin_20"	"rep1_wt_me_0"	"rep1_wt_me_15"	"rep1_wt_me_20"	"rep1_wt_sin_0"	"rep1_wt_sin_15"	"rep1_wt_sin_20"	"rep2_mip_me_0"	"rep2_mip_me_15"	"rep2_mip_me_20"	"rep2_mip_sin_0"	"rep2_mip_sin_15"	"rep2_mip_sin_20"	"rep2_wt_me_0"	"rep2_wt_me_15"	"rep2_wt_me_20"	"rep2_wt_sin_0"	"rep2_wt_sin_15"	"rep2_wt_sin_20"	"rep3_mip_me_0"	"rep3_mip_me_15"	"rep3_mip_me_20"	"rep3_mip_sin_0"	"rep3_mip_sin_15"	"rep3_mip_sin_20"	"rep3_wt_me_0"	"rep3_wt_me_15"	"rep3_wt_me_20"	"rep3_wt_sin_0"	"rep3_wt_sin_15"	"rep3_wt_sin_20"
"YDR033W"	58106.8314363887	39623.1583650465	40850.0671672769	60314.1225321947	25763.4273156991	26253.9328879275	63394.8058985925	34535.8098722753	47386.2317606391	65121.7147325398	35188.3119637951	36928.3629221384	68375.1604257876	31149.0023967806	32693.2337111092	78118.1350093387	28017.3516855487	25530.4594260176	71539.7673909564	35798.320766644	37574.3619143352	79439.0251380274	34335.3477600131	32986.3641510497	62295.6561340957	32018.3099359247	36384.7032829942	68940.7520158351	30834.9458503661	32009.3360956591	62576.7334293402	35785.7392111283	39570.5433481407	70324.7088780507	32678.4922858596	33497.3184009675
"YDR034C"	2633.03146786554	2523.45732613124	2540.63871332067	2489.60103426591	2202.09573092176	2183.22208752107	2356.65997711211	2505.1382517845	2901.10807522615	2061.01558610913	2507.88951302554	2277.70578257743	2685.88067115907	2387.04107985017	2467.23869961238	2325.6891062925	2460.10859739675	2198.50604549172	2768.05603936463	2585.61459078936	2571.32633602815	2348.08795055823	2228.55616189439	2126.23509561654	2807.81369175023	2680.79611523207	2870.34759771412	2463.93057741366	2081.82802686153	2249.0105480273	2404.85198320923	2432.84131194793	2683.23120552033	2096.98153945964	2286.40936689035	2171.71031745462
"YDR034C-D"	3928.16233534905	6180.98022067193	5723.28857787885	4034.72430187051	5214.59460359103	4816.71997580509	3738.83564827085	5281.83490629593	5621.84887430833	3149.56416323995	5385.11372152139	4646.58382946579	3901.71942258781	4967.70132751303	4905.48453627529	4310.61835273702	6572.08074061356	5139.54830772946	3639.76095426952	5525.8000042581	4696.68732843237	3679.73824341502	5133.64464084435	4987.5552667426	3922.16635348258	5146.72513339141	5617.39210866782	3872.09118223521	4997.20155614663	5633.27173124362	3607.93553619833	5531.4919204274	5238.26899254874	3637.26325231231	5144.76311653453	5095.62992297639
"YDR034C-C"	4.06271024547077	2.62987956302533	2.90063660980827	4.14006781703202	3.11807524228586	3.07591602226949	3.93246562283849	2.63641933457408	2.87676810523031	3.22580257634343	8.72769871740502	2.91985501875349	2.96012504053117	3.16245217092068	3.06351830096093	3.45344795014693	5.28094454198792	4.07623719904662	3.22624096998098	2.90484904634887	2.9594040212343	4.486461133478	3.28776761431343	3.08001162031472	2.96065981384485	2.89271323635629	2.74486786876796	5.90952598687818	7.28130189655801	2.98800003698505	2.96291139607495	2.88350522409762	3.97282949528513	3.20363009401765	3.08514088910064	2.9432436324586
"YDR034W-B"	30.8352770239385	543.344488367094	407.217262818664	25.6842139438654	648.594648671819	745.848798729822	39.166233766538	506.228351603546	372.916849294204	28.0502296569845	829.418894779644	749.052358189581	18.0520646453431	660.851425220997	564.830901213547	24.5342029965597	536.887805950828	618.129885022821	38.5892580792768	597.719379290194	551.928705762514	26.1152850484361	733.688307577848	838.937364487524	19.1777724538661	516.972900889544	433.246106783238	26.6350190648336	761.122867679318	756.032107444173	24.0182498517894	546.31771142485	497.934788727269	29.3548701403819	979.767148824269	912.192880968484
"YDR035W"	6906.6586450529	4831.43239270889	5754.39733691634	7083.52966012896	4088.9094748877	4381.23445207872	7008.2998189256	5385.26423550857	5841.15823679262	7112.38169835497	4081.37241445152	5349.12862634448	7570.25261112851	4946.45315218308	5692.2803200268	7517.63839477722	4057.75812784231	4221.03107173809	7159.27491486315	5016.18088798402	6087.96253290159	7092.90722270084	4288.74828225798	4569.61336521799	6618.89813312593	5354.76751046283	5578.42053085897	7163.79696757812	4590.53465396107	4690.50160197488	6991.64701724736	5174.77469081446	5671.92229146549	6796.81972274472	4144.11524199543	4731.65658667011
"YDR036C"	2417.22219089294	3272.06810174875	3180.08512006838	2528.87488614341	3611.2483277747	3722.66650538484	2374.33967777336	3474.76970855855	3362.92889094587	2599.54640375555	3796.97542743011	3799.9801017939	2699.32348207436	3409.72001585186	3277.67358864204	2777.40455115332	3357.09569027646	3732.82946292895	2377.1361219915	3418.91190915113	3253.87240963834	2530.55286630308	3592.58094380576	3525.05781515703	2424.80400677354	3369.91002376479	3067.62870671233	2681.83914658933	3750.58860725082	3790.4925263254	2388.88880300975	3190.21082393557	3358.24882932412	2493.4022880917	3719.50522780444	3922.73381522498
"YDR037W"	42984.1738695372	16085.8791855321	21885.0859531199	48394.4372846385	9330.72906626963	11487.977728713	38446.491612366	23019.5580626026	28525.3363563317	45010.1554888857	12856.4520657045	20192.7154048116	42648.348474987	18160.8597795558	21135.890337556	42704.9990110285	13079.6660004642	13752.3489210275	43739.1057861952	18812.371192635	24165.0345845458	44615.7185150704	13494.6232519782	15381.41528687	40667.4314934526	21261.1696315612	21780.1351146133	40290.6123509638	15053.3474409146	14513.7447337116	36726.9366521261	19822.3471542316	23521.2572917454	34779.2939807694	14592.5766361464	16072.5433294268
"YDR038C"	6605.01221906889	7114.60709335305	7275.45717782054	5124.20649478237	5082.19324474816	5594.1781103299	6887.63766712008	6618.67471218746	7388.84491460804	5331.74951963376	5181.01238068547	6681.6959365875	6410.21285601367	6337.9464318617	7216.93059629206	6597.65670634877	5005.52341030118	5662.22002249435	6417.29536731217	6642.3661445017	7056.53007082748	5886.5080054287	5311.0806165913	6005.89677137741	6642.63883208723	6144.10152199958	6798.52422223131	6511.7413102953	5265.58683738469	6017.95175762217	6184.30488002272	6296.83731721925	6986.65878930509	5937.8401884794	5430.48132115101	6164.89954208844
"YDR039C"	7376.98033475059	8820.12791694805	8921.36652307898	5334.39068821183	5844.98074409634	6590.26521311368	7942.58069677806	8034.96677203848	8364.58770996853	5614.46083816595	6102.03656479476	7693.55206232496	6949.81538305032	7802.7818163786	9101.42188293948	6944.19802342067	5759.00624678515	6618.45112927251	6991.52869693943	7974.53387920727	8605.74633870587	5987.04451663071	6282.66337913558	7118.20632169851	7355.09855232476	7283.94346852636	8251.36831892334	6993.17358929136	6087.35786067435	7155.04103570222	6878.42508245047	7526.24865773449	8222.67523091419	6319.49222301649	6329.8851500671	7319.68538944482
"YDR040C"	8790.20892984267	12489.0258058685	12211.1738996236	5785.11659322293	7600.67938488524	8796.61615834707	9897.31797686833	10985.9378977665	10931.3160909836	6195.69406006758	8022.19073949644	9878.68982232573	8079.17960530669	10437.1258505382	12459.8311113596	7602.49585906539	7837.76863208756	9064.71811802844	8161.41265018646	10667.2199793956	11623.6960097237	6597.33381909205	8394.34708737539	9514.53954593438	8582.3798433494	9745.84904331046	11643.8427098694	7899.95661198664	7827.46708862928	9627.2550567528	8150.12208106416	10470.680301624	11138.0460899397	6952.40741926752	8194.53472784783	9637.95055110871
"YDR041W"	1435.62968493325	1851.38063808425	1765.87118899687	1333.11680348989	1642.26252465725	1588.20784276663	1442.48097010303	1858.48716812742	1560.88787005234	1571.00668475883	1480.61910054242	1705.88434205324	1408.96508686601	1889.04001815407	1906.59925810099	1346.4712254084	1488.51871101597	1546.40518237616	1341.15150009049	1722.96606040239	1876.69228505094	1533.06847607366	1564.80540263399	1656.11318242155	1311.06926064233	1798.33954870007	1586.12279236312	1364.17186128421	1730.00967206704	1476.46866268933	1409.49159225473	1939.58224062712	1732.04021551855	1507.25651397083	1731.01715484691	1683.21776248248
"YDR042C"	235.998535090625	188.109200934552	177.112085748472	120.055050722224	90.9393380814531	61.3143789849748	306.995946609208	178.593309398483	173.57261663408	112.932231208797	80.8207136220666	69.0923455331175	264.846763937726	200.934140606532	169.019386386845	113.432107697105	77.5634655008739	68.0604569759843	237.228013250045	206.02979547736	162.042860578052	128.719978047505	74.0997000787529	77.5790895253777	224.239257424892	190.876065282067	169.215907963495	91.2620757349387	76.2290677097824	106.736304728533	248.640825337522	196.996187851885	181.426492048132	134.232278022497	55.7146885477809	88.3060845519229
"YDR043C"	1491.40335572777	1871.10246950087	1435.31832571096	1130.07781811219	2149.35010535155	1935.84638551776	2082.2418478201	1411.39129863589	1184.3770799669	1491.67447000141	1601.62182881299	1371.11973951887	1444.23713129515	2071.26762857262	1730.07060061919	948.270853807976	1526.78969396175	1686.76949617165	1626.81306212623	1985.74023145502	1730.72227387149	1088.10984654641	1726.02730857846	1618.11747825729	1216.91250816659	1655.471064673	1568.4769500617	1004.4772145775	1679.20259927906	1723.16379575423	1435.75377059206	1948.02251135952	1807.03398500027	1363.83165786325	1802.0730314797	1882.34637615874
"YDR044W"	2449.40026614178	1289.82745325227	1348.04209675781	3987.48731267208	1299.2063702275	1398.69895481008	3007.04017398948	1472.19393698733	1665.52608530051	4896.21778373509	1773.46303059289	1826.05883045379	3464.7378116155	1195.76320047764	1253.7448330722	5903.83373186778	1250.91511857768	1228.77524255871	4101.33028880459	1161.28943589831	1393.11563095923	5769.27723005049	1458.78011092075	1371.37511896292	3249.75492926371	1174.48161942671	1213.60963329688	4383.23097744712	1459.11923424153	1263.61536722473	3562.69518974987	1423.4717175003	1552.49281618197	5301.05260717494	1444.28355175012	1599.2027685178
"YDR045C"	1304.35348635137	545.560859773875	668.792344230929	1230.79689977432	286.837240136647	317.926647176968	1122.71225168782	633.063653673297	738.412299566112	1129.22764158536	350.665416926678	513.74412160613	1320.28829716795	545.682308158926	633.891297373661	958.498610205022	338.21439523302	482.961752779494	1240.68462075991	561.253172200704	747.396424959805	1117.83935076944	320.804178777874	427.142584640171	1236.67159588563	631.456045819286	675.224878402293	942.483480794034	372.712906359763	451.270281934094	1310.41855923268	508.050083048173	760.503014489843	965.859088705471	311.261488356994	447.947904720497
"YDR046C"	13398.2773367484	6206.5144643871	6368.20579346208	8289.19371224775	4060.28291907524	5482.66545928465	10618.9335713228	5562.450447844	6362.839450988	8270.42561285162	5180.73136776441	6250.55885405503	13038.4521564377	5082.0250960771	5118.87778903714	11308.3910126732	4127.46204038979	4892.46448968586	12093.0974681077	5730.46937409466	6205.74471608227	9745.20486097557	4790.18688337139	6325.79414903775	11526.6367315393	4516.09550964077	5321.33344663558	10283.6767521553	4927.67173999365	6087.38959528564	10139.0915000179	5798.71817570149	5572.22637662569	10276.5550002131	5131.5463351784	6662.68969058347
"YDR047W"	6015.01566377039	4000.28371823096	3653.59203128067	6729.16023637108	4209.05943115326	3935.20210796177	5659.71469670812	3889.19418854233	3425.04918851767	6357.63890374823	3928.72775462342	4065.76874534734	6150.75248204816	3385.55984153838	3164.21350902822	7160.10680896414	3880.47669193568	3513.3752460529	6508.78808270376	3695.65579467529	3796.96389091908	7178.8449488279	4417.78401069823	4026.70887924562	6071.89809076127	3397.75553841315	3338.62540897856	6945.9097902615	4035.8591657918	3828.96114540084	6133.51907136002	3890.82656999539	3512.5237324357	7137.06251416471	4308.27742703873	3936.95127185486
"YDR049W"	2425.6780809835	1874.23506591165	2020.95054670106	2225.84139557995	1715.13227977985	1655.01322645937	2256.9042212965	2053.70030453851	2009.04356947893	1844.15379679935	1512.67813678842	1698.55647107905	2442.93020906452	2000.51573796849	2051.25947247588	1952.57017203434	1796.93046108356	1797.0098892839	2333.16123952971	1797.17438078177	2062.38194567155	1965.0104298454	1552.79493497127	1535.76176557536	2419.62937082864	1864.40921894867	2290.99846157154	2000.07586834743	1633.44689549261	1654.12018258247	2310.9788804105	1988.8490124472	1968.25250951632	1751.00147830471	1673.63247597664	1729.85261624871
"YDR050C"	90717.9389620126	102500.016089838	104826.000624994	133530.345305875	100929.748299593	101556.487497955	110955.405699805	98640.7799643878	99643.353692455	155847.113026075	93274.4613149686	113555.545059998	117012.524115991	97816.5344077235	93060.8390098163	146110.579317064	83188.4425375405	89418.9544188834	114343.935597165	103059.110433173	107879.450109225	150495.795676814	104866.969676959	103402.049042831	99768.1165911455	101593.642366594	90483.112023191	143135.091983869	99957.7477617436	99705.2125400941	107321.287705345	102326.6544371	106635.492970305	146698.86055802	105230.347594102	101546.651421432
"YDR051C"	1849.8433387553	1945.20386422635	2007.19555359429	2101.02695609386	1928.74239799971	1950.81570841433	1896.43836417854	1992.11145474695	1896.44375352522	1800.28254936736	1678.72271874699	1855.41988800753	1959.97464795203	1937.18477564865	2042.55549945841	1690.03251790574	1969.98152738377	1839.90742754149	2001.80441667271	1744.04423761618	2183.41408479039	2016.35821020438	1727.93399738779	1818.07085637102	2085.85245241393	1852.34840305714	2090.02630252641	1777.68829984359	1730.2919712424	1707.18874046791	2161.82174906001	2081.8884547401	1999.52932275705	1830.81142150135	1836.86688343077	1787.43230182116
"YDR052C"	3485.79811315195	2810.34942601793	2797.43783954933	3170.17444499397	2545.58943975371	2228.0134141532	3174.495052327	2872.84889905674	2804.6118244049	2728.84315753696	2573.56414390569	2476.81270424245	3685.22328305275	2779.39518996901	3129.53479097869	2868.39001975402	2677.52474767566	2371.57094429767	3344.1359484781	2774.00741941851	2735.30339915074	2885.5708487449	2290.34881082534	2238.99469263185	3492.89563889527	2863.76600704296	2900.38536238485	2810.15564396593	2592.15738652723	2278.21794968289	3561.73477372578	2878.59724752811	2889.77338906667	2884.86480944727	2247.48068373931	2370.2342516664
"YDR054C"	3877.8208116197	5005.68795352517	5131.05912296389	4314.82899109409	5891.6028630655	5473.9124674236	4296.00021483703	4737.64914232114	4445.31564256807	3837.54166234966	4750.96929608746	5076.12505307229	3628.47129251651	5314.65629362907	5077.18277781469	4107.14111485603	5678.38440205178	5483.20827441334	3671.33359335624	4983.31789380181	4902.42446798726	3849.29435473359	5114.43577128594	5249.31958033033	3886.64919594966	5295.61189983557	5292.56119466675	4072.41619909772	5190.19088398464	5402.81779581202	3710.52944461789	5114.87334162935	4587.10208175561	3767.67824940405	5447.66950727919	5220.92625477555
"YDR055W"	4990.41773346088	34629.0313778113	37650.6093687745	6095.86520363349	37003.1349611962	52485.6970519725	6729.87247832854	37594.8181495299	43135.959440285	8092.1467464884	54442.8902595182	65009.5957754968	4551.52020609561	38872.8912873068	38944.0926413853	7305.87186717634	34464.1062014472	47446.7504236158	6212.17713495995	44375.3276401165	47457.2396953097	8044.53264992085	45948.4361165648	60488.4505973793	5870.38697956546	40826.4533420362	39659.5539579317	6389.97672492922	44670.3187999032	54614.9525733509	5564.93807845779	41105.7588522412	41975.7732056024	6444.76208055173	44613.583378097	58858.1749545527
"YDR056C"	2464.01309115821	2100.02332713255	2185.00803596837	2978.88231183305	2195.69912987605	2072.30649738593	2409.80108414566	2313.02064881899	2099.50048951223	2919.79632395399	1907.45534908639	1969.25839842969	2760.3274873463	2050.10961486921	2330.386727969	2571.66259381281	2010.55838945749	2044.72442302846	2655.22291561934	2000.73250162322	2309.21958580203	2967.91411549527	1991.66226751518	1945.51953817918	2866.26793552989	2146.50619494041	2128.45375812364	2848.60075580431	1997.06169210736	1863.25652523837	2770.26682393609	2155.01897718516	2145.87977329191	2889.87689451954	2114.25019447943	1810.39934620665
"YDR057W"	1687.82195978897	2027.73503748107	2144.80343765805	1709.87946366751	1924.11975214359	1790.53769667081	1619.56748026719	2013.73978953456	1811.30641312046	1463.56955802143	1816.12320059243	1846.45137911655	1697.87259670381	1991.59202241163	2056.6646405478	1511.38481376736	1900.70607703947	1823.65428821345	1728.10407960969	1928.77739976291	1993.62651865597	1616.81921798659	1780.16174010422	1799.18341429628	1660.3820105178	1944.23120066072	2223.297872472	1582.68173020956	1895.64406183861	1927.66357683098	1710.25227696745	2022.05551446876	1903.55925888392	1421.94097352865	1780.62923305957	1812.13849052508
"YDR058C"	454.262140914047	1296.98751242135	1277.21588613477	398.076601120265	1221.30696296239	1269.57565393206	550.042792039634	1179.47340931731	1093.57020340849	468.422761812968	1330.77273833575	1265.35708816958	428.247756371371	1080.16545944689	1170.64087855513	389.074487813344	1255.26116611861	1344.98348233566	509.017829592097	1130.19323440756	1332.73549881517	523.728772587989	1233.88203030512	1474.96115432815	496.430655499616	1128.83006250691	1204.76647739614	500.726262292322	1158.09691523045	1439.90430078418	463.523509365844	1276.15784102706	1161.53147099384	439.042577305857	1235.23315477665	1237.21984047388
"YNCD0011W"	3.97098701068427	3.23130900533226	3.7566056247124	2.98842671863844	5.30227573010157	4.09666577792655	2.88773429707315	2.58741121339896	2.82056192581441	3.15914337715857	5.21354609370471	3.79389132186689	4.30514826807233	2.91913080588778	2.83132907776697	3.1773834376945	5.74673746316661	4.61675345605585	2.97574202300205	3.42424643747703	2.73892984496861	3.02547068597538	3.03034562538879	5.51352480395851	3.27745256160964	5.34989483099783	2.12284390308718	3.26782804996628	5.82685785525368	4.49557663548967	2.12284390308718	3.18783175293137	3.28800350879725	3.55968065802247	3.42204661189381	5.52597929893521
"YNCD0012W"	5.92699689510469	3.83316122248739	5.50543427829797	5.03471729130233	6.33497280836734	5.10939865282379	2.85603383078781	4.49743304310214	3.66478459052775	3.12288517496404	10.5221122907862	5.57875340528584	7.18186584724085	2.84326388621047	4.43888518295622	3.09130729641874	8.28918937959946	7.88020180155691	3.87631720518464	4.73786555558514	3.42141612783785	4.99828563777177	5.01233230891161	6.18913136979622	3.41168943188964	9.02354363853163	2.1890262042706	4.61396906653409	8.72625077306556	4.70161177987941	3.41445896744652	5.57230625917301	3.42286226958458	5.23207884619165	4.9405859913134	9.39647000161193
"YDR059C"	489.04881795686	1763.57384058999	1668.4199580464	590.172389935421	1869.30509886563	2172.92506054896	589.736993473833	1514.82152447407	1459.74679754197	759.549395409528	1938.72975378818	2186.68694451925	464.062533543994	1894.19522266914	1703.80504145664	581.00848945787	1634.26699321117	1990.38407154567	499.128733334702	1948.73746290987	1889.02008849359	648.340075417296	1912.67370333787	2246.93161033327	543.836598881447	1768.58740439694	1486.53504277061	621.080236236853	1965.31585036456	2116.94761808183	514.424193834326	1704.87889398595	1436.89753923484	730.488190910475	1975.16227779292	2156.23628892713
"YDR060W"	9719.46310519491	3182.5229243316	5251.41195380552	8000.33895300919	569.718889266093	1088.15184154121	7611.14203680479	5145.32652926372	7092.06051258047	6516.04586398609	1304.43674794994	2795.73700592153	9229.35727933127	3652.38552805135	4500.93356141097	6863.87816500544	1427.78107559316	1742.05040701615	8666.02508679817	3909.42130419546	4599.05551138273	6678.45336921515	1133.21385869508	1739.20481051723	7789.79650651606	4228.66546176196	5232.03956720235	6402.16337574756	2120.84986406733	2056.7330595745	6910.38358353548	3393.20536936905	4660.20760213427	3919.66093084526	1294.04659278337	1990.6366599901
"YDR061W"	1776.28346902522	2709.33605407902	2620.37183812761	1966.69418068388	2581.62635028398	2468.4723239491	1708.4899993041	2675.93121123763	2612.65976958187	1876.08575876786	2340.70792824052	2611.41278003949	1827.34458841459	2473.72055708944	2471.80908579393	2033.74553904972	2403.38555943273	2347.03738008806	1945.65679376606	2548.96300599418	2741.09028276175	2003.09884912614	2512.21739434863	2468.81018335238	1911.20537351088	2315.17756052922	2539.04813376594	1971.55796921718	2303.65233767303	2339.6141245662	1756.15687906935	2831.88570586071	2557.93034719118	2173.53339487703	2554.92890552404	2566.98994777683
"YDR062W"	9365.67526404653	6730.78461672016	7583.99829984872	8768.62892208036	4990.57425378423	5309.89074869612	8474.43471979111	7312.31926881046	8585.54806547647	9409.77067193245	5788.10946403032	6586.21968798291	10361.7908161566	6174.24801444328	7230.16147963492	10571.1901569903	5258.09438449606	5553.67961190677	9864.31177199806	6652.46902267475	7718.68290861035	9885.0293537229	5270.45004471448	5626.60812943398	9346.86178015168	6594.66488081861	7637.1628894447	10503.471706374	5359.08856688186	6265.35047139052	8506.26408179673	6636.11452574157	7816.92528032543	9335.8379266733	5328.65318407507	5817.5248791346
"YDR063W"	1747.49189841766	2656.2090064104	2365.31359904448	2127.96152245893	2873.7544482809	2716.6399022639	1641.4627276083	2512.69287801439	1960.54004668074	1867.77296349683	2560.73172465443	2368.32191240618	1674.91231323639	2579.27244291024	2548.69496855277	1531.42159327321	2330.53766804333	2552.89280292484	1919.24936094261	2478.8670022819	2660.84450545863	1970.97164717655	2578.43234817442	2588.57092413044	1827.68915082874	2604.09880805894	2425.94860137797	1733.21805126548	2667.93677959868	2341.81297791289	1886.95833670228	2762.9932232047	2336.64680833583	1909.71728148169	2609.90134545717	2200.53071751898
"YDR064W"	64698.6539641815	11266.5853689186	19477.6258338882	50861.2505685399	1720.01408177825	2738.36577107162	47814.3699251843	15307.8587029691	23671.2396142535	58159.1538655185	4219.74180727931	8544.49998902608	72991.4347268847	13473.2980448427	18102.4065683856	67586.6118216719	2503.63911597896	2777.86492350979	69519.0278422783	13525.1221406333	21008.6997947648	62491.2710311148	3358.04026257426	3562.50096735203	62833.1778577457	14208.1376940574	14751.1066879214	52581.5716828171	3738.71720619242	4176.46775971536	58413.9101892362	12392.5863940737	19407.2624157932	54302.771899479	3322.34078581455	4508.00881949375
"YDR065W"	767.675742042525	1409.06830322654	1358.19719937438	720.573171933506	746.815803631979	928.031779236626	743.669650552118	1289.91876820428	1285.21630228159	555.197205171959	1004.63243109473	1129.0087454062	782.654938126774	1220.04473555464	1321.08891107311	650.959199744917	998.751900275005	1052.84032872848	750.987599334926	1184.44345180684	1224.51771385053	663.971035915664	885.333381636686	1030.13333431381	847.841392880524	1340.05829461404	1446.1311396953	708.13646081468	951.667159627837	1172.87351893277	690.483775792452	1274.8014539582	1198.63209779779	551.444734237129	793.063676866546	950.611865222175
"YDR066C"	228.932726440615	311.25798680691	369.144027713306	245.391367539995	281.563647630572	272.577478516115	201.24892248652	348.09062096748	322.78391886591	240.258688168302	283.799114077308	284.772357939382	242.220749327624	315.852205492438	334.16485892678	217.099888167081	279.333685365448	290.265935980229	230.071032311551	314.864375049275	350.564168745669	269.348328269829	276.005229451516	255.961456710693	276.631279820252	301.469629533283	337.544144558368	216.575044117875	306.797477915798	294.873116867269	249.103616564924	297.532559559468	310.632738121934	215.603262638934	291.124047066283	272.841598366127
"YDR067C"	1189.24753118903	1355.42165908972	1397.06021041161	976.792595974359	1122.28910139979	1141.43192064158	970.883982488637	1290.49253286661	1262.2991648516	903.352462372999	1099.65805039313	1135.77823622251	997.889521695182	1289.63122053056	1307.86101830603	883.80886111249	1165.56032546229	1236.64566325329	1063.79790249474	1202.40558370643	1423.88797334092	1042.03458006083	1036.84946035082	1191.73568346049	1184.91747737653	1389.8421356227	1370.51689211314	998.945677367096	1133.42977456788	1133.40263628588	947.034830649553	1274.78020878876	1415.12919514618	886.054639178137	1141.69629689087	1004.51606898572
"YDR068W"	1856.83384742504	1951.20252021227	2148.47933178572	1958.22191472208	1799.86667111479	1698.48593088389	1607.83277916278	1758.91396859929	1436.84502485178	1458.4856364659	1341.8665615316	1496.524372485	1774.05137641992	2126.12217757132	2232.67810061033	1268.55487733562	1776.84482191996	1896.84942756597	1722.94874751687	1530.85728715261	1897.08540490052	1629.01680161691	1312.69871126088	1439.52634987272	2008.73479861551	1866.00220115794	2325.83184140214	1426.36112936927	1518.73830465611	1561.38653067116	1768.78187147926	2102.26087560685	1773.65587798556	1267.05743334878	1514.57864133287	1486.01045107954
"YDR069C"	1522.07812151933	2316.63224350509	2022.70549074662	1659.75838229715	2644.33242420299	2412.83725251008	2132.30433940163	1951.87847739077	1887.58656540078	1871.41421322412	2995.47975293804	2087.65051594714	1342.65623051004	1747.37255274328	1733.49508596794	1612.23689239557	3338.16026298105	2513.94141501155	1722.48359638002	2059.08713203815	1950.44840349396	1897.51381116998	3339.35799237467	2879.3720860197	1549.17496197045	1962.82501464401	2056.24619311298	1836.34982829227	2637.16078939888	2876.92416541747	1428.04417869794	1994.94372340493	2009.84858536325	1839.66675776599	2935.80560527268	2577.861062721
"YDR070C"	90.0815292542844	5020.85444768287	2869.00048623578	117.975793505819	8263.38293714274	7770.86345014464	99.1335395516237	3036.14283884441	1313.098787516	100.885483397639	5534.32368871192	4258.88342932488	52.7589378199141	4402.48796168347	2931.32312443363	59.0885547531997	5304.13953224373	5746.70944887558	110.297777228101	4573.45199384138	3310.03129310006	98.5474199182792	6679.32718649281	6959.33857729081	73.6746155281077	3702.78251961496	2141.41985610594	94.3349349673124	5788.65917085014	5159.07192945814	92.5204992930448	4106.15449902705	2089.97582228936	167.76959846457	7488.08180060571	5634.52361318587
"YDR071C"	4133.68250390174	5471.59577897279	5231.11644051711	5374.78243223816	6587.0729197258	6216.36833864505	3957.68515787064	5496.87113187701	4851.55421018842	4629.80902590319	5699.06146863741	5399.13697513291	3962.48709436981	5921.99054962355	5457.29354033661	3812.62259435938	6639.20238359862	6492.28301055029	4208.06513201504	5131.51975736506	5235.46580153759	5174.28874140641	5898.78340373826	5391.65367327454	4410.30753116282	6192.7538038173	5618.21111923543	4113.1325508945	6214.52192085004	5371.69379473241	4496.60259458757	5557.1653257007	5235.62296968545	4409.91034288774	5981.7330159839	5384.65089300819
"YDR072C"	6247.02191156227	4042.63364055636	3868.46359236529	4955.57600276055	3777.36899650829	4095.04759993371	7778.22222793565	4396.5738034496	4265.27907884497	7139.60855843909	4380.47704349046	4480.38177572115	5368.28125911884	4830.34765275593	4063.41087765884	5809.7856852906	4269.31348699928	4381.12990254181	6089.7813523488	5312.21515472127	4370.90923296866	5171.68927696065	4221.58408166426	4329.99498369039	5936.82963567371	4733.86276578008	3561.76306669233	5679.54670551521	5080.95775364762	4395.51986856164	6268.74152101539	4251.67986741286	4504.84987500168	6070.27827722442	3637.6788235748	4546.77108560675
"YDR073W"	1327.0610130352	1119.66935895595	986.197572964937	1105.20533027669	1334.01660434607	1144.6403478197	1559.93464099868	1030.78384711174	908.702527297897	1181.20924993326	1009.42211560525	883.053182078826	1155.65016448924	1269.38524202767	1119.89760696196	921.420494046735	1276.14307191905	1274.41521194118	1081.00565737629	1323.66047239689	1042.92452998375	927.90030347149	1099.40636979336	1015.0589742007	1210.71730670572	1209.37857728789	948.319753685245	922.092456096898	1193.26895122976	978.303514702519	1377.67942686862	1131.62019791571	1131.57125665731	1173.82481722416	1139.39916164463	1078.73374956722
"YDR074W"	6011.22695283174	25299.8674544071	14979.7770846347	10195.8580367126	55600.039643	39300.4925020612	14638.2007962369	14048.0584223485	9340.63511233613	12554.8631561319	34236.1036797055	21669.883623548	4556.50095615064	22357.9699003182	17143.5800755086	7535.76757657287	45803.9404961419	33646.4173350292	6329.53454754957	21649.6491874093	16680.5697428438	10104.8560957452	50518.6630177195	38371.6371546932	4992.90333896026	19191.1389455197	15974.9283015446	7169.55877406756	44313.1732060177	38420.7166427054	5874.63382502568	23688.4581575026	15192.5568000816	11475.4510384559	52442.686710687	38200.8250204737
"YDR075W"	2092.18610558408	1204.12399519989	1398.29269923494	1762.52418266683	732.544802562021	828.321542643785	1672.94099519156	1542.42892971926	1743.24025768977	1465.78889875394	867.549246906445	1143.59761511674	1851.21988393071	1428.54259572575	1491.01213177577	1372.46433851275	895.950216358324	1081.07958945217	1723.32349942197	1481.26629504972	1558.04603565984	1334.37046012785	856.532127708383	1034.05601461243	1775.48162687419	1596.55753233832	1532.8687484641	1506.43131338597	1053.14964537164	1028.92340645309	1740.70885403957	1327.24335113589	1472.40452183624	1236.11148080589	807.602270299384	1022.89484929991
