Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
SRR9929277_2	(1, 35.909259598460565)	(2, 35.956669623258975)	(3, 36.475310877051996)	(4, 36.56961723050755)	(5, 36.62098330448395)	(6, 36.608675361433114)	(7, 36.58116329250122)	(8, 36.5976775460799)	(9, 36.6011533262991)	(10, 36.58880536934501)	(12, 36.58454907122301)	(14, 36.56687181039748)	(16, 36.56796221053617)	(18, 36.58214173540656)	(20, 36.56762361564404)	(22, 36.56195185335175)	(24, 36.55409689096908)	(26, 36.550707657197364)	(28, 36.54548653213031)	(30, 36.53283960272849)	(32, 36.524308897257335)	(34, 36.52066478972924)	(36, 36.52136742433926)	(38, 36.50679734266835)	(40, 36.49758253731309)	(42, 36.48242009329043)	(44, 36.44745078417549)	(46, 36.42242087076176)	(48, 36.40970504460095)	(50, 36.35073644814537)	(52, 36.318917378659414)	(54, 36.27964867690821)	(56, 36.22135922753117)	(58, 36.18521935431142)	(60, 36.13200962825399)	(62, 36.10034055559041)	(64, 36.040080944841435)	(66, 36.04957053729498)	(68, 35.99490470342583)	(70, 35.989511234341606)	(72, 35.97541255423535)	(74, 36.01184552801996)	(76, 35.97152358068166)	(78, 35.955761370628856)	(80, 35.88087018512839)	(82, 35.89433543374271)	(84, 35.86571477034522)	(86, 35.828963166070224)	(88, 35.803206449716996)	(90, 35.819757925927064)	(92, 35.7803201309692)	(94, 35.76690726976203)	(96, 35.78430033145672)	(98, 35.68186387110124)	(100, 35.58104970135263)
SRR9929278_1	(1, 36.365927454358385)	(2, 36.34824561946972)	(3, 36.49798672034356)	(4, 36.55723966618741)	(5, 36.64022700103637)	(6, 36.66935646659245)	(7, 36.663613074254584)	(8, 36.71941664922086)	(9, 36.74396707691807)	(10, 36.79301456831679)	(12, 36.80569268663639)	(14, 36.816228392714635)	(16, 36.814969196925716)	(18, 36.8136344846893)	(20, 36.81290226511161)	(22, 36.805481986202516)	(24, 36.79990914973343)	(26, 36.78486763495814)	(28, 36.77812158302933)	(30, 36.776936264766675)	(32, 36.77668765302302)	(34, 36.77246680049869)	(36, 36.76904599367686)	(38, 36.76773195706214)	(40, 36.761348358867124)	(42, 36.75113914030621)	(44, 36.738143251369024)	(46, 36.73908480261121)	(48, 36.73809091395037)	(50, 36.73703211680473)	(52, 36.7320392783502)	(54, 36.71850423835836)	(56, 36.71062965408604)	(58, 36.71105402662415)	(60, 36.70498715445957)	(62, 36.67545087623573)	(64, 36.68144342062096)	(66, 36.65019931443385)	(68, 36.5932576257384)	(70, 36.522134135509035)	(72, 36.50858837949376)	(74, 36.513278863996334)	(76, 36.44827521370452)	(78, 36.40001128874536)	(80, 36.39005684139032)	(82, 36.40283342105464)	(84, 36.35942511541968)	(86, 36.35411097636337)	(88, 36.34335610509325)	(90, 36.32526677315212)	(92, 36.29104507127038)	(94, 36.29421703221694)	(96, 36.25436621223043)	(98, 36.26199150037439)	(100, 36.15643357268547)
SRR9929278_2	(1, 35.91561698864685)	(2, 35.971882847461025)	(3, 36.49164070927612)	(4, 36.58588959419734)	(5, 36.63771444473853)	(6, 36.62629008315058)	(7, 36.599366713632264)	(8, 36.61613936147052)	(9, 36.6204848440489)	(10, 36.61164688026481)	(12, 36.606821914170666)	(14, 36.59076196293632)	(16, 36.591970892470776)	(18, 36.60505603957962)	(20, 36.591983499557166)	(22, 36.58676178845424)	(24, 36.57740190930362)	(26, 36.57420977701882)	(28, 36.5695954753383)	(30, 36.55602727870925)	(32, 36.54769051864977)	(34, 36.54426187742425)	(36, 36.54665949311445)	(38, 36.53155926533681)	(40, 36.52378951799291)	(42, 36.50891097682443)	(44, 36.47317001297161)	(46, 36.45040318182689)	(48, 36.43623638272578)	(50, 36.378691210814836)	(52, 36.35260437550906)	(54, 36.313876846920145)	(56, 36.25362484351004)	(58, 36.2227420203987)	(60, 36.17672644322683)	(62, 36.1410530713672)	(64, 36.07875099361851)	(66, 36.09035144018312)	(68, 36.03847870072376)	(70, 36.03227779722071)	(72, 36.0210348876262)	(74, 36.05637065972235)	(76, 36.01906027570473)	(78, 36.00319414941861)	(80, 35.922879354793814)	(82, 35.93822875262894)	(84, 35.91316109219728)	(86, 35.87655821786803)	(88, 35.84655425275926)	(90, 35.862950218866224)	(92, 35.821851351357196)	(94, 35.806797607708106)	(96, 35.821881230151945)	(98, 35.71891479713181)	(100, 35.61282326550625)
SRR9929279_1	(1, 36.40416326575046)	(2, 36.40108792309978)	(3, 36.545187808256564)	(4, 36.60126805886055)	(5, 36.679422906620196)	(6, 36.70225010011247)	(7, 36.69497279128854)	(8, 36.74568977465691)	(9, 36.76825248882542)	(10, 36.81524388962464)	(12, 36.82558280706321)	(14, 36.8336621691724)	(16, 36.83395144906517)	(18, 36.83238358809369)	(20, 36.828794931340454)	(22, 36.82121313064684)	(24, 36.81269896553871)	(26, 36.79960952801814)	(28, 36.79653032830222)	(30, 36.796885484706394)	(32, 36.79406883578163)	(34, 36.792862817995655)	(36, 36.78971107301068)	(38, 36.78436644224915)	(40, 36.77768861869086)	(42, 36.77385557900515)	(44, 36.762456509336495)	(46, 36.764304277892684)	(48, 36.76693625630148)	(50, 36.7610377581814)	(52, 36.754690254410946)	(54, 36.74862588446201)	(56, 36.74615559639078)	(58, 36.74037962317482)	(60, 36.734699788211074)	(62, 36.71513271602747)	(64, 36.713309423614234)	(66, 36.69196563217894)	(68, 36.64277635304677)	(70, 36.583414893441)	(72, 36.5611398550587)	(74, 36.556771350180824)	(76, 36.504954346225816)	(78, 36.466136120734646)	(80, 36.45386375021588)	(82, 36.45384174331562)	(84, 36.40667810833227)	(86, 36.402397613031745)	(88, 36.39968449206362)	(90, 36.38129582540457)	(92, 36.363813316744825)	(94, 36.35050355789035)	(96, 36.31144239136026)	(98, 36.31622369233683)	(100, 36.217191541751525)
SRR9929279_2	(1, 36.03939440615236)	(2, 36.09861099150404)	(3, 36.563121935998744)	(4, 36.64288608114566)	(5, 36.68457590972939)	(6, 36.66737350691473)	(7, 36.65799499872014)	(8, 36.6675160380918)	(9, 36.674667649845816)	(10, 36.66579567885412)	(12, 36.65987901287535)	(14, 36.6464580479811)	(16, 36.64869770517956)	(18, 36.655571464047156)	(20, 36.649466558865896)	(22, 36.63994645672504)	(24, 36.63270229342901)	(26, 36.63101801757733)	(28, 36.626383843813514)	(30, 36.618147387402445)	(32, 36.60876951003628)	(34, 36.60526812388994)	(36, 36.60678295922624)	(38, 36.594059438240436)	(40, 36.58910456932821)	(42, 36.572674949359794)	(44, 36.5459151714561)	(46, 36.52168508763775)	(48, 36.51007132002002)	(50, 36.461115591595046)	(52, 36.431924096272496)	(54, 36.398189464739914)	(56, 36.34608406405194)	(58, 36.31632046141747)	(60, 36.279884153946796)	(62, 36.25654739527518)	(64, 36.19399935093162)	(66, 36.19927486092126)	(68, 36.156875043955225)	(70, 36.147700185200414)	(72, 36.1323951160326)	(74, 36.164523748509396)	(76, 36.13179363013967)	(78, 36.11706459744369)	(80, 36.039087445039975)	(82, 36.048268071368966)	(84, 36.02231822309402)	(86, 35.9886400957648)	(88, 35.95701396318896)	(90, 35.965745529796564)	(92, 35.92823812972853)	(94, 35.909775566025225)	(96, 35.91869241595356)	(98, 35.821046339610845)	(100, 35.7121077855799)
SRR9929280_1	(1, 36.41860264154659)	(2, 36.40768858911476)	(3, 36.54570376470887)	(4, 36.60015106450955)	(5, 36.67446324227208)	(6, 36.70088392943456)	(7, 36.697574573658144)	(8, 36.746413832165466)	(9, 36.77003307841918)	(10, 36.81413417708168)	(12, 36.82453878534013)	(14, 36.83485262389778)	(16, 36.83265844093801)	(18, 36.83229781829247)	(20, 36.83008758534646)	(22, 36.82272569300643)	(24, 36.81541721823369)	(26, 36.80320719506517)	(28, 36.79835603652032)	(30, 36.79933388077329)	(32, 36.79712873006546)	(34, 36.794517216568444)	(36, 36.78994006635456)	(38, 36.77663638878214)	(40, 36.77548001739639)	(42, 36.770629940178814)	(44, 36.74349381599746)	(46, 36.75975293092985)	(48, 36.76259668263005)	(50, 36.75958150966201)	(52, 36.754996867394894)	(54, 36.742027381739945)	(56, 36.736936585623866)	(58, 36.7284623782607)	(60, 36.72019685161369)	(62, 36.69855390087423)	(64, 36.70276757064906)	(66, 36.67155949235577)	(68, 36.59679354332688)	(70, 36.52559062945265)	(72, 36.53509134079608)	(74, 36.5479088227315)	(76, 36.49528566025025)	(78, 36.45076078942947)	(80, 36.44423426875042)	(82, 36.445786931134194)	(84, 36.39971526799198)	(86, 36.397169360165364)	(88, 36.389777808563)	(90, 36.371233555599645)	(92, 36.34189668325722)	(94, 36.34409197843932)	(96, 36.30234432679638)	(98, 36.309506080905706)	(100, 36.20654676312559)
SRR9929280_2	(1, 36.025296910070246)	(2, 36.04395073238142)	(3, 36.524829112444415)	(4, 36.6047668798972)	(5, 36.652197261652994)	(6, 36.63592792045411)	(7, 36.61524596070969)	(8, 36.60865777348103)	(9, 36.62153026407958)	(10, 36.600769012151)	(12, 36.59663021656606)	(14, 36.582393956010804)	(16, 36.58495588292859)	(18, 36.59695666926978)	(20, 36.58173828549505)	(22, 36.580484934500454)	(24, 36.568298237105964)	(26, 36.5678083031661)	(28, 36.562116721617144)	(30, 36.549572228475554)	(32, 36.54070233256813)	(34, 36.538190996319194)	(36, 36.5401001414098)	(38, 36.526576228366935)	(40, 36.51948349383268)	(42, 36.5035491169279)	(44, 36.469770414756056)	(46, 36.447582969392045)	(48, 36.43480460060884)	(50, 36.3806140696929)	(52, 36.35166848334798)	(54, 36.31258030979038)	(56, 36.25460300165947)	(58, 36.22392710630736)	(60, 36.17591507861141)	(62, 36.14847859260868)	(64, 36.086171217545775)	(66, 36.097243900688554)	(68, 36.049318070223805)	(70, 36.04475724805175)	(72, 36.03514500552389)	(74, 36.06986860236195)	(76, 36.03032478838657)	(78, 36.01465597001251)	(80, 35.94111760549406)	(82, 35.96155909350048)	(84, 35.942399750689184)	(86, 35.91717431635169)	(88, 35.89707398709989)	(90, 35.9130722241039)	(92, 35.88495292627088)	(94, 35.87402628410008)	(96, 35.89027874114598)	(98, 35.80004037367087)	(100, 35.706079768771446)
SRR9929281_1	(1, 36.401093583515774)	(2, 36.40355361277682)	(3, 36.54640263586202)	(4, 36.60244792268108)	(5, 36.67757929280963)	(6, 36.697966122985235)	(7, 36.69280342763361)	(8, 36.74653438096616)	(9, 36.767111998716466)	(10, 36.8158563136525)	(12, 36.82463803646809)	(14, 36.83452825024963)	(16, 36.83416495812004)	(18, 36.831562232889105)	(20, 36.82959919231365)	(22, 36.82297445533732)	(24, 36.816177750613235)	(26, 36.803499881539295)	(28, 36.7985442042843)	(30, 36.79855580879169)	(32, 36.79625557438696)	(34, 36.79444593434741)	(36, 36.791385217891126)	(38, 36.78550040641038)	(40, 36.77948805586735)	(42, 36.7746322878951)	(44, 36.76164010244933)	(46, 36.764809380256466)	(48, 36.76746654404728)	(50, 36.76266661980656)	(52, 36.75812824695301)	(54, 36.74832824834871)	(56, 36.745621793031226)	(58, 36.741305137317)	(60, 36.73482437517464)	(62, 36.7143296467629)	(64, 36.71254435250622)	(66, 36.691858283924184)	(68, 36.638223434859036)	(70, 36.57578444338577)	(72, 36.557992775775745)	(74, 36.558589168513834)	(76, 36.50311277096091)	(78, 36.461648902928815)	(80, 36.45070035807247)	(82, 36.45570365327892)	(84, 36.409346267101526)	(86, 36.40693909755583)	(88, 36.40229680515438)	(90, 36.384081565130074)	(92, 36.35622222161174)	(94, 36.35289753813612)	(96, 36.31535024661078)	(98, 36.323991878549975)	(100, 36.22356216127272)
SRR9929281_2	(1, 36.0440452157079)	(2, 36.1192758320045)	(3, 36.575968173525375)	(4, 36.65556660009943)	(5, 36.69210036815813)	(6, 36.67650927828522)	(7, 36.6682283965359)	(8, 36.67867737919005)	(9, 36.687438229680765)	(10, 36.67697817932636)	(12, 36.67303990949558)	(14, 36.65677792121054)	(16, 36.65860158138964)	(18, 36.66935641780887)	(20, 36.65719290471051)	(22, 36.6501720830034)	(24, 36.64231804187658)	(26, 36.6382072990678)	(28, 36.634670024174326)	(30, 36.62358822483845)	(32, 36.61330851010787)	(34, 36.61029634312132)	(36, 36.61282224177674)	(38, 36.596807405816634)	(40, 36.58999639676098)	(42, 36.57747892250428)	(44, 36.545508267793124)	(46, 36.52376977301489)	(48, 36.510822126773704)	(50, 36.458495950374264)	(52, 36.43192074427742)	(54, 36.39832692685583)	(56, 36.34556724710992)	(58, 36.317835174250284)	(60, 36.28191243481859)	(62, 36.24951326590973)	(64, 36.18707533226231)	(66, 36.19507746900736)	(68, 36.148613305573456)	(70, 36.14004365315703)	(72, 36.1265924660254)	(74, 36.15859832896988)	(76, 36.124808640094145)	(78, 36.11129682533202)	(80, 36.025957514745855)	(82, 36.04290262169978)	(84, 36.0143861630822)	(86, 35.978353772896924)	(88, 35.94609324232747)	(90, 35.954627291799426)	(92, 35.9175061146281)	(94, 35.898367376853045)	(96, 35.909331078617015)	(98, 35.80219545596541)	(100, 35.70564789638384)
SRR9929282_1	(1, 36.37335893997417)	(2, 36.365079710666606)	(3, 36.516768261488316)	(4, 36.57852367347319)	(5, 36.65713909796305)	(6, 36.68334375861948)	(7, 36.68017933818096)	(8, 36.73379048039759)	(9, 36.756310507447196)	(10, 36.8066951002005)	(12, 36.81556772543426)	(14, 36.827050910307634)	(16, 36.82515694791367)	(18, 36.82317992317337)	(20, 36.821488450408864)	(22, 36.8149959002224)	(24, 36.80751565956703)	(26, 36.79391789052235)	(28, 36.78862966049037)	(30, 36.78864398505495)	(32, 36.78834258212655)	(34, 36.78532737869794)	(36, 36.781353838416365)	(38, 36.76751572196443)	(40, 36.76711087689348)	(42, 36.76245292770282)	(44, 36.727594921710384)	(46, 36.749508033396964)	(48, 36.753321202294586)	(50, 36.750071757010836)	(52, 36.74538661798506)	(54, 36.7326784312381)	(56, 36.726423460832244)	(58, 36.71544126670212)	(60, 36.70918475313475)	(62, 36.683755682105236)	(64, 36.68974997562811)	(66, 36.65451260350336)	(68, 36.56589871680752)	(70, 36.49060501459059)	(72, 36.51223020923861)	(74, 36.533977447834936)	(76, 36.47495083185464)	(78, 36.434023454176526)	(80, 36.4236285001)	(82, 36.43082337328802)	(84, 36.385445417135685)	(86, 36.38413173379497)	(88, 36.37756648728197)	(90, 36.357679328620065)	(92, 36.32752749561591)	(94, 36.325582642438675)	(96, 36.28668884972539)	(98, 36.296148698239264)	(100, 36.18895315075675)
SRR9929282_2	(1, 36.032530012646546)	(2, 36.07312176946683)	(3, 36.550908026432616)	(4, 36.629423413799366)	(5, 36.676336765346925)	(6, 36.66682428160631)	(7, 36.640583054731174)	(8, 36.63157726472205)	(9, 36.646331197217584)	(10, 36.62435162894453)	(12, 36.62215297601719)	(14, 36.60650387565016)	(16, 36.610367146976806)	(18, 36.62656916882703)	(20, 36.60659109782323)	(22, 36.60859516143717)	(24, 36.59543759599052)	(26, 36.590554160709004)	(28, 36.58679818942871)	(30, 36.57502433666363)	(32, 36.56519926207358)	(34, 36.56368617542647)	(36, 36.56640868137049)	(38, 36.550776572553715)	(40, 36.543527856447334)	(42, 36.53171945028292)	(44, 36.49718683331648)	(46, 36.479821133489715)	(48, 36.466998920524965)	(50, 36.41267508928699)	(52, 36.390369393954174)	(54, 36.354453399776055)	(56, 36.300562895003225)	(58, 36.27335848373511)	(60, 36.235070331599246)	(62, 36.205624696273944)	(64, 36.14433754994392)	(66, 36.154384252721016)	(68, 36.10010708534562)	(70, 36.09335612269798)	(72, 36.076179946589164)	(74, 36.104298647512856)	(76, 36.07317388471523)	(78, 36.06085621847464)	(80, 35.97788444900445)	(82, 35.99267263297641)	(84, 35.96719344274438)	(86, 35.93414756126469)	(88, 35.911950776233724)	(90, 35.92768137901207)	(92, 35.899466884659475)	(94, 35.88461737679046)	(96, 35.89426624581745)	(98, 35.796835824454504)	(100, 35.69977027692436)
SRR9929283_1	(1, 36.36390214484199)	(2, 36.36208825365539)	(3, 36.51476687690403)	(4, 36.57444008909316)	(5, 36.653321370503605)	(6, 36.678796640608546)	(7, 36.67425352748105)	(8, 36.728682627080815)	(9, 36.75070275048079)	(10, 36.80195661978047)	(12, 36.81286298498908)	(14, 36.82280346185483)	(16, 36.82231255178043)	(18, 36.81983603557478)	(20, 36.817182740444906)	(22, 36.810011224606725)	(24, 36.8022212127146)	(26, 36.78826810746751)	(28, 36.783209191846396)	(30, 36.78475197926794)	(32, 36.78125668243899)	(34, 36.778783849127606)	(36, 36.77438290558325)	(38, 36.766369388046016)	(40, 36.76063362551509)	(42, 36.756628823284046)	(44, 36.74012370249909)	(46, 36.74339376732625)	(48, 36.74778032456492)	(50, 36.74216838291183)	(52, 36.73807417184615)	(54, 36.724775470872004)	(56, 36.72165597723051)	(58, 36.71756830987872)	(60, 36.70907233319407)	(62, 36.68927052880607)	(64, 36.68838888666929)	(66, 36.661069111319264)	(68, 36.59999720494632)	(70, 36.53211352258477)	(72, 36.51517530001202)	(74, 36.518439560992434)	(76, 36.46024683941085)	(78, 36.412538873853144)	(80, 36.398103588964005)	(82, 36.4039027498889)	(84, 36.353779364710604)	(86, 36.3497440963945)	(88, 36.33712837500676)	(90, 36.31699555405609)	(92, 36.29245289471378)	(94, 36.293176139514614)	(96, 36.25090399434544)	(98, 36.25390164008817)	(100, 36.14595471059439)
SRR9929283_2	(1, 36.04354407544803)	(2, 36.09221704150803)	(3, 36.573530644393045)	(4, 36.652612972370235)	(5, 36.69544049470477)	(6, 36.684115759285376)	(7, 36.6744229077338)	(8, 36.680608624582035)	(9, 36.691278626898644)	(10, 36.67762819308165)	(12, 36.67749056135036)	(14, 36.662428576102656)	(16, 36.663676255180505)	(18, 36.67337147430696)	(20, 36.66070807259182)	(22, 36.65425531302711)	(24, 36.6486744293528)	(26, 36.647257781059494)	(28, 36.64261756447901)	(30, 36.63132357465005)	(32, 36.622814757159986)	(34, 36.61870089851111)	(36, 36.62037817733892)	(38, 36.60602557671412)	(40, 36.59885409375893)	(42, 36.58662381027307)	(44, 36.55401710868796)	(46, 36.5351073703428)	(48, 36.52458687051487)	(50, 36.475268312821754)	(52, 36.44995525447895)	(54, 36.41515792135475)	(56, 36.365051142083594)	(58, 36.33765356559243)	(60, 36.29829967020011)	(62, 36.26729734586635)	(64, 36.21347788035625)	(66, 36.22218420949223)	(68, 36.17582755373779)	(70, 36.17268152352786)	(72, 36.16027656562876)	(74, 36.189944103858934)	(76, 36.15615039230222)	(78, 36.14029862353471)	(80, 36.06638014078192)	(82, 36.080549665390976)	(84, 36.054924942121836)	(86, 36.02402028025181)	(88, 35.99683427288241)	(90, 36.00651625660763)	(92, 35.97448454688809)	(94, 35.96180503251058)	(96, 35.97403429662392)	(98, 35.8800384171907)	(100, 35.77787323708155)
SRR9929284_1	(1, 36.39895579397512)	(2, 36.39580858447969)	(3, 36.540369609957565)	(4, 36.596757677165414)	(5, 36.669193765695866)	(6, 36.693836148809766)	(7, 36.689517626466206)	(8, 36.74347680517254)	(9, 36.762834395447236)	(10, 36.811523993169544)	(12, 36.81860997057497)	(14, 36.83003943720172)	(16, 36.8271935495156)	(18, 36.8250424362171)	(20, 36.82603505648644)	(22, 36.818487845914596)	(24, 36.81220194855268)	(26, 36.80025492378225)	(28, 36.793926119271106)	(30, 36.79253216017912)	(32, 36.7924492237992)	(34, 36.79026514525191)	(36, 36.78699216697848)	(38, 36.774616463159205)	(40, 36.77216225271205)	(42, 36.76672691109489)	(44, 36.74025450816596)	(46, 36.75543130505608)	(48, 36.75976610445842)	(50, 36.75529826673058)	(52, 36.752663046419556)	(54, 36.73416457089412)	(56, 36.73009166207944)	(58, 36.726898910457415)	(60, 36.717734197536146)	(62, 36.693599823108926)	(64, 36.69792626907238)	(66, 36.66911092275487)	(68, 36.5925099067674)	(70, 36.51678269412645)	(72, 36.5260624677262)	(74, 36.54119813280644)	(76, 36.47614895104728)	(78, 36.427525134320305)	(80, 36.43140468064672)	(82, 36.44135078582874)	(84, 36.39855187623844)	(86, 36.39588896063336)	(88, 36.38587434603973)	(90, 36.36661219427161)	(92, 36.32289018296386)	(94, 36.33802687587216)	(96, 36.29876945061805)	(98, 36.31011579398708)	(100, 36.203787785575486)
SRR9929284_2	(1, 35.98611228636501)	(2, 36.07974162869559)	(3, 36.5576046792414)	(4, 36.63282913446263)	(5, 36.67589038314739)	(6, 36.67504117292299)	(7, 36.64753929741711)	(8, 36.64017646051003)	(9, 36.65462099532028)	(10, 36.63419250165424)	(12, 36.63236605120572)	(14, 36.6155818059933)	(16, 36.61865146119026)	(18, 36.637364472461826)	(20, 36.612667222017734)	(22, 36.61838258137183)	(24, 36.609958932476104)	(26, 36.60459501556468)	(28, 36.603268556744034)	(30, 36.590141155550825)	(32, 36.58257206158537)	(34, 36.57933171218063)	(36, 36.581807469641326)	(38, 36.56519733850092)	(40, 36.5539777543624)	(42, 36.547537832294935)	(44, 36.50702023378566)	(46, 36.49118786947615)	(48, 36.478887253168025)	(50, 36.42172939881253)	(52, 36.39972201175626)	(54, 36.36361400115595)	(56, 36.30127329581624)	(58, 36.27697063790522)	(60, 36.23228542089821)	(62, 36.18860579348176)	(64, 36.13864342693869)	(66, 36.15685293327924)	(68, 36.10757442745866)	(70, 36.10675093162335)	(72, 36.09671503164515)	(74, 36.12893417071544)	(76, 36.09488159196587)	(78, 36.08062696240407)	(80, 35.99462625331484)	(82, 36.01292084513031)	(84, 35.983679417365764)	(86, 35.94544281224519)	(88, 35.92733808830262)	(90, 35.93991917085448)	(92, 35.905659269842914)	(94, 35.89005099073654)	(96, 35.90184946632178)	(98, 35.79262197366308)	(100, 35.68295819602797)
SRR9929285_1	(1, 36.368727040888)	(2, 36.356173413952625)	(3, 36.510939822487224)	(4, 36.57376380249528)	(5, 36.647782354108735)	(6, 36.67373025722885)	(7, 36.67266028809186)	(8, 36.72774929001817)	(9, 36.74978482226681)	(10, 36.80150930477626)	(12, 36.81202246436501)	(14, 36.82477244455076)	(16, 36.821800327092994)	(18, 36.818750532472095)	(20, 36.81963069600489)	(22, 36.81366887380714)	(24, 36.806820492701235)	(26, 36.79262355884214)	(28, 36.786850133743286)	(30, 36.78613771557649)	(32, 36.786539691564755)	(34, 36.782431195849156)	(36, 36.77861555502989)	(38, 36.74939841597212)	(40, 36.760078559572655)	(42, 36.7535395547494)	(44, 36.693093664611744)	(46, 36.726495587076805)	(48, 36.74117019456635)	(50, 36.74587167100727)	(52, 36.742602929949854)	(54, 36.723184914436345)	(56, 36.71242909222748)	(58, 36.69508999244813)	(60, 36.68780691615686)	(62, 36.659730457008195)	(64, 36.6737568855923)	(66, 36.6236396598848)	(68, 36.49913671949678)	(70, 36.40743074855356)	(72, 36.475170069399724)	(74, 36.52388469031651)	(76, 36.4620482057508)	(78, 36.416924378721646)	(80, 36.41047702191124)	(82, 36.42138256442522)	(84, 36.376812946158324)	(86, 36.37583544348997)	(88, 36.365501849291306)	(90, 36.341769544019634)	(92, 36.30678375736068)	(94, 36.314907787443)	(96, 36.279117668130425)	(98, 36.28421896973396)	(100, 36.177067501131184)
SRR9929285_2	(1, 36.015301049732344)	(2, 36.04953610307396)	(3, 36.52670202446368)	(4, 36.607167380905736)	(5, 36.6575040859977)	(6, 36.65114647381463)	(7, 36.60541931164291)	(8, 36.57551758191467)	(9, 36.59411270676572)	(10, 36.56624491577176)	(12, 36.564015004464196)	(14, 36.54774084888406)	(16, 36.55256914790226)	(18, 36.57032484167068)	(20, 36.54290466984979)	(22, 36.551797896089006)	(24, 36.53237563602579)	(26, 36.52732243297437)	(28, 36.523166124214484)	(30, 36.50855529917376)	(32, 36.49967592958113)	(34, 36.49859549182378)	(36, 36.500020347191224)	(38, 36.4836214056563)	(40, 36.47296825206245)	(42, 36.46118486814601)	(44, 36.419163235941156)	(46, 36.39792200550444)	(48, 36.38359541302362)	(50, 36.325799511378094)	(52, 36.29510376534576)	(54, 36.25261239662808)	(56, 36.19216203353446)	(58, 36.16295778039667)	(60, 36.114631849837195)	(62, 36.085903976027694)	(64, 36.013080103370584)	(66, 36.02539557870952)	(68, 35.96593950614455)	(70, 35.968323915254885)	(72, 35.96829047277127)	(74, 36.0055102059151)	(76, 35.965246236036094)	(78, 35.9458979605681)	(80, 35.86472618162364)	(82, 35.899832414518386)	(84, 35.89645656995768)	(86, 35.88215262776456)	(88, 35.87637728024634)	(90, 35.898120604749735)	(92, 35.876097044796026)	(94, 35.86698702294592)	(96, 35.88604684033816)	(98, 35.79716524606854)	(100, 35.71242081250046)
SRR9929286_1	(1, 36.38263055824695)	(2, 36.37219526234452)	(3, 36.52189173232445)	(4, 36.57943153214731)	(5, 36.66100023163805)	(6, 36.68583757379203)	(7, 36.67776711649293)	(8, 36.73270179839996)	(9, 36.75710610888642)	(10, 36.80433181399781)	(12, 36.81510523664011)	(14, 36.82441161831488)	(16, 36.823881614520545)	(18, 36.82234110417711)	(20, 36.82069356506226)	(22, 36.813761855154446)	(24, 36.805758032437595)	(26, 36.79098115269335)	(28, 36.78707166934825)	(30, 36.785431952068095)	(32, 36.785405879285776)	(34, 36.78393524399897)	(36, 36.780720861030545)	(38, 36.76866923885838)	(40, 36.76666124352795)	(42, 36.76300988072782)	(44, 36.73858489824966)	(46, 36.7514331370388)	(48, 36.75387204096734)	(50, 36.75045157127809)	(52, 36.746189807397)	(54, 36.73413058687114)	(56, 36.72997477160335)	(58, 36.722472570594945)	(60, 36.716139938731196)	(62, 36.693488445529916)	(64, 36.696159620702105)	(66, 36.66674585343126)	(68, 36.59510581843563)	(70, 36.52250567185445)	(72, 36.52717854764248)	(74, 36.539119695711264)	(76, 36.483645139599446)	(78, 36.437831815729794)	(80, 36.4309478003902)	(82, 36.43587624531523)	(84, 36.390504948223)	(86, 36.38784040298688)	(88, 36.382686763716265)	(90, 36.36247560844656)	(92, 36.335700164642176)	(94, 36.33215918282835)	(96, 36.295498895426576)	(98, 36.30156899299577)	(100, 36.19726730423559)
SRR9929286_2	(1, 35.99193717830144)	(2, 36.03642788579421)	(3, 36.528353089239204)	(4, 36.61257115588205)	(5, 36.659403981410705)	(6, 36.64794294500494)	(7, 36.627634780361575)	(8, 36.62715034806606)	(9, 36.63813637562476)	(10, 36.6222990785767)	(12, 36.61797533596736)	(14, 36.60391877270497)	(16, 36.60538296428986)	(18, 36.6175657325571)	(20, 36.60255797832539)	(22, 36.60000731527778)	(24, 36.58940556328365)	(26, 36.58634746802183)	(28, 36.5818756320089)	(30, 36.56960427215202)	(32, 36.560443283485526)	(34, 36.5575748863385)	(36, 36.560079214327246)	(38, 36.544238527817484)	(40, 36.53900067345997)	(42, 36.524468300543646)	(44, 36.48899745347135)	(46, 36.46766611835605)	(48, 36.45487810769407)	(50, 36.401390483829275)	(52, 36.3731627674262)	(54, 36.335458060234906)	(56, 36.277067449654666)	(58, 36.24706508932293)	(60, 36.20580621493933)	(62, 36.174266361257544)	(64, 36.11081718394508)	(66, 36.12230090367146)	(68, 36.07319089995833)	(70, 36.067731724925736)	(72, 36.05895111952989)	(74, 36.09414984124841)	(76, 36.05851698908083)	(78, 36.044308216639934)	(80, 35.960486083820044)	(82, 35.97767763842869)	(84, 35.95636099718857)	(86, 35.92633306690674)	(88, 35.902408495614985)	(90, 35.91462871557168)	(92, 35.88437536746328)	(94, 35.86888934528673)	(96, 35.878377249396706)	(98, 35.78238976120348)	(100, 35.68098332455612)
