"","mip6_20_vs_0_logFC","mip6_20_vs_0_padj","mip6_120_vs_20_logFC","mip6_120_vs_20_padj","WT_20_vs_0_logFC","WT_20_vs_0_padj","WT_120_vs_20_logFC","WT_120_vs_20_padj","0_mip6d_vs_WT_logFC","0_mip6d_vs_WT_padj","20_mip6d_vs_WT_logFC","20_mip6d_vs_WT_padj","120_mip6d_vs_WT_logFC","120_mip6d_vs_WT_padj"
"YHR118C",-0.0307702340397975,0.792644289512633,0.29212093448003,0.0028484598723708,0.045875556245272,0.670512625768636,0.0659942640148501,0.55207688085217,-0.126036378341768,0.721626987514826,-0.202682168626837,0.0696262314911738,0.0234445018383432,0.998144679236324
"YHR119W",-0.0655409598251983,0.48101282914523,0.378319869224759,3.44551627223571e-06,-0.220467950798165,0.00698895598393984,0.527636457310982,1.40107616998456e-11,-0.0355779704426487,0.953262368989502,0.119349020530318,0.242306954501454,-0.0299675675559051,0.998144679236324
"YHR120W",-0.312215043445991,0.000637321990151648,0.338808453121766,0.000272109747865659,-0.393521543206922,7.00630038545294e-06,0.497280466917689,1.09111605013724e-08,-0.144583422060771,0.669807838488322,-0.0632769222998402,0.625732521309482,-0.221748936095763,0.224476326313514
"YHR121W",-0.345297750660651,0.000347015472812558,0.0985922960986331,0.39579386983118,-0.217158150920041,0.0249925352052401,-0.0865991466248125,0.445208014825137,-0.0667017238518672,0.893143214187681,-0.194841323592476,0.0936929930552244,-0.00964988086903082,0.998144679236324
"YHR122W",0.0898334147483371,0.48219340216208,0.194027047179538,0.117766425870849,0.149675402041996,0.206681935202338,-0.0592537348458396,0.673870870230103,-0.0367406903533797,0.973948357375169,-0.096582677647039,0.523616671985128,0.156698104378338,0.862349472895076
"YHR123W",-0.185441479272673,0.174808674332543,-0.027482801761753,0.87402709631692,-0.323534757742952,0.0114972567844382,0.0440961924575483,0.79167549313684,-0.049280804595562,0.960640120423789,0.088812473874717,0.62251005637666,0.0172334796554157,0.998144679236324
"YHR124W",0.623871107502581,4.10027573028384e-06,0.0391587878822552,0.827433304225934,0.617435221181265,3.2314231399822e-06,0.00745429532986096,0.967205480160142,-0.0313784103340871,0.979504050818468,-0.024942524012771,0.907890485154036,0.00676196853962319,0.998144679236324
"YHR125W",1.62960494450978,0.0319630829917837,1.9235128685416,0.00017759730479045,2.62818744912448,0.00147430724115427,1.59023327686348,0.000708162091806051,0.770730748309743,0.867366263936821,-0.227851756304958,0.780618138648641,0.105427835373165,NA
"YHR126C",0.994700660265414,0.180062757367614,3.38843786457405,6.98803565831214e-13,1.4427813610888,0.00748724460051945,2.63589424784303,1.25227824470277e-12,-0.667512329303469,0.830757415294149,-1.11559303012685,0.0702789311797078,-0.363049413395827,NA
"YHR127W",-0.421903244066049,8.42048834653764e-06,0.268926292533312,0.00783213414533363,-0.0464768528395693,0.668555870819291,0.0168658572077346,0.893753693370702,0.0292121940694178,0.975422045617045,-0.346214197157062,0.00119784457688097,-0.0941537618314842,0.973826736459067
"YHR128W",-0.997893650235623,9.04936609200763e-27,0.07553699202961,0.538934172416286,-0.66827996153372,1.04647930728872e-12,-0.0627921354430504,0.612815250999232,-0.0642454692241501,0.904425687745003,-0.393859157926053,0.000325111262397536,-0.255530030453393,0.19458596482652
"YHR129C",-0.109103487138686,0.500047088236215,0.489328428509073,0.000692902968686194,0.0984301877134099,0.536782471710498,0.360519631103503,0.0120396096405601,0.00621300635063318,0.996369902468643,-0.201320668501462,0.254478489251896,-0.0725118710958924,0.998144679236324
"YHR130C",-0.422883748980823,0.190940721954524,0.0968546620861537,0.806763955076717,0.0258076287564494,0.941605238485208,-0.345358844308253,0.283242460418628,-0.00742622232639066,0.998009840198262,-0.456117600063664,0.210559575655533,-0.0139040936692573,NA
"YHR131C",0.23636395005427,0.0108916877572309,-0.309141194025442,0.000967914053586253,0.26807578098002,0.00308405373662727,-0.248626211701133,0.00787860204291887,0.121055323958068,0.722375682120986,0.0893434930323187,0.460006652490042,0.0288285107080098,0.998144679236324
"YHR131W-A",0.197034077300747,0.540019109455421,-0.11572006218892,0.747957641505243,0.484301349043286,0.0952976527208971,-0.456758198983766,0.130404089815945,0.220614797223795,0.87363591616653,-0.0666524745187436,0.878130747513515,0.274385662276103,NA
"YHR132C",-0.193494978010142,0.00186354565285602,-0.143132420531442,0.0322098105839389,-0.230881990760024,0.000136142662459372,-0.158833434117526,0.0134784590356469,0.0108997240353106,0.984265725898369,0.0482867367851924,0.57404839499281,0.0639877503712761,0.966427713508483
"YHR132W-A",-0.134034260148125,0.420414081812249,-0.365012659686595,0.0213942296217618,0.127537154670368,0.436775749549118,-0.787551630777959,4.36950671466294e-08,0.00126792156778319,0.998848531166586,-0.26030349325071,0.146638376208959,0.162235477840654,0.960084490926968
"YHR133C",-0.573302418056634,1.00477386706682e-16,-0.153029618779632,0.0546490246991189,-0.616536282278988,6.26780751008129e-20,-0.220822380545293,0.00291058480308748,-0.0614988490938238,0.855821366632184,-0.0182649848714691,0.872243890123006,0.0495277768941922,0.998144679236324
"YHR134W",0.12210925376445,0.252493388601377,0.376845689614197,7.0843977164697e-05,0.334946631719531,0.000328888304599291,0.248525287206279,0.00765915992027176,0.0952683121215986,0.824835429737016,-0.117569065833482,0.331115111728171,0.0107513365744349,0.998144679236324
"YHR135C",-0.17078309817109,0.452900753713497,-0.0863804645778381,0.741411943601104,-0.483847901884453,0.0180562998717989,0.349319432330571,0.11423369757197,-0.0212721452412399,0.99632289440985,0.291792658472123,0.247652250662665,-0.143907238436286,0.998144679236324
"YHR136C",1.14257592782549,0.281240542966908,-1.24110116939154,0.268549488912159,1.3529989783837,0.190530833720693,-1.55398748376961,0.148618356571215,0.585255676108898,0.919509745739994,0.374832625550691,0.796585230003414,0.687718939928768,NA
"YHR137W",1.70971041057473,3.4902982883832e-35,-1.34957630924297,6.592851404432e-22,2.12136342547961,6.79944743813726e-54,-1.44288220110566,3.4957741191904e-25,0.334701212819103,0.413315336413703,-0.0769518020857761,0.722179089948898,0.0163540897769084,0.998144679236324
"YHR138C",1.2046428261974,7.96276489885878e-06,-0.183357143204312,0.594788898542233,1.62578576524998,7.5912611470186e-10,-0.589282964087547,0.0441044809392536,0.265471468501873,0.828790349102949,-0.155671470550706,0.699855141047914,0.250254350332529,0.998144679236324
"YHR139C",0.883141912423401,1.92438154491816e-06,0.395614447173099,0.034257415624172,1.01599222020798,1.24308802516038e-08,0.189189490184648,0.333003762927728,0.0992050130551874,0.934004909295534,-0.0336452947293952,0.903933105716943,0.172779662259056,NA
"YHR139C-A",1.27362660297698,4.00769570179047e-05,0.345182853978261,0.271127810353509,1.0789141995358,0.000280700119765884,0.215357711130979,0.502555814602678,-0.125074006476639,0.965544273735437,0.0696383969645452,0.870841922191295,0.199463539811827,NA
"YHR140W",1.50619844323092,3.85422110484313e-34,-0.27056819161484,0.0365729145669958,1.35662530359421,1.85163968053823e-27,-0.116551698401069,0.411815221931455,0.267207027741678,0.585276345362569,0.41678016737839,0.00204843891071182,0.262763674164619,0.380395221433069
"YHR141C",-1.31178589404116,2.09628439553673e-35,0.275312670625034,0.0226013581063721,-1.7475212678421,1.4589933387234e-62,0.546019257930008,9.53435804855566e-07,-0.187761675292125,0.656265814672993,0.247973698508811,0.063600760978502,-0.022732888796163,0.998144679236324
"YHR142W",0.0914160319509742,0.271529884306067,-0.338627521708197,8.67391479759556e-06,-0.0634675699590844,0.450074671564371,-0.294555205140303,8.49100691371448e-05,-0.0870546292163406,0.778503016881672,0.067828972693718,0.504977745825952,0.0237566561258238,0.998144679236324
"YHR143W",0.12803616924641,0.483143365045672,-0.57491038177653,0.000510044022203014,-0.066523675684277,0.727629535581862,-0.729690743134262,5.14602010838023e-06,0.2035425778715,0.738256485185915,0.398102422802187,0.0333244667180666,0.552882784159919,0.027479276106778
"YHR143W-A",-0.500308846083041,0.000252890646964112,0.0218735524318883,0.910232959484685,-0.120862199622949,0.429967723790795,-0.147534152351409,0.353113719269687,0.103003235097246,0.878026617095919,-0.276443411362847,0.0950955536618885,-0.107035706579549,0.998144679236324
"YHR144C",-0.334687528237323,0.000109637628429194,0.103595189414739,0.311148090608259,-0.328556271609612,8.05672936665417e-05,0.106876764557452,0.267078520460994,-0.070683081712128,0.860060632327186,-0.0768143383398388,0.514824920756148,-0.0800959134825524,0.998144679236324
"YHR145C",0.603691558724264,0.0641614669399868,0.91256198763432,0.00245213829700986,0.363632252647321,0.257405345177713,0.895211062800039,0.00184608315158288,-0.317782630389365,0.813043962309185,-0.0777233243124216,0.865000044183955,-0.0603723994781406,NA
"YHR146W",-0.373007330687568,1.87511494254707e-08,-0.0196546947862805,0.829811849830017,-0.266360026976113,5.76184983318992e-05,-0.113995197606775,0.124594812977946,-0.074139744287756,0.790597147976467,-0.180787047999211,0.021780983439194,-0.0864465451787162,0.922153838407994
"YHR147C",0.10915504614405,0.211612110208487,-0.182986715192848,0.0333693159425962,-0.00041590932201121,0.996861742188583,-0.121815190096715,0.163374633656258,0.00861742536759464,0.99632289440985,0.118188380833656,0.234072809461333,0.0570168557375229,0.998144679236324
"YHR148W",-0.276648372251686,0.0352271069642964,0.0930416183416179,0.554578437303669,-0.0497392914613071,0.738893099327294,-0.160721939201879,0.259293243567227,-0.0474244056763746,0.962774740577816,-0.274333486466754,0.0666236527444256,-0.0205699289232567,0.998144679236324
"YHR149C",-0.639890776171677,5.24838188639355e-05,0.298321862387195,0.093054887219772,-0.343087705572487,0.0364466193879303,-0.0545819608006684,0.796208376030975,-0.00965669000157058,0.996369902468643,-0.30645976060076,0.115201830119974,0.0464440625871038,0.998144679236324
"YHR150W",0.180634176916981,0.0205263667273317,0.109454506300836,0.191140088006759,0.122726504161277,0.115474400743798,0.116863563889421,0.142267885768311,0.0618010643516786,0.864178675837008,0.119708737107383,0.190537451220108,0.112299679518798,0.791963210350193
"YHR151C",0.016876458626894,0.847769964516523,-0.124036831832994,0.123460881878196,-0.127965252596045,0.0866911718847498,-0.0972289512605105,0.226838523113653,0.0208291229088097,0.975422045617045,0.165670834131749,0.0508281060130328,0.138862953559265,0.55260340717668
"YHR152W",-0.531257369640498,0.000358680685173496,0.296609322910128,0.0704973202918402,-0.51927489615539,0.000342821702142968,0.286318730888327,0.0702600315876058,-0.141791554695558,0.827907989002623,-0.153774028180666,0.440261423176847,-0.143483436158864,0.997017448800434
"YHR153C",-1.51321359698577,1.38668494001172e-08,1.99079875099511,1.42024394979434e-14,-1.18565301756228,4.14966914310122e-07,1.23341806117235,1.26715083415954e-07,-0.276848449466498,0.768145954327798,-0.604409028889981,0.0717599284308683,0.152971660932778,NA
"YHR154W",-1.12481132103773,1.99586318381351e-15,0.894925495633554,8.63094159080247e-10,-1.01490101328073,4.60703384566996e-13,0.615571116011807,2.98354031703896e-05,-0.14282497305476,0.824835429737016,-0.252735280811754,0.168527109669806,0.0266190988099938,0.998144679236324
"YHR155W",0.250387462905798,0.00284369665632285,0.226474349922117,0.00972296576077505,0.129389289836436,0.139329775478802,0.302813577454061,0.000274348590938281,-0.0329294006291995,0.960640120423789,0.088068772440162,0.421251701909553,0.0117295449082182,0.998144679236324
"YHR156C",0.021772531511315,0.9009678965072,0.609762622669353,1.78854219827846e-05,0.415169628704795,0.00288975833113777,0.153525953408306,0.328541391867824,-0.075785662228296,0.929098377355341,-0.469182759421776,0.00324201620737587,-0.0129460901607286,0.998144679236324
"YHR157W",0.9545862594899,6.41546752324959e-07,0.305539233741476,0.102039162696996,0.893111125148364,6.77239005250057e-07,0.309237183350646,0.0723095038715694,-0.089746088094882,0.953930331335501,-0.0282709537533463,0.918088998297463,-0.0319689033625158,NA
"YHR158C",0.0103601235324356,0.92649827473938,-0.136049373809059,0.196462857179586,-0.328948062263112,0.00030782797664995,0.0635160576131997,0.581187285118951,-0.0358030797462496,0.960640120423789,0.303505106049298,0.00371001103488674,0.103939674627039,0.944639819606141
"YHR159W",-0.0307985042446079,0.815841542360222,0.223912063854442,0.0559305087378095,-0.194560220549275,0.0878331500128784,0.405204054857668,0.000157877102141973,0.160316721765547,0.704473352728938,0.324078438070215,0.00965804198063436,0.142786447066988,0.879218289409985
"YHR160C",0.757607687751937,3.46466212609941e-06,0.150853311953026,0.407935788549228,0.484636615037644,0.00297055061736312,0.44015617695343,0.00405045792278423,0.0152908869619349,0.99632289440985,0.288261959676227,0.126018366147075,-0.00104090532417745,NA
"YHR161C",0.198298129227402,0.0624552058179972,-0.030835975611082,0.819241725203414,0.340266957711011,0.000729084565086618,-0.0424133188411337,0.747762519775051,0.254353992859344,0.301218270947033,0.112385164375736,0.396076935351169,0.123962507605787,0.92989337522772
"YHR162W",-0.0402919128443316,0.742639078647323,-0.424828871541188,4.60312210725187e-05,-0.171862496634697,0.110230927075468,-0.286087871140011,0.00732418691370673,0.00631235464127002,0.996369902468643,0.137882938431635,0.289289966163825,-0.000858061969541179,0.998746252819906
"YHR163W",-0.00193008424606012,0.99202181653635,-0.149770524700767,0.436568089946478,-0.122660161786143,0.495691135738667,-0.106742418319664,0.591178457547971,-0.031689912327075,0.981527487175717,0.0890401652130082,0.703655533189534,0.0460120588319057,0.998144679236324
"YHR164C",0.382473895974766,4.5250152317652e-08,-0.12929363957381,0.100659013381665,0.504748405010331,6.94124354788617e-14,-0.282050356756231,5.59579945941947e-05,0.00647634236313869,0.99632289440985,-0.115798166672426,0.182140392034336,0.0369585505099943,0.998144679236324
"YHR165C",0.0823267518019495,0.452900753713497,-0.111736382332116,0.330325027433863,-0.230472926422383,0.0196162821017147,0.162931029229214,0.127655341884999,-0.0778442166635121,0.866274948086571,0.23495546156082,0.0376632544479633,-0.0397119500005096,0.998144679236324
"YHR165W-A",-0.769948847275312,0.00621716244664329,0.749164087686218,0.0104180213486824,0.10410613507689,0.749076897154878,0.100817535327332,0.774745374356673,0.402887102892978,0.699931169954628,-0.471167879459224,0.167181280197867,0.177178672899662,NA
"YHR166C",-0.111598827228797,0.203933119433284,0.0482583554179235,0.630551126070938,-0.0098317708777389,0.91934765123362,-0.0518160183783415,0.585227000287338,-0.00125233893397678,0.998848531166586,-0.103019395285035,0.307967683357955,-0.00294502148876974,0.998144679236324
"YHR167W",-0.37681572086818,0.00264292614632001,0.240630717260557,0.076511025784756,-0.052546425319637,0.70996867889878,-0.192778219747144,0.141604062163542,-0.0466620479621315,0.960640120423789,-0.370931343510674,0.00815248769259802,0.0624775934970272,0.998144679236324
"YHR168W",0.147492428167993,0.117453134597311,0.0972228787841358,0.34023420208405,0.141721594851726,0.116513004014205,0.114791929129646,0.222748696299191,-0.00113792682198298,0.998848531166586,0.00463290649428468,0.973341098084888,-0.0129361438512257,0.998144679236324
"YHR169W",-0.287028384861635,0.0264900719247964,0.20646866510308,0.142952139598438,0.0336104360366163,0.82647800604155,-0.0681878981479264,0.668157476604106,-0.0423198082918032,0.97160831247812,-0.362958629190054,0.0113211984150553,-0.0883020659390473,0.998144679236324
"YHR170W",-0.407114613999682,0.000339410152160269,0.0049960339105916,0.975545800967943,-0.381271327776768,0.000767339308556995,-0.0849657733885418,0.545978096120942,-0.148379203452649,0.734223381183769,-0.174222489675562,0.220208179106283,-0.0842606823764286,0.998144679236324
"YHR171W",0.109867389627694,0.515554195309836,0.00676899757809075,0.974476512829402,0.0525874494948038,0.766468702516828,0.138915915414167,0.421867968883424,0.148490433232802,0.817159836299112,0.205770373365692,0.26600684975364,0.0736234555296158,0.998144679236324
"YHR172W",-0.870248808073055,4.56718156371873e-15,0.726345703728154,1.59475008185102e-10,-0.538897537406765,8.22928855215611e-07,0.215932877370733,0.0765713590462443,-0.153852696544181,0.711627633793109,-0.485203967210471,0.000153107300796963,0.0252088591469496,0.998144679236324
"YHR173C",-0.850463985701625,2.60406047781193e-05,0.845360384080545,3.8090617333514e-05,-0.778295044311742,4.48742012964253e-05,0.732485573785479,0.000148270520545421,-0.106072984485159,0.925674449149006,-0.178241925875041,0.530176539004738,-0.065367115579975,NA
"YHR174W",0.222527560600534,0.166202526251342,-0.881572554917573,2.24085992178243e-09,-0.0081093758598986,0.966520537691182,-0.583585967809648,0.00011293761886068,-0.102207610292774,0.89919050119835,0.128429326167659,0.530176539004738,-0.169557260940267,0.944639819606141
"YHR175W",-0.527791160056076,0.000159453513261086,0.0608740317214425,0.740767506738677,-0.592210904642501,1.58260689291015e-05,0.255878363040835,0.0938182801013371,0.105780617430311,0.877987771290722,0.170200362016737,0.354967307964041,-0.0248039693026563,0.998144679236324
"YHR175W-A",-0.834029494174353,0.00195361275985626,-0.00989717731424901,0.979773389556625,-0.846544121555172,0.001279739045898,0.187244531502694,0.570614766093022,0.0102975068741551,0.996369902468643,0.0228121342549735,0.960577562531145,-0.17432957456197,NA
"YHR176W",0.530928182251128,9.63512716747558e-09,-0.0352061672184976,0.762970370183891,0.641419022309466,1.01952290804829e-12,0.00527454319435457,0.964801199817115,0.224197465921629,0.416535945336601,0.113706625863291,0.322653040948452,0.0732259154504386,0.998144679236324
"YHR177W",0.0942492873959498,0.616557911147319,0.2710302176906,0.122570936607367,-0.091531921786413,0.618216721039624,0.563576876534458,0.000270945589750624,0.00610206895447214,0.996727351911656,0.191883278136835,0.354967307964041,-0.100663380707023,0.998144679236324
"YHR178W",0.0200590987402853,0.87926714926748,0.140350222586609,0.267520062168163,0.313891198845243,0.00399535293451784,-0.0226564780488793,0.87907794814576,0.17470705530566,0.670976568088088,-0.119125044799298,0.405855842474971,0.0438816558361907,0.998144679236324
"YHR179W",-0.119425280333525,0.141370166831265,0.0251502676106968,0.803136368527241,-0.0933835295450221,0.25650192891843,-0.145734508592324,0.0773635171589836,-0.0511262454233927,0.900736265960357,-0.0771679962118952,0.44675111203732,0.0937167799911256,0.92989337522772
"YHR180W",0.724466424018785,1.14699019382114e-07,0.184497547217519,0.215176631447559,0.990956698944044,1.19250515605938e-13,0.0755544097849419,0.637003173518454,0.316349973601031,0.474973289001245,0.049859698675772,0.801588584059704,0.158802836108349,0.924969536781438
"YHR180W-A",2.38909811979277,0.150593932416492,-0.557776268611048,0.734101398036327,2.05887264538636,0.143114054280283,-1.73248557595392,0.197568106263819,-1.17830142637143,0.893143214187681,-0.848075951965024,0.603447535048357,0.326633355377849,NA
"YHR181W",-0.0925950313842933,0.333588327336169,-0.287567452255315,0.0013105976358271,-0.176826087166286,0.0437725623153528,-0.334954046699048,9.70107174297036e-05,-0.00582677728213935,0.996369902468643,0.078404278499853,0.501066246355292,0.125790872943586,0.854791215881954
"YHR182C-A",-0.670921882445745,1.43520830391848e-10,-0.324713722375829,0.00464170040306228,-0.420567472181627,8.01754169426134e-05,-0.515917956952136,1.64736121626844e-06,0.104135660634303,0.828790349102949,-0.146218749629815,0.289827736756627,0.044985484946493,0.998144679236324
"YHR182W",0.0637163296849753,0.643583075273397,0.473190245788693,6.13089256573108e-05,-0.00257051617614891,0.986918739663919,0.523388677972251,4.60256809803659e-06,0.0108306508059699,0.99632289440985,0.0771174966670941,0.647287810703218,0.0269190644835355,0.998144679236324
"YHR183W",-0.350399187710329,0.00584019005934644,-0.394202884361543,0.00265266480090444,-0.352256048471591,0.00528834675859532,-0.385110180856291,0.00297038314015732,0.0780678362557063,0.912390406527461,0.0799246970169684,0.662071388659928,0.0708319935117156,0.998144679236324
"YHR184W",0.375496225246641,0.0273176256781647,0.235649118819262,0.177195296014625,0.418655006936765,0.00649407243927049,0.118352834969472,0.500169605527455,-0.236640071449288,0.707856753805704,-0.279798853139412,0.134048571957473,-0.162502569289622,NA
"YHR185C",0.617849588786286,0.337224116716796,1.06820500232531,0.0403717367943783,0.28208126745564,0.654476008369358,1.11097613193096,0.0217709890551535,-0.189412252217493,0.974906498579318,0.146356069113152,0.855749596504901,0.103584939507504,NA
"YHR186C",0.211349504229057,0.279143617306836,-0.103201241631877,0.647824626885305,-0.333479341268184,0.0715834618552017,0.509447545904528,0.00583219723127665,-0.0144904377833394,0.99632289440985,0.530338407713902,0.00907644262565034,-0.0823103798225031,0.998144679236324
"YHR187W",0.0105099524178898,0.934064510180098,-0.111393824960861,0.366210964176744,0.08819828176252,0.4423346588834,-0.194292731471615,0.0771861143747687,-0.0401087821980446,0.960640120423789,-0.117797111542675,0.380704237457108,-0.0348982050319208,0.998144679236324
"YHR188C",-0.221204832358963,0.0429990670009725,-0.0725909806526239,0.581513792407962,-0.331437740920559,0.00154323945172245,0.0897170599594801,0.480651912495298,0.116021469775132,0.787557713480198,0.226254378336728,0.0700996969175326,0.063946337724624,0.998144679236324
"YHR189W",0.151516157084978,0.372145019059961,-0.110521922357099,0.555068193349798,0.260221599055846,0.0995291162483687,-0.0278075675695947,0.892472070800034,0.208269050838372,0.713037086544762,0.0995636088675038,0.644860866161896,0.0168492540799998,0.998144679236324
"YHR190W",0.00635483253287415,0.939895015232774,-0.444566391648983,5.66918412641711e-11,-0.185728453730305,0.00768772484740524,-0.246623776564163,0.000444717155443345,-0.00948893138707541,0.991512294038612,0.182594354876104,0.0224301802281371,-0.0153482602087163,0.998144679236324
"YHR191C",-0.373499118505417,0.000747510264104,0.287423979178436,0.0131702577664145,-0.14313093673549,0.205367372865304,0.279351779186956,0.00864597355115559,0.0811401847991451,0.877987771290722,-0.149227996970782,0.282869821198326,-0.141155796979301,0.877313218796307
"YHR192W",-0.0614036127696369,0.565769204343655,0.0380476830177807,0.750369387229826,-0.039445821689017,0.712911545358446,-0.138766903273892,0.16534044022574,-0.106605053626578,0.777110738255258,-0.128562844707198,0.26600684975364,0.0482517415844745,0.998144679236324
"YHR193C",-0.959640671581427,1.09384216918098e-11,0.0892054078887608,0.631726373494294,-1.26710295737569,8.05452501114509e-20,0.322706852652172,0.0401852341470289,-0.109591068488465,0.881896338944309,0.1978712173058,0.290182799425743,-0.0356302274576106,0.998144679236324
"YHR193C-A",0.345874569913875,0.284243378495107,0.330417264596284,0.316177456943065,0.833234652793465,0.00306110530770028,-0.468648869365614,0.114440460831682,0.00829789597931549,0.997915611096465,-0.479062186900274,0.161145360599657,0.320003947061624,NA
"YHR194W",0.462705299660353,8.53293391159234e-09,-0.056358914345134,0.577141953440807,0.484991566649176,9.06376457732473e-10,0.015130324971443,0.891526421162875,0.204749668890122,0.318534263483276,0.182463401901299,0.0566195360744829,0.110974162584722,0.877313218796307
"YHR195W",0.384250259388703,0.0220057267264258,-0.206953862867548,0.274126323892164,0.472338154429853,0.00378536910540646,-0.29746561282369,0.0919719508169432,0.118381789688079,0.884914774774494,0.0302938946469283,0.907026011355449,0.12080564460307,0.998144679236324
"YHR196W",-0.0644801832448246,0.595121472901108,-0.135585624663993,0.266015436433365,0.0245073482954231,0.848099207079143,-0.297783021629664,0.00598541462422363,-0.204621676842256,0.545372541764075,-0.293609208382504,0.0144810023719155,-0.131411811416833,0.926883148632633
"YHR197W",0.0118114171879648,0.92744740051118,-0.156737272951007,0.199085815146812,-0.0905026889880995,0.450074671564371,-0.218220453468184,0.056494554906834,-0.244082722770363,0.403000353122564,-0.141768616594298,0.296138453835741,-0.0802854360771204,0.998144679236324
"YHR198C",0.402877430093937,9.29867222236377e-05,-0.150759851410621,0.196931456167152,0.308161153019371,0.0029080453852324,-0.0547102912546597,0.674762152186581,0.12937986846367,0.750162620308642,0.224096145538236,0.0650017637438095,0.128046585382275,0.925239238609675
"YHR199C",0.384064573667458,1.64392490349501e-08,-0.0319278451825112,0.722881725205469,0.417523963080768,4.12394570802681e-10,-0.00707973591623953,0.941046481477224,0.102018260504479,0.707856753805704,0.0685588710911691,0.459592579240096,0.0437107618248975,0.998144679236324
"YHR199C-A",0.224648396631881,0.299015214525099,-0.527455009594789,0.0112095712902428,0.846358318443778,8.1588811583951e-06,-1.10025919851726,5.52251392508428e-09,0.269950758001881,0.715581915103975,-0.351759163810016,0.132540438351796,0.221045025112458,0.948183860646192
"YHR200W",0.288850097542132,0.000746897693377323,-0.634652831553003,2.28866964398496e-14,0.533551436258603,6.98147845870294e-11,-0.847309857343164,1.43300851276845e-25,-0.00481212036015705,0.996369902468643,-0.249513459076627,0.010698364695399,-0.0368564332864664,0.998144679236324
"YHR201C",-0.164580073300038,0.0311282199052264,-0.330028346683078,9.67676381550901e-06,-0.0315975163651272,0.714378611187519,-0.312427605051097,1.65921560237409e-05,0.0188586948225366,0.976172131812454,-0.114123862112374,0.210559575655533,-0.131724603744355,0.662766237206908
"YHR202W",0.434193782187645,2.15175507308632e-09,0.0397333179698868,0.666021061496061,0.356017755711303,9.38723199217439e-07,0.218397877508419,0.00285096277730817,0.206295836859095,0.253295132441902,0.284471863335437,0.000444582949004992,0.105807303796905,0.83099097901862
"YHR203C",-1.39465606175566,9.40939445705782e-47,0.482036591103439,3.83732534812058e-06,-1.78819335034403,1.07749379953229e-76,0.759534763438251,3.37118471628709e-14,-0.0306565096066023,0.975422045617045,0.362880778981771,0.00189601081330528,0.0853826066469581,0.998144679236324
"YHR204W",-0.035962309756885,0.821918057349935,0.0827267935200503,0.622467607373308,-0.557685628928587,2.01842881751151e-05,0.65717151550879,5.95322809570668e-07,0.0504119246054734,0.962774740577816,0.572135243777176,9.76781724630145e-05,-0.0023094782115643,0.998746252819906
"YHR205W",0.172403214530408,0.19881921676903,-0.263644226386541,0.0505137973040385,-0.129605576792943,0.341687098378976,0.195552004008934,0.155417163529673,0.0927975735197735,0.881117248928014,0.394806364843124,0.004986537963926,-0.0643898655523509,0.998144679236324
"YHR206W",0.0526512222277505,0.49921508981516,-0.0196234114670676,0.828540822956007,-0.135765586166314,0.0523274012232552,0.0224388412997307,0.802263771940899,-0.0309581448864208,0.94681014523255,0.157458663507643,0.0492717335252009,0.115396410740845,0.709865223417417
"YHR207C",0.0526190947667577,0.610532305784385,0.33939257189514,0.000134636722257938,-0.0183938904359077,0.863179475520493,0.420358355688956,5.74095352556692e-07,-0.106185279461274,0.759169434893108,-0.0351722942586083,0.790352170900363,-0.116138078052425,0.879218289409985
"YHR208W",-1.81751702334502,8.04008120640878e-43,-0.0092447082935347,0.964401886422045,-2.19874813831066,1.06814275630147e-62,0.185999934251778,0.250930951610518,0.00787395725631226,0.996369902468643,0.389105072221961,0.0175366243834044,0.193860429676648,0.883450230114413
"YHR209W",1.49580159376224,3.97086072208898e-15,-0.557545841505994,0.00709910481386503,1.54449399566729,2.77297111608868e-16,-0.554323201159723,0.00641938329965301,0.070542281978427,0.971089413479256,0.0218498800733731,0.948096408879642,0.0186272397271026,0.998144679236324
"YHR210C",0.29554788840026,0.265294004640118,0.36119899636777,0.179416712874794,0.0678478558229324,0.816611385926757,0.476008528994957,0.059563275786631,-0.0927541478260089,0.960640120423789,0.134945884751319,0.701491624156255,0.0201363521241321,0.998144679236324
"YHR211W",0.359002408726725,0.0103964899194016,0.18126465201968,0.249102352646799,0.167738153327661,0.258624952187125,0.471279830792928,0.000636105606190596,0.0951292716283852,0.895419336647292,0.286393527027449,0.0792329286383207,-0.00362165174579872,0.998746252819906
"YHR212C",0.325645250559062,0.124813235441723,-0.00254038934059058,0.992356388782103,0.227520226549507,0.27266193860825,0.153281999059588,0.469999885158246,0.0165766196077434,0.99632289440985,0.114701643617298,0.675107572348318,-0.0411207447828802,NA
"YHR212W-A",2.30895249369438,0.00161580904316904,0.192346330686899,0.819381781134834,0.0290132386459416,0.972403864330421,0.712293691220178,0.333402036365961,-1.64841417272839,0.419653947417961,0.631525082320057,0.465108601479158,0.111577721786777,NA
"YHR213W",-4.50113228907164,0.476512171113712,0,1,-3.99663880787275,0.53108862245063,-0.821469672489349,0.915702683079987,0.319823671721029,0.996369902468643,-0.184669809477858,0.98288280455007,0,NA
"YHR213W-A",0.0569491906452473,0.869628096050895,-0.27713685250531,0.420535061300793,0.240862945176343,0.454638535651014,0.00259263005666869,0.993577906301445,0.301465798361658,0.808976530238375,0.117552043830562,0.782211411717522,-0.162177438731417,NA
